location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Guyana,2021-02-11,Oxford/AstraZeneca,https://www.stabroeknews.com/2021/02/16/news/guyana/anthony-says-668-health-workers-have-gotten-covid-vaccine/,0,0,
Guyana,2021-02-15,Oxford/AstraZeneca,https://www.stabroeknews.com/2021/02/16/news/guyana/anthony-says-668-health-workers-have-gotten-covid-vaccine/,668,668,
Guyana,2021-02-22,Oxford/AstraZeneca,https://newsroom.gy/2021/02/22/guyana-vaccinates-1852-frontline-workers-to-date-more-vaccines-expected-shortly/,1852,1852,
Guyana,2021-03-19,Oxford/AstraZeneca,https://newsroom.gy/2021/03/19/guyana-vaccinates-15-524-against-covid-19-as-immunization-rollout-continues/,15524,15524,
Guyana,2021-03-31,Oxford/AstraZeneca,https://www.facebook.com/mohguyana/photos/a.1505704143066460/2575414036095460/,32714,32714,
Guyana,2021-04-03,Oxford/AstraZeneca,https://www.facebook.com/1505423363094538/posts/2578242045812659/,40468,40468,
Guyana,2021-04-11,Oxford/AstraZeneca,https://newsroom.gy/2021/04/12/30000-more-doses-of-russian-sputnik-arrive/,60172,60172,
Guyana,2021-04-15,Oxford/AstraZeneca,https://dpi.gov.gy/600-guyanese-fully-vaccinated-against-covid/,73600,73000,600
Guyana,2021-04-23,Oxford/AstraZeneca,https://dpi.gov.gy/over-111000-persons-receive-first-covid-vaccines/?fbclid=IwAR1ZbyOZPrKtb9IRe2GwaOSCEtzDh5KvpeaYstkFGCds5uVpZPZqF7m5xhk,113596,111825,1771
Guyana,2021-04-26,Oxford/AstraZeneca,https://newsroom.gy/2021/04/27/covid-19-a-quarter-of-guyanas-adult-population-now-vaccinated/,126800,124000,2800
