location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
United Arab Emirates,2021-01-05,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",https://fcsc.gov.ae/en-us/Pages/Covid19/UAE-Covid-19-Updates.aspx,826301,,
United Arab Emirates,2021-01-06,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",https://fcsc.gov.ae/en-us/Pages/Covid19/UAE-Covid-19-Updates.aspx,826301,,
United Arab Emirates,2021-01-07,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",https://fcsc.gov.ae/en-us/Pages/Covid19/UAE-Covid-19-Updates.aspx,887697,,
United Arab Emirates,2021-01-08,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",https://fcsc.gov.ae/en-us/Pages/Covid19/UAE-Covid-19-Updates.aspx,941556,,
United Arab Emirates,2021-01-09,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",https://fcsc.gov.ae/en-us/Pages/Covid19/UAE-Covid-19-Updates.aspx,1020349,,
United Arab Emirates,2021-01-10,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",https://twitter.com/NCEMAUAE/status/1348238179673976832,1086568,836568,250000
United Arab Emirates,2021-01-11,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",https://fcsc.gov.ae/en-us/Pages/Covid19/UAE-Covid-19-Updates.aspx,1167251,,
United Arab Emirates,2021-01-12,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",https://fcsc.gov.ae/en-us/Pages/Covid19/UAE-Covid-19-Updates.aspx,1275652,,
United Arab Emirates,2021-01-13,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",https://fcsc.gov.ae/en-us/Pages/Covid19/UAE-Covid-19-Updates.aspx,1394580,,
United Arab Emirates,2021-01-14,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",https://fcsc.gov.ae/en-us/Pages/Covid19/UAE-Covid-19-Updates.aspx,1527833,,
United Arab Emirates,2021-01-15,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",https://fcsc.gov.ae/en-us/Pages/Covid19/UAE-Covid-19-Updates.aspx,1665987,,
United Arab Emirates,2021-01-16,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",https://fcsc.gov.ae/en-us/Pages/Covid19/UAE-Covid-19-Updates.aspx,1797926,,
United Arab Emirates,2021-01-17,"Pfizer/BioNTech, Sinopharm/Beijing, Sinopharm/Wuhan",https://fcsc.gov.ae/en-us/Pages/Covid19/UAE-Covid-19-Updates.aspx,1882778,,
