location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Vietnam,2021-03-07,Oxford/AstraZeneca,https://asia.nikkei.com/Spotlight/Coronavirus/Vietnam-begins-COVID-vaccinations-with-AstraZeneca-shots,0,0,0
Vietnam,2021-03-08,Oxford/AstraZeneca,https://vnexpress.net/377-nguoi-dau-tien-tiem-vaccine-covid-19-chua-ghi-nhan-bat-thuong-4245376.html,377,377,0
Vietnam,2021-03-09,Oxford/AstraZeneca,https://nhandan.com.vn/tin-tuc-y-te/522-nguoi-viet-nam-da-tiem-vaccine-phong-covid-19-637981,522,522,0
Vietnam,2021-03-10,Oxford/AstraZeneca,https://vnexpress.net/sang-11-3-khong-them-ca-covid-19-4246625.html,955,955,0
Vietnam,2021-03-11,Oxford/AstraZeneca,https://vnexpress.net/9-tinh-thanh-da-tiem-vaccine-covid-19-4247230.html,1585,1585,0
Vietnam,2021-03-12,Oxford/AstraZeneca,https://vnexpress.net/hon-5-200-nguoi-da-tiem-vaccine-covid-19-4247804.html,5248,5248,0
Vietnam,2021-03-13,Oxford/AstraZeneca,https://vnexpress.net/hon-10-000-nguoi-da-tiem-vaccine-covid-19-4248130.html,10041,10041,0
Vietnam,2021-03-14,Oxford/AstraZeneca,https://tuoitrenews.vn/news/society/20210315/vietnam-records-two-more-severe-reactions-after-covid19-vaccination/59794.html,11605,11605,0
Vietnam,2021-03-15,Oxford/AstraZeneca,https://vov.vn/xa-hoi/tin-24h/viet-nam-co-gan-16000-nguoi-duoc-tiem-vaccine-phong-covid-19-843426.vov,15865,15865,0
Vietnam,2021-03-16,Oxford/AstraZeneca,https://tuoitre.vn/tren-20-000-nguoi-da-tiem-vac-xin-ngua-covid-19-sang-17-3-khong-co-ca-mac-moi-20210317061543497.htm,20695,20695,0
Vietnam,2021-03-17,Oxford/AstraZeneca,https://nhandan.com.vn/tin-tuc-y-te/khong-co-ca-mac-moi-viet-nam-da-co-hon-24-nghin-nguoi-tiem-vaccine-638835/,24054,24054,0
Vietnam,2021-03-18,Oxford/AstraZeneca,https://nhandan.com.vn/tin-tuc-y-te/sang-19-3-khong-co-ca-mac-moi-27-546-nguoi-duoc-tiem-vaccine--638975/,27546,27546,0
Vietnam,2021-03-19,Oxford/AstraZeneca,https://nhandan.com.vn/tin-tuc-y-te/viet-nam-khong-co-ca-covid-19-moi-30-971-nguoi-da-duoc-tiem-chung-639140/,30971,30971,0
Vietnam,2021-03-20,Oxford/AstraZeneca,https://nhandan.com.vn/tin-tuc-y-te/sang-21-3-viet-nam-khong-co-ca-covid-19-moi-hon-32-nghin-nguoi-duoc-tiem-vaccine-639214/,32361,32361,0
Vietnam,2021-03-21,Oxford/AstraZeneca,https://nhandan.com.vn/tin-tuc-y-te/sang-22-3-khong-co-ca-mac-moi-gan-34-nghin-nguoi-duoc-tiem-vaccine-639281/,33891,33891,0
Vietnam,2021-03-22,Oxford/AstraZeneca,https://nhandan.com.vn/tin-tuc-y-te/khong-co-ca-covid-19-moi-hon-36-nghin-nguoi-duoc-tiem-vaccine-639416/,36082,36082,0
Vietnam,2021-03-23,Oxford/AstraZeneca,https://en.vietnamplus.vn/nearly-38000-people-vaccinated-against-covid19/197998.vnp,37911,37911,0
Vietnam,2021-03-24,Oxford/AstraZeneca,https://vnexpress.net/khong-ca-nhiem-moi-19-dia-phuong-da-tiem-vaccine-covid-19-4253567.html,39817,39817,0
Vietnam,2021-03-25,Oxford/AstraZeneca,https://nhandan.com.vn/tin-tuc-y-te/ghi-nhan-hai-ca-covid-19-nhap-canh-trai-phep-639796/,42225,42225,0
Vietnam,2021-03-26,Oxford/AstraZeneca,https://laodong.vn/y-te/khong-co-ca-mac-moi-covid-19-da-co-44000-nguoi-duoc-tiem-vaccine-892982.ldo,44000,44000,0
Vietnam,2021-03-27,Oxford/AstraZeneca,https://vnexpress.net/them-4-nguoi-nhap-canh-mac-covid-19-4254561.html,44278,44278,0
Vietnam,2021-03-28,Oxford/AstraZeneca,https://vovlive.vn/sang-29-3-viet-nam-khong-ghi-nhan-them-ca-mac-covid-19-69940.html,45140,45140,0
Vietnam,2021-03-29,Oxford/AstraZeneca,https://vnexpress.net/sang-30-3-khong-them-ca-covid-19-4255232.html,46416,46416,0
Vietnam,2021-03-30,Oxford/AstraZeneca,https://laodong.vn/y-te/48256-nguoi-tai-19-tinh-thanh-da-duoc-tiem-vaccine-covid-19-894300.ldo,48256,48256,0
Vietnam,2021-03-31,Oxford/AstraZeneca,https://nhandan.com.vn/tin-tuc-y-te/sang-1-4-viet-nam-khong-ghi-nhan-ca-nhiem-covid-19-moi-640479/,49743,49743,0
Vietnam,2021-04-01,Oxford/AstraZeneca,https://nhandan.com.vn/tin-tuc-y-te/sang-2-4-khong-co-ca-covid-19-moi-hon-51-nghin-nguoi-da-tiem-vaccine-640619/,51216,51216,0
Vietnam,2021-04-02,Oxford/AstraZeneca,https://nhandan.com.vn/tin-tuc-y-te/khong-co-ca-covid-19-moi-ha-noi-co-46-ngay-an-toan-trong-cong-dong-640770/,52091,52091,0
Vietnam,2021-04-03,Oxford/AstraZeneca,https://vnexpress.net/ba-nguoi-dan-ong-nhap-canh-mac-covid-19-4257715.html,52335,52335,0
Vietnam,2021-04-04,Oxford/AstraZeneca,https://nhandan.org.vn/tin-tuc-y-te/sang-5-4-viet-nam-khong-phat-hien-them-ca-nhiem-covid-19-moi-640943/,52413,52413,0
Vietnam,2021-04-05,Oxford/AstraZeneca,https://nhandan.com.vn/tin-tuc-y-te/sang-6-4-khong-ca-mac-moi-gan-53-nghin-nguoi-da-duoc-tiem-vaccine-641058/,52868,52868,0
Vietnam,2021-04-06,Oxford/AstraZeneca,https://nhandan.com.vn/tin-tuc-y-te/sang-7-4-khong-co-ca-moi-gan-54-nghin-nguoi-da-tiem-vaccine-641142/,53953,53953,0
Vietnam,2021-04-07,Oxford/AstraZeneca,https://vnexpress.net/sang-8-4-khong-ca-nhiem-bat-dau-tiem-vaccine-covid-19-dot-hai-4259647.html,55151,55151,0
Vietnam,2021-04-08,Oxford/AstraZeneca,https://thanhnien.vn/thoi-su/sang-nay-ghi-nhan-ca-nhap-canh-cach-ly-tai-bac-ninh-duong-tinh-covid-19-1365746.html,56359,56359,0
Vietnam,2021-04-09,Oxford/AstraZeneca,https://nhandan.com.vn/tin-tuc-y-te/sang-ngay-thu-16-viet-nam-khong-co-ca-lay-nhiem-trong-cong-dong-641521/,58037,58037,0
