location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Trinidad and Tobago,2021-02-15,Oxford/AstraZeneca,https://www.looptt.com/content/health-ministry-give-1st-batch-covid-19-vaccines-staff,0,0,0
Trinidad and Tobago,2021-02-22,Oxford/AstraZeneca,https://trinidadexpress.com/newsextra/no-vaccine-for-children-pregnant-breast-feeding/article_4bf5c4ba-752d-11eb-9b08-c74c78f65525.html,440,440,0
Trinidad and Tobago,2021-02-27,Oxford/AstraZeneca,https://www.looptt.com/content/100800-vaccines-approved-tt-deyalsingh-announces,991,991,0
Trinidad and Tobago,2021-04-08,Oxford/AstraZeneca,https://health.gov.tt/covid-19-update-thursday-8th-april-2021,4777,4777,0
Trinidad and Tobago,2021-04-14,Oxford/AstraZeneca,https://health.gov.tt/covid-19-update-wednesday-14th-april-2021,11686,11686,0
Trinidad and Tobago,2021-04-18,Oxford/AstraZeneca,https://health.gov.tt/covid-19-update-sunday-18th-april-2021,16462,16462,0
Trinidad and Tobago,2021-04-19,Oxford/AstraZeneca,https://health.gov.tt/covid-19-update-monday-19th-april-2021,17695,17695,0
Trinidad and Tobago,2021-04-20,Oxford/AstraZeneca,https://health.gov.tt/covid-19-update-tuesday-20th-april-2021,19475,19475,0
Trinidad and Tobago,2021-04-21,Oxford/AstraZeneca,https://health.gov.tt/covid-19-update-wednesday-21st-april-2021,21231,21231,0
Trinidad and Tobago,2021-04-22,Oxford/AstraZeneca,https://health.gov.tt/covid-19-update-thursday-22nd-april-2021,24086,24086,0
Trinidad and Tobago,2021-04-23,Oxford/AstraZeneca,https://health.gov.tt/covid-19-update-friday-23rd-april-2021,27697,27697,0
Trinidad and Tobago,2021-04-24,Oxford/AstraZeneca,https://health.gov.tt/covid-19-update-saturday-24th-april-2021,30808,30808,0
Trinidad and Tobago,2021-04-25,Oxford/AstraZeneca,https://health.gov.tt/covid-19-update-sunday-25th-april-2021,34353,34353,0
Trinidad and Tobago,2021-04-26,Oxford/AstraZeneca,https://health.gov.tt/covid-19-update-monday-26th-april-2021,41549,41549,0
Trinidad and Tobago,2021-04-27,Oxford/AstraZeneca,https://health.gov.tt/covid-19-update-tuesday-27th-april-2021,41669,41669,0
Trinidad and Tobago,2021-04-28,Oxford/AstraZeneca,https://health.gov.tt/covid-19-daily-update-wednesday-28th-april-2021,42082,42082,0
