location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Russia,2020-12-15,Sputnik V,http://government.ru/news/41122/,28500,28500,
Russia,2020-12-22,Sputnik V,https://tass.com/society/1238521,52000,52000,
Russia,2021-01-02,Sputnik V,https://tass.com/society/1241979,800000,800000,
Russia,2021-01-13,Sputnik V,https://twitter.com/redouad/status/1350030539944820736,1000000,1000000,
Russia,2021-02-10,Sputnik V,https://www.reuters.com/article/health-coronavirus-russia-vaccine-idINKBN2AA1UH,3900000,2200000,1700000
Russia,2021-03-01,"Sputnik V, EpiVacCorona",https://gogov.ru/articles/covid-v-stats,5238966,4140332,1098634
Russia,2021-03-02,"Sputnik V, EpiVacCorona",https://gogov.ru/articles/covid-v-stats,5249831,4158334,1091497
Russia,2021-03-03,"Sputnik V, EpiVacCorona",https://gogov.ru/articles/covid-v-stats,5489342,4287423,1201919
Russia,2021-03-04,"Sputnik V, EpiVacCorona",https://gogov.ru/articles/covid-v-stats,6010744,4701175,1309569
Russia,2021-03-05,"Sputnik V, EpiVacCorona",https://gogov.ru/articles/covid-v-stats,6301854,4908178,1393676
