location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Serbia,2021-01-08,"Pfizer/BioNTech, Sinopharm, Sputnik V",https://www.zdravlje.gov.rs/vest/353217/do-sada-vakcinu-pritiv-korone-primilo-vise-od-7000-ljudi.php,7000,7000,0
Serbia,2021-01-10,"Pfizer/BioNTech, Sinopharm, Sputnik V",https://www.srbija.gov.rs/vest/en/166035/preconditions-for-beginning-of-mass-vaccination-provided.php,9300,9300,0
Serbia,2021-01-14,"Pfizer/BioNTech, Sinopharm, Sputnik V",https://www.srbija.gov.rs/vest/en/166230/18136-citizens-vaccinated-to-date.php,18136,18136,0
Serbia,2021-01-20,"Pfizer/BioNTech, Sinopharm, Sputnik V",http://tanjug.rs/full-view.aspx?izb=623820,44611,44611,0
Serbia,2021-01-21,"Pfizer/BioNTech, Sinopharm, Sputnik V",https://www.blic.rs/vesti/drustvo/saznajemo-u-srbiji-do-veceras-vakcinisano-ukupno-84832-osobe/rqk9z4m,84832,84832,0
Serbia,2021-01-22,"Pfizer/BioNTech, Sinopharm, Sputnik V",https://www.srbija.gov.rs/vest/514113/vakcinacija-u-srbiji-krenula-veoma-dobro.php,119711,119711,0
Serbia,2021-01-23,"Pfizer/BioNTech, Sinopharm, Sputnik V",https://www.telegraf.rs/vesti/srbija/3292522-u-srbiji-vakcinisano-163355-osoba-kol-centri-rade-punom-parom-vakcinu-dobilo-jos-8000-prosvetara,163355,163355,0
Serbia,2021-01-24,"Pfizer/BioNTech, Sinopharm, Sputnik V",https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4232328/korona-srbija-podaci-zarazeni,217800,217800,0
Serbia,2021-01-25,"Pfizer/BioNTech, Sinopharm, Sputnik V",https://www.danas.rs/drustvo/rts-do-sada-vakcinisan-256-521-gradjanin-protiv-korona-virusa-u-srbiji/,256521,256521,0
Serbia,2021-01-26,"Pfizer/BioNTech, Sinopharm, Sputnik V",https://www.rts.rs/page/stories/sr/%D0%9A%D0%BE%D1%80%D0%BE%D0%BD%D0%B0%D0%B2%D0%B8%D1%80%D1%83%D1%81/story/3134/koronavirus-u-srbiji/4234704/koronavirus-srbija-podaci-26.-januar.html,310266,310266,0
