location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Dominican Republic,2021-02-15,"Oxford/AstraZeneca, Sinovac",https://twitter.com/luisabinader/status/1363672938579439618,0,0,
Dominican Republic,2021-02-16,"Oxford/AstraZeneca, Sinovac",https://twitter.com/luisabinader/status/1363672938579439618,385,385,
Dominican Republic,2021-02-17,"Oxford/AstraZeneca, Sinovac",https://twitter.com/luisabinader/status/1363672938579439618,1379,1379,
Dominican Republic,2021-02-18,"Oxford/AstraZeneca, Sinovac",https://twitter.com/luisabinader/status/1363672938579439618,5328,5328,
Dominican Republic,2021-02-19,"Oxford/AstraZeneca, Sinovac",https://twitter.com/luisabinader/status/1363672938579439618,10200,10200,
Dominican Republic,2021-02-20,"Oxford/AstraZeneca, Sinovac",https://twitter.com/luisabinader/status/1363672938579439618,13087,13087,
Dominican Republic,2021-02-21,"Oxford/AstraZeneca, Sinovac",https://twitter.com/luisabinader/status/1363672938579439618,14264,14264,
Dominican Republic,2021-02-24,"Oxford/AstraZeneca, Sinovac",https://twitter.com/SaludPublicaRD/status/1364587633645617154,26400,26400,
Dominican Republic,2021-03-01,"Oxford/AstraZeneca, Sinovac",https://twitter.com/SaludPublicaRD/status/1366335885692854272,60000,60000,
Dominican Republic,2021-03-02,"Oxford/AstraZeneca, Sinovac",https://twitter.com/SaludPublicaRD/status/1366830606055837697,105000,105000,
Dominican Republic,2021-03-03,"Oxford/AstraZeneca, Sinovac",https://twitter.com/SaludPublicaRD/status/1367164847700475904,161827,161827,
Dominican Republic,2021-03-04,"Oxford/AstraZeneca, Sinovac",https://twitter.com/SaludPublicaRD/status/1367494829165457428,227719,227719,
Dominican Republic,2021-03-05,"Oxford/AstraZeneca, Sinovac",https://twitter.com/SaludPublicaRD/status/1367849088503455749,303490,303490,
Dominican Republic,2021-03-06,"Oxford/AstraZeneca, Sinovac",https://twitter.com/SaludPublicaRD/status/1368209179060690944,375265,375265,
Dominican Republic,2021-03-08,"Oxford/AstraZeneca, Sinovac",https://twitter.com/SaludPublicaRD/status/1368944098598617092,400041,400041,
Dominican Republic,2021-03-09,"Oxford/AstraZeneca, Sinovac",https://twitter.com/SaludPublicaRD/status/1369290822047391748,480237,480237,
Dominican Republic,2021-03-10,"Oxford/AstraZeneca, Sinovac",https://twitter.com/SaludPublicaRD/status/1369645420905893891,547091,547091,
Dominican Republic,2021-03-11,"Oxford/AstraZeneca, Sinovac",https://twitter.com/SaludPublicaRD/status/1370115374373560325,606006,606006,
Dominican Republic,2021-03-15,"Oxford/AstraZeneca, Sinovac",https://twitter.com/SaludPublicaRD/status/1371444361469255682,675000,675000,
Dominican Republic,2021-03-23,"Oxford/AstraZeneca, Sinovac",https://twitter.com/SaludPublicaRD/status/1374451963627151360,800000,800000,
Dominican Republic,2021-03-30,"Oxford/AstraZeneca, Sinovac",https://twitter.com/SaludPublicaRD/status/1376919663049904145,910869,856474,54395
Dominican Republic,2021-04-01,"Oxford/AstraZeneca, Sinovac",https://twitter.com/SaludPublicaRD/status/1377564766181396480,1101528,1000000,101528
