location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Greenland,2021-01-27,Pfizer/BioNTech,https://sermitsiaq.ag/ikke-flere-vacciner-nuuk,2584,2584,0
Greenland,2021-03-01,Pfizer/BioNTech,https://knr.gl/da/nyheder/overblik-s%C3%A5-langt-er-gr%C3%B8nland-med-vaccinere,5130,3927,1203
Greenland,2021-04-09,Pfizer/BioNTech,https://corona.nun.gl/emner/statistik/antal_vaccinerede,9555,5296,4259
Greenland,2021-04-12,Pfizer/BioNTech,https://corona.nun.gl/emner/statistik/antal_vaccinerede,9808,5531,4277
Greenland,2021-04-13,Pfizer/BioNTech,https://corona.nun.gl/emner/statistik/antal_vaccinerede,9996,5700,4296
Greenland,2021-04-14,Pfizer/BioNTech,https://corona.nun.gl/emner/statistik/antal_vaccinerede,10142,5845,4297
Greenland,2021-04-15,Pfizer/BioNTech,https://corona.nun.gl/emner/statistik/antal_vaccinerede,10232,5935,4297
Greenland,2021-04-16,Pfizer/BioNTech,https://corona.nun.gl/emner/statistik/antal_vaccinerede,10567,6270,4297
Greenland,2021-04-19,Pfizer/BioNTech,https://corona.nun.gl/emner/statistik/antal_vaccinerede,10974,6677,4297
Greenland,2021-04-20,Pfizer/BioNTech,https://corona.nun.gl/emner/statistik/antal_vaccinerede,11508,7210,4298
Greenland,2021-04-21,Pfizer/BioNTech,https://corona.nun.gl/emner/statistik/antal_vaccinerede,12233,7935,4298
Greenland,2021-04-22,Pfizer/BioNTech,https://corona.nun.gl/emner/statistik/antal_vaccinerede,12434,8136,4298
Greenland,2021-04-23,Pfizer/BioNTech,https://corona.nun.gl/emner/statistik/antal_vaccinerede,12859,8561,4298
Greenland,2021-04-26,Pfizer/BioNTech,https://corona.nun.gl/emner/statistik/antal_vaccinerede,13108,8810,4298
Greenland,2021-04-27,Pfizer/BioNTech,https://corona.nun.gl/emner/statistik/antal_vaccinerede,13214,8835,4379
Greenland,2021-04-28,Pfizer/BioNTech,https://corona.nun.gl/emner/statistik/antal_vaccinerede,13847,8858,4989
Greenland,2021-04-29,Pfizer/BioNTech,https://corona.nun.gl/emner/statistik/antal_vaccinerede,14139,8867,5272
