location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Macao,2021-02-08,Sinopharm/Beijing,https://www.asgam.com/index.php/2021/02/11/macau-vaccinates-first-595-residents-as-more-than-4000-register/,0,0,
Macao,2021-02-09,Sinopharm/Beijing,https://www.asgam.com/index.php/2021/02/11/macau-vaccinates-first-595-residents-as-more-than-4000-register/,595,595,
Macao,2021-02-17,Sinopharm/Beijing,https://www.macaubusiness.com/residents-will-be-resistant-to-vaccination-at-first-health-bureau-doctors-association-president/,2000,2000,
Macao,2021-02-22,Sinopharm/Beijing,https://www.gov.mo/zh-hant/news/366405/,3700,3700,
Macao,2021-02-24,Sinopharm/Beijing,https://www.gov.mo/zh-hant/news/366595/,9284,9284,
Macao,2021-02-25,Sinopharm/Beijing,https://www.gov.mo/zh-hant/news/366747/,10691,10691,
Macao,2021-02-26,Sinopharm/Beijing,https://www.gov.mo/zh-hant/news/366898/,11982,11982,
Macao,2021-02-28,Sinopharm/Beijing,https://www.gov.mo/zh-hant/news/366973/,14426,14426,
Macao,2021-03-01,Sinopharm/Beijing,https://www.gov.mo/zh-hant/news/367211/,15094,15094,
Macao,2021-03-02,Sinopharm/Beijing,https://www.gov.mo/zh-hant/news/367552/,16044,16044,
Macao,2021-03-03,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/367675/,17071,17071,
Macao,2021-03-04,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/367797/,18098,18098,
Macao,2021-03-05,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/367971/,19028,19028,
Macao,2021-03-06,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/367988/,20218,20218,
Macao,2021-03-07,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/368017/,21056,21056,
Macao,2021-03-08,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/368091/,21840,21840,
Macao,2021-03-09,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/368251/,22865,22865,
Macao,2021-03-10,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/368355/,24040,24040,
Macao,2021-03-11,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/368525/,25394,25394,
Macao,2021-03-12,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/368822/,26440,26440,
Macao,2021-03-13,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/368881/,27637,27637,
Macao,2021-03-14,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/368936/,28767,28767,
Macao,2021-03-15,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/369127/,29833,29833,
Macao,2021-03-16,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/369269/,30913,30913,
Macao,2021-03-17,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/369435/,31867,31867,
Macao,2021-03-18,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/369543/,32841,32841,
Macao,2021-03-19,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/369746/,33927,33927,
Macao,2021-03-20,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/369786/,35271,35271,
Macao,2021-03-21,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/369806/,36459,36459,
Macao,2021-03-22,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/369918/,37707,37707,
Macao,2021-03-23,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/370103/,39257,39257,
Macao,2021-03-24,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/370363/,40701,40701,
Macao,2021-03-25,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/370483/,41948,41948,
Macao,2021-03-26,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/370703/,43211,43211,
Macao,2021-03-27,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/370776/,44908,44908,
Macao,2021-03-28,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/370821/,46286,46286,
Macao,2021-03-29,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/371037/,47483,47483,
Macao,2021-03-30,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/371234/,49308,49308,
Macao,2021-03-31,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/371579/,51017,51017,
Macao,2021-04-01,"Sinopharm/Beijing, Pfizer/BioNTech",https://www.gov.mo/zh-hant/news/372183/,52772,52772,
