location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Hong Kong,2021-02-21,Sinovac,https://www.news.gov.hk/eng/2021/02/20210228/20210228_224304_173.html?type=category&name=health,0,0,
Hong Kong,2021-02-26,Sinovac,https://www.info.gov.hk/gia/general/202102/26/P2021022600899.htm?fontSize=1,6000,6000,
Hong Kong,2021-02-27,Sinovac,https://www.info.gov.hk/gia/general/202102/27/P2021022700745.htm?fontSize=1,13600,13600,
Hong Kong,2021-02-28,Sinovac,https://www.news.gov.hk/eng/2021/02/20210228/20210228_224304_173.html?type=category&name=health,20000,20000,
Hong Kong,2021-03-01,Sinovac,https://www.info.gov.hk/gia/general/202103/01/P2021030100884.htm?fontSize=1,27000,27000,
Hong Kong,2021-03-02,Sinovac,https://www.news.gov.hk/eng/2021/03/20210302/20210302_225210_307.html?type=ticker,40000,40000,
Hong Kong,2021-03-03,Sinovac,https://www.news.gov.hk/eng/2021/03/20210303/20210303_231204_080.html?type=ticker,51800,51800,
Hong Kong,2021-03-04,Sinovac,https://www.info.gov.hk/gia/general/202103/04/P2021030400746.htm?fontSize=1,62000,62000,
Hong Kong,2021-03-05,Sinovac,https://www.info.gov.hk/gia/general/202103/05/P2021030500814.htm?fontSize=1,72300,72300,
Hong Kong,2021-03-06,"Pfizer/BioNTech, Sinovac",https://www.info.gov.hk/gia/general/202103/06/P2021030600913.htm?fontSize=1,83700,83700,
Hong Kong,2021-03-07,"Pfizer/BioNTech, Sinovac",https://www.info.gov.hk/gia/general/202103/07/P2021030700708.htm?fontSize=1,93000,93000,
Hong Kong,2021-03-08,"Pfizer/BioNTech, Sinovac",https://www.info.gov.hk/gia/general/202103/08/P2021030800836.htm,103800,103800,
Hong Kong,2021-03-09,"Pfizer/BioNTech, Sinovac",https://www.info.gov.hk/gia/general/202103/09/P2021030900765.htm,113500,113500,
Hong Kong,2021-03-10,"Pfizer/BioNTech, Sinovac",https://www.info.gov.hk/gia/general/202103/10/P2021031000758.htm,130500,130500,
Hong Kong,2021-03-11,"Pfizer/BioNTech, Sinovac",https://www.info.gov.hk/gia/general/202103/11/P2021031100837.htm,145800,145800,
Hong Kong,2021-03-12,"Pfizer/BioNTech, Sinovac",https://www.info.gov.hk/gia/general/202103/12/P2021031200872.htm,162100,162100,
Hong Kong,2021-03-13,"Pfizer/BioNTech, Sinovac",https://www.info.gov.hk/gia/general/202103/13/P2021031300839.htm,177000,177000,
Hong Kong,2021-03-14,"Pfizer/BioNTech, Sinovac",https://www.info.gov.hk/gia/general/202103/14/P2021031400744.htm,190700,190700,
Hong Kong,2021-03-15,"Pfizer/BioNTech, Sinovac",https://www.info.gov.hk/gia/general/202103/15/P2021031500824.htm,206000,206000,
Hong Kong,2021-03-16,"Pfizer/BioNTech, Sinovac",https://www.info.gov.hk/gia/general/202103/16/P2021031600838.htm,229300,229300,
Hong Kong,2021-03-17,"Pfizer/BioNTech, Sinovac",https://www.info.gov.hk/gia/general/202103/17/P2021031700890.htm,253900,253900,
Hong Kong,2021-03-18,"Pfizer/BioNTech, Sinovac",https://www.info.gov.hk/gia/general/202103/18/P2021031800838.htm,276600,276600,
