location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Ghana,2021-03-01,Oxford/AstraZeneca,https://www.africanews.com/2021/03/03/skepticism-as-ghana-begins-mass-covid-19-vaccination-drive/,0,0,
Ghana,2021-03-08,Oxford/AstraZeneca,https://twitter.com/tv3_ghana/status/1369195860102373381,202252,202252,
Ghana,2021-03-10,Oxford/AstraZeneca,https://yen.com.gh/183605-government-sanction-refusing-covid-19-vaccine-oppong-nkrumah.html,300000,300000,
Ghana,2021-03-18,Oxford/AstraZeneca,https://reliefweb.int/report/world/africa-s-covid-19-vaccination-gains-pace-nearly-7-million-doses-given,420000,420000,
Ghana,2021-03-24,Oxford/AstraZeneca,https://twitter.com/utvghana/status/1374700183347470342,500000,500000,
Ghana,2021-04-07,Oxford/AstraZeneca,https://www.ghanahealthservice.org/covid19/press-releases.php,599128,599128,0
Ghana,2021-04-08,Oxford/AstraZeneca,https://www.ghanahealthservice.org/covid19/press-releases.php,647380,647380,0
Ghana,2021-04-09,Oxford/AstraZeneca,https://www.ghanahealthservice.org/covid19/press-releases.php,681211,681211,0
Ghana,2021-04-11,Oxford/AstraZeneca,https://www.ghanahealthservice.org/covid19/press-releases.php,703752,703752,0
Ghana,2021-04-12,Oxford/AstraZeneca,https://www.ghanahealthservice.org/covid19/press-releases.php,742349,742349,0
