location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Croatia,2020-12-30,Pfizer/BioNTech,https://vlada.gov.hr/news/government-approves-120-million-hrk-aid-for-areas-hit-by-earthquakes/31169,7864,7864,
Croatia,2021-01-03,Pfizer/BioNTech,https://vlada.gov.hr/vijesti/u-hrvatskoj-361-novozarazeni-koronavirusom-stiglo-novih-17-550-doza-cjepiva-protiv-covida-19/31209,12285,12285,
Croatia,2021-01-05,Pfizer/BioNTech,https://vlada.gov.hr/vijesti/nece-biti-popustanja-strogih-epidemioloskih-mjera-cetvero-clanova-stozera-javno-se-cijepili-protiv-koronavirusa/31223,13798,13798,
Croatia,2021-01-07,Pfizer/BioNTech,https://www.jutarnji.hr/vijesti/hrvatska/capak-otkrio-kakve-su-nuspojave-prijavljene-u-hrvatskoj-beros-koliko-se-ljudi-cijepilo-do-sada-15022029,20603,20603,
Croatia,2021-01-08,Pfizer/BioNTech,https://vlada.gov.hr/vijesti/epidemioloske-mjere-radi-sprjecavanja-sirenja-koronavirusa-ostaju-na-snazi-do-kraja-sijecnja/31251,24985,24985,
Croatia,2021-01-09,Pfizer/BioNTech,https://www.jutarnji.hr/vijesti/hrvatska/cijela-posiljka-modernina-cjepiva-ide-na-baniju-pitali-smo-capaka-o-sve-povoljnijim-brojkama-jos-je-prerano-15022931,30000,30000,
Croatia,2021-01-13,"Moderna, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/nove-mjere-za-ulazak-u-hrvatsku-iz-drzava-s-novim-sojem-virusa/31290,34553,34553,
Croatia,2021-01-14,"Moderna, Pfizer/BioNTech",https://www.24sata.hr/news/vlada-o-obnovi-zgrada-stradalih-u-potresu-robnim-zalihama-739629,38000,38000,
Croatia,2021-01-15,"Moderna, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/unatoc-povoljnijoj-epidemioloskoj-situaciji-aktualne-mjere-nece-se-mijenjati-do-31-sijecnja/31315,41532,41532,
Croatia,2021-01-16,"Moderna, Pfizer/BioNTech",https://www.hzjz.hr/priopcenja-mediji/pocinje-docjepljivanje-drugom-dozom-cjepiva-protiv-covid-19/,45906,45906,
Croatia,2021-01-19,"Moderna, Pfizer/BioNTech",https://www.24sata.hr/news/uzivo-pratite-presicu-stozera-740661,54304,54304,
Croatia,2021-01-22,"Moderna, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/mjere-ce-se-definirati-na-sastanku-u-nedjelju/31368,64951,,
Croatia,2021-01-25,"Moderna, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/produljuju-se-mjere-vezane-uz-trgovine-granice-i-javni-prijevoz-oprezni-smo-oko-popustanja-mjera/31376,69984,58077,11907
Croatia,2021-01-29,"Moderna, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/bozinovic-od-ponoci-nove-mjere-u-skolama-i-sportu/31402,80000,,
Croatia,2021-02-01,"Moderna, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/beros-prvi-puta-nakon-tri-mjeseca-imamo-manje-od-100-bolesnika-na-respiratoru/31419,83928,58829,25099
Croatia,2021-02-03,"Moderna, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/i-dalje-potreban-oprez-730-novih-slucajeva-zaraze/31434,87929,59064,28865
Croatia,2021-02-04,"Moderna, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/u-hrvatskoj-zabiljezeno-549-novih-slucajeva-zaraze-koronavirusom-sutra-dolazi-cjepivo-astrazenece/31456,95505,59593,35912
Croatia,2021-02-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/vlada-donijela-plan-cijepljenja-kroz-njega-smo-istaknuli-nasu-solidarnost-i-usmjerenost-prema-najugrozenijim-skupinama/31474,102207,61241,41966
Croatia,2021-02-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/prekoredno-cijepljenje-treba-moralno-osuditi-ne-bjezimo-od-utvrdjivanja-okolnosti/31490,112774,64775,47969
Croatia,2021-02-15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/u-hrvatskoj-se-moze-poceti-cijepiti-putem-lijecnika-obiteljske-medicine/31495,120603,67825,52778
Croatia,2021-02-18,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/pojednostavljuje-se-procedura-obnove-zgrada-ostecenih-u-potresima/31526,142222,87169,55053
Croatia,2021-02-22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/razgovara-se-o-popustanju-mjera-ono-treba-biti-postupno-racionalno-i-u-kontekstu-ukupne-epidemioloske-situacije/31540,166146,108311,57835
Croatia,2021-02-24,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/u-odlukama-o-popustanju-mjera-razmotrit-ce-se-porast-slucajeva/31550,184076,125771,58305
Croatia,2021-02-25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/svih-dosad-prikupljenih-101-5-milijuna-kuna-ide-za-obnovu-i-stambeno-zbrinjavanje/31563,194267,135756,58511
Croatia,2021-03-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.jutarnji.hr/vijesti/hrvatska/nacionalni-stozer-od-korone-preminula-osoba-od-40-godina-nije-imala-drugih-bolesti-15054276,213068,153085,59983
Croatia,2021-03-04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/plenkovic-hrvatska-vise-nego-pripravna-nabaviti-cjepivo-sputnjik-v-kada-ga-odobri-europska-agencija-za-lijekove/31603,242000,182000,60000
Croatia,2021-03-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.rtl.hr/vijesti-hr/novosti/hrvatska/3994562/rtlhr-doznaje-evo-koliko-je-cijepljenih-u-hrvatskoj-i-kako-stojimo-u-odnosu-na-druge-zemlje/,265223,202167,63056
Croatia,2021-03-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.rtl.hr/vijesti-hr/novosti/hrvatska/3996318/nacionalni-stozer-o-situaciji-s-koronavirusom-brojke-rastu-hoce-li-mjere-biti-produzene/?layout=vertical,300956,233423,67533
Croatia,2021-03-19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.index.hr/vijesti/clanak/video-bozinovic-na-presici-stozera-najavio-stroze-kontrole-i-kazne/2262317.aspx,365082,288622,76460
Croatia,2021-03-22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/stozer-44-posto-vise-novozarazenih-u-proteklom-tjednu-prosjecna-dob-pala-na-42-5-godina/31711,390657,311448,79209
Croatia,2021-03-26,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.index.hr/vijesti/clanak/uzivo-stozer-odrzava-presicu-capak-govori-o-smrti-12godisnje-djevojcice/2264051.aspx,416745,335916,80829
Croatia,2021-03-28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/stozer-u-hrvatskoj-1321-novi-slucaj-zaraze-umrla-21-osoba/31752,430396,348648,81748
Croatia,2021-03-31,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/u-hrvatskoj-2422-nova-slucaja-koronavirusa-20-osoba-umrlo/31787,476499,385724,89313
Croatia,2021-04-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/u-hrvatskoj-2362-nova-slucaja-zaraze-koronavirusom-postignut-dogovor-o-novih-747-tisuca-doza-pfizerovog-cjepiva/31791,498417,404518,92380
Croatia,2021-04-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/u-hrvatskoj-2234-novozarazenih-umrlo-29-osoba/31797,517112,419431,96047
Croatia,2021-04-04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/stozer-u-hrvatskoj-138-novozarazenih/31800,524371,426037,98334
Croatia,2021-04-06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/stozer-u-hrvatskoj-1-649-novih-slucajeva-zaraze-koronavirusom/31811,526414,427387,99027
Croatia,2021-04-07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.24sata.hr/news/u-hrvatskoj-3217-novooboljelih-od-korone-preminulo-36-ljudi-755309,533409,432601,100808
Croatia,2021-04-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/beros-uplacenih-900-milijuna-kuna-jasan-signal-vlade-da-smo-spremni-napraviti-sve-za-poboljsanje-stabilnosti-sustava/31835,543436,440890,102546
Croatia,2021-04-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.index.hr/vijesti/clanak/stozer-2535-novih-10140-testova-i-34-umrla-pogledajte-stanje-po-zupanijama/2267673.aspx,565785,458762,107023
Croatia,2021-04-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/stozer-u-hrvatskoj-od-posljedica-koronavirusa-umrlo-39-osoba-1617-novozarazenih/31840,583931,473522,110409
Croatia,2021-04-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://vlada.gov.hr/vijesti/u-hrvatskoj-422-nova-slucaja-koronavirusa/31843,588183,477617,110566
Croatia,2021-04-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",https://www.index.hr/vijesti/clanak/stozer-objavio-danas-1936-novih-slucajeva-umrlo-25-osoba/2268307.aspx,595369,483825,111544
