location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
North Macedonia,2021-02-16,Pfizer/BioNTech,https://apnews.com/article/serbia-skopje-infectious-diseases-coronavirus-pandemic-northmacedonia-c64359652eff076bdce9387d383541cc,0,0,
North Macedonia,2021-03-16,Pfizer/BioNTech,https://www.facebook.com/filipce.venko/photos/a.1822571701383188/2642857916021225/?type=3&theater,5300,5300,
North Macedonia,2021-03-31,Pfizer/BioNTech,https://kovid19vakcinacija.mk/,7735,7735,
North Macedonia,2021-04-02,Pfizer/BioNTech,https://kovid19vakcinacija.mk/,8398,8398,
North Macedonia,2021-04-03,Pfizer/BioNTech,https://kovid19vakcinacija.mk/,9003,9003,
North Macedonia,2021-04-05,Pfizer/BioNTech,https://kovid19vakcinacija.mk/,12052,12052,
North Macedonia,2021-04-07,Pfizer/BioNTech,https://kovid19vakcinacija.mk/,15419,15419,
North Macedonia,2021-04-08,Pfizer/BioNTech,https://kovid19vakcinacija.mk/,18261,18261,
North Macedonia,2021-04-09,Pfizer/BioNTech,https://kovid19vakcinacija.mk/,21333,21333,
North Macedonia,2021-04-10,Pfizer/BioNTech,https://kovid19vakcinacija.mk/,24020,24020,
North Macedonia,2021-04-12,Pfizer/BioNTech,https://kovid19vakcinacija.mk/,26014,26014,
North Macedonia,2021-04-13,Pfizer/BioNTech,https://kovid19vakcinacija.mk/,29263,29263,
North Macedonia,2021-04-14,Pfizer/BioNTech,https://kovid19vakcinacija.mk/,31460,31460,
North Macedonia,2021-04-16,Pfizer/BioNTech,https://kovid19vakcinacija.mk/,38626,38626,
North Macedonia,2021-04-18,Pfizer/BioNTech,https://kovid19vakcinacija.mk/,38971,38971,
North Macedonia,2021-04-19,Pfizer/BioNTech,https://kovid19vakcinacija.mk/,41421,41421,
North Macedonia,2021-04-21,Pfizer/BioNTech,https://kovid19vakcinacija.mk/,43032,43032,
North Macedonia,2021-04-22,Pfizer/BioNTech,https://kovid19vakcinacija.mk/,44974,44974,
North Macedonia,2021-04-24,Pfizer/BioNTech,https://kovid19vakcinacija.mk/,49804,49804,
North Macedonia,2021-04-25,Pfizer/BioNTech,https://kovid19vakcinacija.mk/,51853,51853,
North Macedonia,2021-04-26,Pfizer/BioNTech,https://kovid19vakcinacija.mk/,53193,53193,
North Macedonia,2021-04-27,Pfizer/BioNTech,https://kovid19vakcinacija.mk/,55926,55926,
North Macedonia,2021-04-30,Pfizer/BioNTech,https://kovid19vakcinacija.mk/,61603,61603,
