location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Jersey,2021-01-24,Pfizer/BioNTech,https://www.gov.je/Health/Coronavirus/Vaccine/Pages/VaccinationStatistics.aspx,11385,8334,3051
Jersey,2021-01-31,Pfizer/BioNTech,https://www.gov.je/Health/Coronavirus/Vaccine/Pages/VaccinationStatistics.aspx,14838,11707,3131
Jersey,2021-02-07,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.gov.je/Health/Coronavirus/Vaccine/Pages/VaccinationStatistics.aspx,21007,17829,3178
Jersey,2021-02-14,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.gov.je/Health/Coronavirus/Vaccine/Pages/VaccinationStatistics.aspx,25952,22696,3256
Jersey,2021-02-21,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.gov.je/Health/Coronavirus/Vaccine/Pages/VaccinationStatistics.aspx,29312,26025,3287
Jersey,2021-02-28,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.gov.je/Health/Coronavirus/Vaccine/Pages/VaccinationStatistics.aspx,33511,30191,3320
Jersey,2021-03-07,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.gov.je/Health/Coronavirus/Vaccine/Pages/VaccinationStatistics.aspx,39428,36049,3379
Jersey,2021-03-10,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.gov.je/Health/Coronavirus/Vaccine/Pages/VaccinationStatistics.aspx,42231,38073,4158
Jersey,2021-03-14,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.gov.je/Health/Coronavirus/Vaccine/Pages/VaccinationStatistics.aspx,45758,40137,5621
Jersey,2021-03-17,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.gov.je/Health/Coronavirus/Vaccine/Pages/VaccinationStatistics.aspx,48732,41741,6991
Jersey,2021-03-21,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.gov.je/Health/Coronavirus/Vaccine/Pages/VaccinationStatistics.aspx,52265,43136,9129
Jersey,2021-03-24,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.gov.je/Health/Coronavirus/Vaccine/Pages/VaccinationStatistics.aspx,55114,43630,11484
Jersey,2021-03-28,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.gov.je/Health/Coronavirus/Vaccine/Pages/VaccinationStatistics.aspx,59132,44318,14814
Jersey,2021-03-31,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.gov.je/Health/Coronavirus/Vaccine/Pages/VaccinationStatistics.aspx,62126,44526,17600
Jersey,2021-04-04,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.gov.je/Health/Coronavirus/Vaccine/Pages/VaccinationStatistics.aspx,67760,44981,22779
Jersey,2021-04-07,"Oxford/AstraZeneca, Pfizer/BioNTech",https://www.gov.je/Health/Coronavirus/Vaccine/Pages/VaccinationStatistics.aspx,68095,45046,23049
