location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Saint Lucia,2021-02-16,Oxford/AstraZeneca,https://www.loopslu.com/content/slmda-excited-vaccination-rollout-begin,0,0,0
Saint Lucia,2021-03-04,Oxford/AstraZeneca,https://www.facebook.com/MinistryOfHealthSaintLucia/photos/a.2596703290449740/3920340978085958/?type=3&theater,2094,2094,0
Saint Lucia,2021-03-12,Oxford/AstraZeneca,https://www.facebook.com/MinistryOfHealthSaintLucia/photos/3943336199119769,17389,17389,0
Saint Lucia,2021-03-19,Oxford/AstraZeneca,https://www.facebook.com/MinistryOfHealthSaintLucia/photos/a.2596703290449740/3960352537418135/,20247,20247,0
Saint Lucia,2021-03-28,Oxford/AstraZeneca,https://www.covid19response.lc/,21494,,
Saint Lucia,2021-03-30,Oxford/AstraZeneca,https://www.covid19response.lc/,22011,,
Saint Lucia,2021-03-31,Oxford/AstraZeneca,https://www.covid19response.lc/,22357,,
Saint Lucia,2021-04-01,Oxford/AstraZeneca,https://www.covid19response.lc/,22554,,
Saint Lucia,2021-04-07,Oxford/AstraZeneca,https://www.covid19response.lc/,22839,,
Saint Lucia,2021-04-08,Oxford/AstraZeneca,https://www.covid19response.lc/,22935,,
Saint Lucia,2021-04-09,Oxford/AstraZeneca,https://www.covid19response.lc/,23150,,
Saint Lucia,2021-04-10,Oxford/AstraZeneca,https://www.covid19response.lc/,23257,,
