location,date,vaccine,total_vaccinations,source_url,people_vaccinated,people_fully_vaccinated
Ireland,2021-02-13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",268551,https://covid19ireland-geohive.hub.arcgis.com/,176926.0,91625.0
Ireland,2021-02-14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",271942,https://covid19ireland-geohive.hub.arcgis.com/,180192.0,91750.0
Ireland,2021-02-15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",280581,https://covid19ireland-geohive.hub.arcgis.com/,182193.0,98388.0
Ireland,2021-02-16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",293752,https://covid19ireland-geohive.hub.arcgis.com/,187893.0,105859.0
Ireland,2021-02-17,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",310900,https://covid19ireland-geohive.hub.arcgis.com/,197609.0,113291.0
Ireland,2021-02-18,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",326475,https://covid19ireland-geohive.hub.arcgis.com/,205955.0,120520.0
Ireland,2021-02-19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",340704,https://covid19ireland-geohive.hub.arcgis.com/,214384.0,126320.0
Ireland,2021-02-20,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",350322,https://covid19ireland-geohive.hub.arcgis.com/,219899.0,130423.0
Ireland,2021-02-21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",353971,https://covid19ireland-geohive.hub.arcgis.com/,222073.0,131898.0
Ireland,2021-02-22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",359616,https://covid19ireland-geohive.hub.arcgis.com/,226291.0,133325.0
Ireland,2021-02-23,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",373280,https://covid19ireland-geohive.hub.arcgis.com/,238841.0,134439.0
Ireland,2021-02-24,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",391355,https://covid19ireland-geohive.hub.arcgis.com/,254948.0,136407.0
Ireland,2021-02-25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",409529,https://covid19ireland-geohive.hub.arcgis.com/,271594.0,137935.0
Ireland,2021-02-26,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",426070,https://covid19ireland-geohive.hub.arcgis.com/,285780.0,140290.0
Ireland,2021-02-27,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",435895,https://covid19ireland-geohive.hub.arcgis.com/,294550.0,141345.0
Ireland,2021-02-28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",439782,https://covid19ireland-geohive.hub.arcgis.com/,297899.0,141883.0
Ireland,2021-03-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",446474,https://covid19ireland-geohive.hub.arcgis.com/,303550.0,142924.0
Ireland,2021-03-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",460637,https://covid19ireland-geohive.hub.arcgis.com/,316056.0,144581.0
Ireland,2021-03-04,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",493873,https://covid19ireland-geohive.hub.arcgis.com/,346256.0,147617.0
Ireland,2021-03-05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",513322,https://covid19ireland-geohive.hub.arcgis.com/,363601.0,149721.0
Ireland,2021-03-06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",523069,https://covid19ireland-geohive.hub.arcgis.com/,373149.0,149920.0
Ireland,2021-03-07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",525768,https://covid19ireland-geohive.hub.arcgis.com/,375521.0,150247.0
Ireland,2021-03-08,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",536617,https://covid19ireland-geohive.hub.arcgis.com/,382528.0,154089.0
Ireland,2021-03-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",553161,https://covid19ireland-geohive.hub.arcgis.com/,396089.0,157072.0
Ireland,2021-03-10,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",570391,https://covid19ireland-geohive.hub.arcgis.com/,409662.0,160729.0
Ireland,2021-03-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",589512,https://covid19ireland-geohive.hub.arcgis.com/,426819.0,162693.0
Ireland,2021-03-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",606904,https://covid19ireland-geohive.hub.arcgis.com/,443092.0,163812.0
Ireland,2021-03-13,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",615934,https://covid19ireland-geohive.hub.arcgis.com/,451589.0,164345.0
Ireland,2021-03-14,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",617050,https://covid19ireland-geohive.hub.arcgis.com/,452554.0,164496.0
Ireland,2021-03-15,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",620580,https://covid19ireland-geohive.hub.arcgis.com/,455182.0,165398.0
Ireland,2021-03-16,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",632359,https://covid19ireland-geohive.hub.arcgis.com/,463500.0,168859.0
Ireland,2021-03-17,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",639586,https://covid19ireland-geohive.hub.arcgis.com/,468328.0,171258.0
Ireland,2021-03-18,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",654251,https://covid19ireland-geohive.hub.arcgis.com/,478725.0,175526.0
Ireland,2021-03-19,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",668529,https://covid19ireland-geohive.hub.arcgis.com/,487466.0,181063.0
Ireland,2021-03-20,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",675946,https://covid19ireland-geohive.hub.arcgis.com/,492106.0,183840.0
Ireland,2021-03-21,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",680015,https://covid19ireland-geohive.hub.arcgis.com/,495824.0,184191.0
Ireland,2021-03-22,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",690449,https://covid19ireland-geohive.hub.arcgis.com/,503796.0,186653.0
Ireland,2021-03-23,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",709348,https://covid19ireland-geohive.hub.arcgis.com/,515800.0,193548.0
Ireland,2021-03-24,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",732678,https://covid19ireland-geohive.hub.arcgis.com/,529984.0,202694.0
Ireland,2021-03-25,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",760168,https://covid19ireland-geohive.hub.arcgis.com/,548945.0,211223.0
Ireland,2021-03-26,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",786569,https://covid19ireland-geohive.hub.arcgis.com/,567023.0,219546.0
Ireland,2021-03-27,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",802502,https://covid19ireland-geohive.hub.arcgis.com/,577641.0,224861.0
Ireland,2021-03-28,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",806541,https://covid19ireland-geohive.hub.arcgis.com/,580857.0,225684.0
Ireland,2021-03-29,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",819676,https://covid19ireland-geohive.hub.arcgis.com/,590688.0,228988.0
Ireland,2021-03-30,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",840561,https://covid19ireland-geohive.hub.arcgis.com/,603802.0,236759.0
Ireland,2021-03-31,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",865460,https://covid19ireland-geohive.hub.arcgis.com/,619003.0,246457.0
Ireland,2021-04-01,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",893375,https://covid19ireland-geohive.hub.arcgis.com/,636963.0,256412.0
Ireland,2021-04-02,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",923878,https://covid19ireland-geohive.hub.arcgis.com/,655292.0,268586.0
Ireland,2021-04-03,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",932324,https://covid19ireland-geohive.hub.arcgis.com/,660800.0,271524.0
Ireland,2021-04-05,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",940883,https://covid19ireland-geohive.hub.arcgis.com/,667182.0,273701.0
Ireland,2021-04-06,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",961887,https://covid19ireland-geohive.hub.arcgis.com/,679844.0,282043.0
Ireland,2021-04-07,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1018264,https://covid19ireland-geohive.hub.arcgis.com/,716636.0,301628.0
Ireland,2021-04-09,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1045919,https://covid19ireland-geohive.hub.arcgis.com/,735997.0,309922.0
Ireland,2021-04-11,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1063666,https://covid19ireland-geohive.hub.arcgis.com/,749450.0,314216.0
Ireland,2021-04-12,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",1076216,https://covid19ireland-geohive.hub.arcgis.com/,758763.0,317453.0
