location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated
Ukraine,2021-02-24,Oxford/AstraZeneca,https://t.me/COVID19_Ukraine/1485,159,159,0
Ukraine,2021-02-25,Oxford/AstraZeneca,https://vaccination.covid19.gov.ua/,1338,1338,0
Ukraine,2021-02-26,Oxford/AstraZeneca,https://vaccination.covid19.gov.ua/,3051,3051,0
Ukraine,2021-02-27,Oxford/AstraZeneca,https://vaccination.covid19.gov.ua/,3141,3141,0
Ukraine,2021-03-01,Oxford/AstraZeneca,https://vaccination.covid19.gov.ua/,4905,4905,0
Ukraine,2021-03-02,Oxford/AstraZeneca,https://vaccination.covid19.gov.ua/,6888,6888,0
Ukraine,2021-03-03,Oxford/AstraZeneca,https://vaccination.covid19.gov.ua/,9568,9568,0
Ukraine,2021-03-04,Oxford/AstraZeneca,https://vaccination.covid19.gov.ua/,12481,12481,0
Ukraine,2021-03-05,Oxford/AstraZeneca,https://vaccination.covid19.gov.ua/,15758,15758,0
Ukraine,2021-03-06,Oxford/AstraZeneca,https://vaccination.covid19.gov.ua/,17037,17037,0
Ukraine,2021-03-07,Oxford/AstraZeneca,https://vaccination.covid19.gov.ua/,17947,17947,0
Ukraine,2021-03-08,Oxford/AstraZeneca,https://vaccination.covid19.gov.ua/,19118,19118,0
Ukraine,2021-03-09,Oxford/AstraZeneca,https://vaccination.covid19.gov.ua/,23480,23480,0
Ukraine,2021-03-10,Oxford/AstraZeneca,https://vaccination.covid19.gov.ua/,29378,29378,0
Ukraine,2021-03-11,Oxford/AstraZeneca,https://vaccination.covid19.gov.ua/,38237,38237,0
Ukraine,2021-03-12,Oxford/AstraZeneca,https://vaccination.covid19.gov.ua/,47541,47541,0
Ukraine,2021-03-13,Oxford/AstraZeneca,https://vaccination.covid19.gov.ua/,51137,51137,0
Ukraine,2021-03-14,Oxford/AstraZeneca,https://vaccination.covid19.gov.ua/,53155,53155,0
Ukraine,2021-03-15,Oxford/AstraZeneca,https://vaccination.covid19.gov.ua/,62083,62083,0
Ukraine,2021-03-17,Oxford/AstraZeneca,https://vaccination.covid19.gov.ua/,92714,92713,1
