Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-17,AK,AKA,Alaska,731545.0,271550.0,193617,37120.0,26467.0,130751.0,17873.0,62474.0,8540.0,17.9,8.5,,,
2021-02-17,AL,ALA,Alabama,4903185.0,1032175.0,650020,21051.0,13257.0,494424.0,10084.0,154341.0,3148.0,10.3,3.2,,,
2021-02-17,AR,ARA,Arkansas,3017804.0,649225.0,486949,21513.0,16136.0,345271.0,11441.0,138254.0,4581.0,11.5,4.6,,,
2021-02-17,AS,ASA,American Samoa,55689.0,29450.0,16269,52883.0,29214.0,10267.0,18436.0,5989.0,10754.0,18.5,10.8,,,
2021-02-17,AZ,AZA,Arizona,7278717.0,1396475.0,1164900,19186.0,16004.0,892791.0,12266.0,267967.0,3682.0,11.9,3.6,,,
2021-02-17,BP2,BP2,Bureau of Prisons,0.0,45725.0,48614,0.0,0.0,30901.0,0.0,17598.0,0.0,0.0,0.0,,,
2021-02-17,CA,CAA,California,39512223.0,8406525.0,6323011,21276.0,16003.0,4766592.0,12064.0,1507829.0,3816.0,12.0,3.8,,,
2021-02-17,CO,COA,Colorado,5758736.0,1230425.0,1024167,21366.0,17785.0,704742.0,12238.0,314557.0,5462.0,12.2,5.4,,,
2021-02-17,CT,CTA,Connecticut,3565287.0,916075.0,738191,25694.0,20705.0,509165.0,14281.0,218777.0,6136.0,14.2,6.2,,,
2021-02-17,DC,DCA,District of Columbia,705749.0,193900.0,128460,27474.0,18202.0,88287.0,12510.0,39973.0,5664.0,8.7,3.2,,,
2021-02-17,DD2,DD2,Dept of Defense,0.0,1102225.0,759117,0.0,0.0,566933.0,0.0,181856.0,0.0,0.0,0.0,,,
2021-02-17,DE,DEA,Delaware,973764.0,189050.0,155111,19414.0,15929.0,118666.0,12186.0,35601.0,3656.0,11.9,3.5,,,
2021-02-17,FL,FLA,Florida,21477737.0,4699950.0,3702569,21883.0,17239.0,2498089.0,11631.0,1180757.0,5498.0,11.4,5.4,,,
2021-02-17,FM,FMA,Federated States of Micronesia,103643.0,30000.0,10603,28946.0,10230.0,9118.0,8798.0,1449.0,1398.0,8.9,1.4,,,
2021-02-17,GA,GAA,Georgia,10617423.0,2131775.0,1473440,20078.0,13878.0,1040075.0,9796.0,402578.0,3792.0,9.6,3.8,,,
2021-02-17,GU,GUA,Guam,165768.0,51300.0,41007,30947.0,24738.0,28460.0,17169.0,12251.0,7390.0,17.2,7.4,,,
2021-02-17,HI,HIA,Hawaii,1415872.0,320950.0,240715,22668.0,17001.0,170911.0,12071.0,69799.0,4930.0,12.2,5.0,,,
2021-02-17,IA,IAA,Iowa,3155070.0,619000.0,495487,19619.0,15704.0,367577.0,11650.0,122291.0,3876.0,11.7,3.9,,,
2021-02-17,ID,IDA,Idaho,1787065.0,334550.0,270169,18721.0,15118.0,191063.0,10691.0,67805.0,3794.0,10.9,3.9,,,
2021-02-17,IH2,IH2,Indian Health Svc,2033753.0,697025.0,390833,34273.0,19217.0,282359.0,13884.0,102592.0,5044.0,0.0,0.0,,,
2021-02-17,IL,ILA,Illinois,12671821.0,2694700.0,1996099,21265.0,15752.0,1531557.0,12086.0,431310.0,3404.0,12.2,3.5,,,
2021-02-17,IN,INA,Indiana,6732219.0,1447050.0,1113413,21494.0,16539.0,797872.0,11852.0,313895.0,4663.0,11.8,4.7,,,
2021-02-17,KS,KSA,Kansas,2913314.0,581975.0,405166,19976.0,13907.0,295950.0,10159.0,106249.0,3647.0,10.8,3.9,,,
2021-02-17,KY,KYA,Kentucky,4467673.0,911575.0,719857,20404.0,16113.0,514681.0,11520.0,202064.0,4523.0,11.9,4.6,,,
2021-02-17,LA,LAA,Louisiana,4648794.0,900725.0,791574,19375.0,17028.0,531448.0,11432.0,258404.0,5559.0,11.3,5.5,,,
2021-02-17,MA,MAA,Massachusetts,6892503.0,1526150.0,1170398,22142.0,16981.0,879627.0,12762.0,288309.0,4183.0,12.6,4.2,,,
2021-02-17,MD,MDA,Maryland,6045680.0,1247775.0,903172,20639.0,14939.0,648414.0,10725.0,253696.0,4196.0,11.0,4.4,,,
2021-02-17,ME,MEA,Maine,1344212.0,321850.0,242445,23943.0,18036.0,174543.0,12985.0,65928.0,4905.0,13.2,5.0,,,
2021-02-17,MH,MHA,Marshall Islands,58413.0,21000.0,6458,35951.0,11056.0,5685.0,9732.0,728.0,1246.0,9.7,1.3,,,
2021-02-17,MI,MIA,Michigan,9986857.0,2146125.0,1680901,21489.0,16831.0,1136393.0,11379.0,526520.0,5272.0,11.6,5.4,,,
