Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-06,AK,AKA,Alaska,731545.0,248500.0,139147,33969.0,19021.0,103163.0,14102.0,35773.0,4890.0,14.1,4.9,,,
2021-02-06,AL,ALA,Alabama,4903185.0,804100.0,455173,16400.0,9283.0,370275.0,7552.0,84278.0,1719.0,7.6,1.7,,,
2021-02-06,AR,ARA,Arkansas,3017804.0,540050.0,374674,17895.0,12415.0,290153.0,9615.0,81564.0,2703.0,9.6,2.7,,,
2021-02-06,AS,ASA,American Samoa,55689.0,29450.0,12259,52883.0,22013.0,9779.0,17560.0,2478.0,4450.0,17.6,4.4,,,
2021-02-06,AZ,AZA,Arizona,7278717.0,1186000.0,766788,16294.0,10535.0,629750.0,8652.0,136236.0,1872.0,8.7,1.9,,,
2021-02-06,BP2,BP2,Bureau of Prisons,0.0,37050.0,39616,0.0,0.0,26167.0,0.0,13362.0,0.0,0.0,0.0,,,
2021-02-06,CA,CAA,California,39512223.0,6963500.0,4137600,17624.0,10472.0,3389906.0,8579.0,727993.0,1842.0,8.6,1.8,,,
2021-02-06,CO,COA,Colorado,5758736.0,991075.0,694860,17210.0,12066.0,512024.0,8891.0,178975.0,3108.0,8.9,3.1,,,
2021-02-06,CT,CTA,Connecticut,3565287.0,740300.0,519400,20764.0,14568.0,395554.0,11095.0,115349.0,3235.0,11.1,3.2,,,
2021-02-06,DC,DCA,District of Columbia,705749.0,166950.0,102031,23656.0,14457.0,71810.0,10175.0,24069.0,3410.0,10.2,3.4,,,
2021-02-06,DD2,DD2,Dept of Defense,0.0,978500.0,588731,0.0,0.0,468020.0,0.0,111028.0,0.0,0.0,0.0,,,
2021-02-06,DE,DEA,Delaware,973764.0,161525.0,118475,16588.0,12167.0,94962.0,9752.0,22791.0,2341.0,9.8,2.3,,,
2021-02-06,FL,FLA,Florida,21477737.0,3791925.0,2385839,17655.0,11108.0,1865090.0,8684.0,512064.0,2384.0,8.7,2.4,,,
2021-02-06,FM,FMA,Federated States of Micronesia,103643.0,21900.0,7335,21130.0,7077.0,7230.0,6976.0,78.0,75.0,7.0,0.1,,,
2021-02-06,GA,GAA,Georgia,10617423.0,1688075.0,1098863,15899.0,10350.0,887597.0,8360.0,188736.0,1778.0,8.4,1.8,,,
2021-02-06,GU,GUA,Guam,165768.0,51300.0,28959,30947.0,17470.0,23195.0,13992.0,5581.0,3367.0,14.0,3.4,,,
2021-02-06,HI,HIA,Hawaii,1415872.0,263000.0,179059,18575.0,12647.0,132701.0,9372.0,37054.0,2617.0,9.4,2.6,,,
2021-02-06,IA,IAA,Iowa,3155070.0,510550.0,308527,16182.0,9779.0,224437.0,7114.0,80640.0,2556.0,7.1,2.6,,,
2021-02-06,ID,IDA,Idaho,1787065.0,266475.0,176220,14911.0,9861.0,133810.0,7488.0,32011.0,1791.0,7.5,1.8,,,
2021-02-06,IH2,IH2,Indian Health Svc,0.0,492875.0,276062,0.0,0.0,204056.0,0.0,67885.0,0.0,0.0,0.0,,,
2021-02-06,IL,ILA,Illinois,12671821.0,2089050.0,1329963,16486.0,10495.0,1028487.0,8116.0,275276.0,2172.0,8.1,2.2,,,
2021-02-06,IN,INA,Indiana,6732219.0,1118350.0,749771,16612.0,11137.0,593266.0,8812.0,156083.0,2318.0,8.8,2.3,,,
2021-02-06,KS,KSA,Kansas,2913314.0,492250.0,280252,16897.0,9620.0,218170.0,7489.0,60203.0,2066.0,7.5,2.1,,,
2021-02-06,KY,KYA,Kentucky,4467673.0,747000.0,517168,16720.0,11576.0,406790.0,9105.0,108050.0,2418.0,9.1,2.4,,,
