Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-18,AK,AKA,Alaska,731545.0,271550.0,199151,37120.0,27223.0,133491.0,18248.0,65245.0,8919.0,18.3,8.9,,,
2021-02-18,AL,ALA,Alabama,4903185.0,1032175.0,672038,21051.0,13706.0,505660.0,10313.0,165104.0,3367.0,10.5,3.5,,,
2021-02-18,AR,ARA,Arkansas,3017804.0,664225.0,490737,22010.0,16261.0,346623.0,11486.0,140662.0,4661.0,11.5,4.7,,,
2021-02-18,AS,ASA,American Samoa,55689.0,29450.0,16269,52883.0,29214.0,10267.0,18436.0,5989.0,10754.0,18.5,10.8,,,
2021-02-18,AZ,AZA,Arizona,7278717.0,1396475.0,1202770,19186.0,16524.0,914468.0,12564.0,283955.0,3901.0,12.2,3.8,,,
2021-02-18,BP2,BP2,Bureau of Prisons,0.0,45725.0,49050,0.0,0.0,31146.0,0.0,17789.0,0.0,0.0,0.0,,,
2021-02-18,CA,CAA,California,39512223.0,8722400.0,6496140,22075.0,16441.0,4865151.0,12313.0,1581541.0,4003.0,12.3,4.0,,,
2021-02-18,CO,COA,Colorado,5758736.0,1282300.0,1053041,22267.0,18286.0,724699.0,12584.0,322769.0,5605.0,12.6,5.6,,,
2021-02-18,CT,CTA,Connecticut,3565287.0,922075.0,767183,25863.0,21518.0,525133.0,14729.0,231795.0,6501.0,14.6,6.5,,,
2021-02-18,DC,DCA,District of Columbia,705749.0,193900.0,130437,27474.0,18482.0,88924.0,12600.0,41311.0,5853.0,8.8,3.4,,,
2021-02-18,DD2,DD2,Dept of Defense,0.0,1146200.0,791494,0.0,0.0,580821.0,0.0,200272.0,0.0,0.0,0.0,,,
2021-02-18,DE,DEA,Delaware,973764.0,189050.0,159845,19414.0,16415.0,121487.0,12476.0,37499.0,3851.0,12.2,3.7,,,
2021-02-18,FL,FLA,Florida,21477737.0,4700950.0,3819224,21888.0,17782.0,2562863.0,11933.0,1231696.0,5735.0,11.7,5.7,,,
2021-02-18,FM,FMA,Federated States of Micronesia,103643.0,30000.0,11119,28946.0,10728.0,9321.0,8993.0,1761.0,1699.0,9.1,1.7,,,
2021-02-18,GA,GAA,Georgia,10617423.0,2145525.0,1569216,20208.0,14780.0,1073929.0,10115.0,462570.0,4357.0,9.9,4.3,,,
2021-02-18,GU,GUA,Guam,165768.0,51300.0,42671,30947.0,25741.0,29055.0,17528.0,13311.0,8030.0,17.5,8.0,,,
2021-02-18,HI,HIA,Hawaii,1415872.0,320950.0,247392,22668.0,17473.0,174151.0,12300.0,73236.0,5173.0,12.4,5.2,,,
2021-02-18,IA,IAA,Iowa,3155070.0,648600.0,507650,20557.0,16090.0,377848.0,11976.0,124111.0,3934.0,12.0,3.9,,,
2021-02-18,ID,IDA,Idaho,1787065.0,336650.0,278474,18838.0,15583.0,195596.0,10945.0,71408.0,3996.0,11.1,4.1,,,
2021-02-18,IH2,IH2,Indian Health Svc,2033753.0,698000.0,401516,34321.0,19743.0,289605.0,14240.0,106026.0,5213.0,0.0,0.0,,,
2021-02-18,IL,ILA,Illinois,12671821.0,2706400.0,2037388,21358.0,16078.0,1557154.0,12288.0,446598.0,3524.0,12.4,3.6,,,
2021-02-18,IN,INA,Indiana,6732219.0,1452900.0,1125976,21581.0,16725.0,803800.0,11940.0,320425.0,4760.0,11.9,4.8,,,
