Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-04-20,US,USA,United States,331996199.0,Report,272030795.0,213388238,81938.0,64274.0,93672874.0,111585824.0,7961251.0,168289.0,133266995.0,40.1,23.6,131891158.0,51.1,211707256.0,82016.0,105385.0,43935122.0,80.3,79023345.0,144475.0,497342.0,78318717.0,78018783.0,30.2,114486700.0,139902945.0,17641150.0,0.0,35783946.0,42492797.0,7906189.0,40574.0,35743526.0,42233352.0,7888570.0,40519.0,17077816.0,17056967.0,1479109.0,16296.0,86223506,26.0,85905969.0,33.3,35630188.0,65.1,,,,
2021-04-20,AK,AKA,Alaska,731545.0,Report,746805.0,519030,102086.0,70950.0,232482.0,272875.0,13601.0,72.0,291921.0,39.9,30.6,285593.0,51.8,508808.0,92249.0,135398.0,70235.0,76.7,131787.0,143891.0,815396.0,223911.0,220033.0,39.9,321000.0,374205.0,51600.0,0.0,101770.0,122127.0,12795.0,14.0,101587.0,118432.0,12735.0,14.0,37216.0,25995.0,1446.0,6.0,236706,32.4,232768.0,42.2,64663.0,70.6,,,,
2021-04-20,AL,ALA,Alabama,4903185.0,Report,3761730.0,2327764,76720.0,47475.0,1111444.0,1144188.0,72132.0,0.0,1494421.0,30.5,18.2,1486650.0,39.0,2319010.0,60789.0,98607.0,600741.0,70.7,1014918.0,119425.0,442641.0,892476.0,891311.0,23.4,1623500.0,1894230.0,244000.0,0.0,429613.0,462817.0,73775.0,46.0,429560.0,461705.0,73742.0,46.0,239396.0,194997.0,22789.0,32.0,966251,19.7,965053.0,25.3,457214.0,53.8,,,,
2021-04-20,AR,ARA,Arkansas,3017804.0,Report,2402760.0,1624969,79619.0,53846.0,765752.0,805013.0,53821.0,383.0,1015859.0,33.7,20.1,1005619.0,43.4,1613178.0,69604.0,103672.0,375691.0,71.7,654675.0,124966.0,458645.0,606315.0,604650.0,26.1,1065500.0,1179360.0,157900.0,0.0,299292.0,306934.0,52618.0,89.0,299202.0,305361.0,52368.0,87.0,166030.0,113332.0,8527.0,61.0,658933,21.8,657018.0,28.3,287950.0,55.0,,,,
2021-04-20,AS,ASA,American Samoa,55689.0,Report,43810.0,35972,78669.0,64594.0,8019.0,27953.0,0.0,0.0,20255.0,36.4,28.4,19601.0,45.1,34845.0,80220.0,100859.0,2358.0,24.9,4344.0,45886.0,462765.0,15805.0,15335.0,35.3,12400.0,30810.0,600.0,0.0,3534.0,12271.0,6.0,0.0,3525.0,11810.0,6.0,0.0,814.0,1235.0,1.0,0.0,15811,28.4,15341.0,35.3,2050.0,21.7,,,,
2021-04-20,AZ,AZA,Arizona,7278717.0,Report,5872195.0,4581441,80676.0,62943.0,2005263.0,2445239.0,128513.0,2426.0,2758177.0,37.9,23.3,2723341.0,48.3,4535331.0,80435.0,104145.0,1010076.0,77.2,1857762.0,141962.0,448727.0,1697994.0,1688917.0,30.0,2480600.0,3018795.0,372800.0,0.0,746568.0,950627.0,124146.0,799.0,746460.0,941658.0,124072.0,799.0,383802.0,391233.0,23832.0,531.0,1822140,25.0,1812989.0,32.2,799398.0,61.1,,,,
2021-04-20,BP2,BP2,Bureau of Prisons,0.0,Report,147740.0,133391,0.0,0.0,51742.0,79912.0,1737.0,0.0,78321.0,0.0,0.0,78320.0,0.0,133390.0,0.0,0.0,2912.0,0.0,5286.0,0.0,0.0,54404.0,54404.0,0.0,56900.0,84240.0,6600.0,0.0,21183.0,33221.0,1725.0,0.0,21183.0,33221.0,1725.0,0.0,1129.0,1213.0,30.0,0.0,56129,0.0,56129.0,0.0,2372.0,0.0,,,,
2021-04-20,CA,CAA,California,39512223.0,Report,33776490.0,26689222,85484.0,67547.0,11850070.0,13771632.0,1064778.0,2742.0,17416579.0,44.1,23.0,17194219.0,56.2,26421826.0,86296.0,110317.0,4997566.0,85.6,8666603.0,148449.0,578551.0,9099788.0,9055642.0,29.6,14173500.0,17343690.0,2259300.0,0.0,4222048.0,4877186.0,1056048.0,554.0,4218872.0,4836217.0,1052456.0,553.0,1929441.0,1668471.0,109973.0,314.0,10155836,25.7,10108098.0,33.0,3708199.0,63.5,,,,
2021-04-20,CO,COA,Colorado,5758736.0,Report,4679750.0,3890828,81263.0,67564.0,1777207.0,1969750.0,142825.0,1046.0,2466259.0,42.8,24.2,2428789.0,54.0,3847536.0,85516.0,104013.0,686398.0,81.5,1277262.0,151620.0,555518.0,1394751.0,1388935.0,30.9,2012500.0,2377050.0,290200.0,0.0,664368.0,730091.0,141064.0,292.0,663980.0,724663.0,140523.0,292.0,297459.0,281619.0,12521.0,124.0,1535815,26.7,1529458.0,34.0,591723.0,70.2,,,,
2021-04-20,CT,CTA,Connecticut,3565287.0,Report,3500125.0,2834601,98172.0,79506.0,1182219.0,1535450.0,116716.0,216.0,1776427.0,49.8,29.2,1750710.0,61.7,2807380.0,98926.0,123337.0,557072.0,88.4,1048066.0,166295.0,555360.0,1042649.0,1041433.0,36.7,1413200.0,1867125.0,219800.0,0.0,466748.0,575856.0,116951.0,45.0,466513.0,574875.0,116865.0,45.0,190626.0,288190.0,10968.0,17.0,1159600,32.5,1158298.0,40.8,489801.0,77.7,,,,
