Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-04-04,US,USA,United States,331996199.0,Report,207891295.0,165053746,62619.0,49716.0,76038933.0,84810406.0,4054089.0,150318.0,106214924.0,32.0,17.3,103671074.0,40.2,161109167.0,62414.0,80537.0,41054236.0,75.1,70531821.0,128950.0,380079.0,57389464.0,56007822.0,21.7,94119500.0,105077895.0,8693900.0,0.0,26781522.0,30572559.0,4027575.0,34880.0,26164924.0,29808567.0,3807118.0,33830.0,14238683.0,14750415.0,971396.0,12452.0,61416536,18.5,59814439.0,23.2,29972946.0,54.8,,,,
2021-04-04,AK,AKA,Alaska,731545.0,Report,636665.0,428556,87030.0,58582.0,194810.0,226226.0,7463.0,57.0,257375.0,35.2,23.2,249850.0,45.3,413976.0,75055.0,115429.0,66741.0,72.9,120053.0,131079.0,695140.0,169564.0,162469.0,29.5,284900.0,325065.0,26700.0,0.0,76545.0,93009.0,7261.0,10.0,74036.0,88423.0,6395.0,10.0,32539.0,22416.0,723.0,4.0,176825,24.2,168864.0,30.6,55682.0,60.8,,,,
2021-04-04,AL,ALA,Alabama,4903185.0,Report,2892950.0,1858833,59001.0,37911.0,911770.0,901203.0,45860.0,0.0,1242706.0,25.3,13.5,1231851.0,32.3,1845254.0,48370.0,75833.0,554146.0,65.2,896632.0,105506.0,340412.0,662912.0,659111.0,17.3,1372700.0,1398150.0,122100.0,0.0,329335.0,333539.0,46937.0,38.0,327907.0,331166.0,46303.0,38.0,196122.0,164535.0,16610.0,27.0,709849,14.5,705414.0,18.5,377294.0,44.4,,,,
2021-04-04,AR,ARA,Arkansas,3017804.0,Report,1908100.0,1306811,63228.0,43303.0,633400.0,638652.0,34471.0,288.0,856162.0,28.4,14.9,819241.0,35.3,1242526.0,53611.0,82329.0,345861.0,66.0,571703.0,109128.0,364223.0,448607.0,422529.0,18.2,910200.0,924300.0,73600.0,0.0,224660.0,223884.0,33455.0,63.0,212746.0,209724.0,29303.0,59.0,131043.0,95821.0,5109.0,46.0,482062,16.0,451832.0,19.5,232019.0,44.3,,,,
2021-04-04,AS,ASA,American Samoa,55689.0,Report,43810.0,31775,78669.0,57058.0,6751.0,25024.0,0.0,0.0,18099.0,32.5,24.7,17528.0,40.4,30782.0,70866.0,100859.0,2234.0,23.6,4067.0,42960.0,462765.0,13751.0,13344.0,30.7,12400.0,30810.0,600.0,0.0,2838.0,10913.0,4.0,0.0,2836.0,10508.0,4.0,0.0,715.0,1179.0,1.0,0.0,13755,24.7,13348.0,30.7,1895.0,20.0,,,,
2021-04-04,AZ,AZA,Arizona,7278717.0,Report,4538885.0,3720230,62358.0,51111.0,1670676.0,1983322.0,64482.0,1750.0,2312278.0,31.8,17.9,2261049.0,40.1,3634069.0,64451.0,80498.0,951060.0,72.7,1676923.0,128143.0,346842.0,1303858.0,1272243.0,22.6,2066400.0,2289885.0,182600.0,0.0,582366.0,720917.0,62472.0,575.0,570752.0,700934.0,58260.0,557.0,314353.0,347864.0,14407.0,378.0,1366330,18.8,1330503.0,23.6,677002.0,51.7,,,,
2021-04-04,BP2,BP2,Bureau of Prisons,0.0,Report,108010.0,112202,0.0,0.0,44913.0,66798.0,491.0,0.0,65102.0,0.0,0.0,64746.0,0.0,111765.0,0.0,0.0,2686.0,0.0,4829.0,0.0,0.0,46496.0,46415.0,0.0,44300.0,62010.0,1700.0,0.0,18124.0,28372.0,490.0,0.0,18079.0,28336.0,437.0,0.0,965.0,1148.0,5.0,0.0,46986,0.0,46852.0,0.0,2118.0,0.0,,,,
2021-04-04,CA,CAA,California,39512223.0,Report,25338590.0,19962420,64128.0,50522.0,9297433.0,10199290.0,463857.0,1840.0,13292476.0,33.6,16.6,12859683.0,42.0,19367453.0,63256.0,82758.0,4634126.0,79.4,7826588.0,134060.0,434020.0,6558899.0,6395973.0,20.9,11341500.0,12792390.0,1204700.0,0.0,3025367.0,3533198.0,461261.0,334.0,2954902.0,3440763.0,413818.0,308.0,1642442.0,1491554.0,55772.0,201.0,7020160,17.8,6809791.0,22.2,3189969.0,54.6,,,,
2021-04-04,CO,COA,Colorado,5758736.0,Report,3527450.0,2954206,61254.0,51300.0,1419571.0,1466416.0,67339.0,880.0,1889755.0,32.8,18.1,1828483.0,40.6,2868600.0,63758.0,78401.0,659348.0,78.3,1206024.0,143163.0,418732.0,1042125.0,1017559.0,22.6,1635800.0,1756950.0,134700.0,0.0,503268.0,538613.0,66445.0,244.0,488128.0,529205.0,63073.0,226.0,270077.0,266161.0,8635.0,104.0,1108570,19.3,1080632.0,24.0,544977.0,64.7,,,,
2021-04-04,CT,CTA,Connecticut,3565287.0,Report,2577515.0,2138503,72295.0,59981.0,932256.0,1147962.0,58137.0,148.0,1365965.0,38.3,21.3,1336750.0,47.1,2089303.0,73623.0,90826.0,534519.0,84.8,972063.0,154236.0,408971.0,758903.0,738933.0,26.0,1115600.0,1360515.0,101400.0,0.0,336178.0,422703.0,58080.0,22.0,326880.0,412031.0,55427.0,22.0,166154.0,259404.0,6859.0,13.0,816983,22.9,794360.0,28.0,432430.0,68.6,,,,
