Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-04-13,US,USA,United States,331996199.0,Report,245364805.0,192282781,73906.0,57917.0,85435687.0,99453295.0,7233726.0,160073.0,122295530.0,36.8,20.5,121376367.0,47.0,191164923.0,74057.0,95055.0,43293678.0,79.2,76023638.0,138991.0,448590.0,68159289.0,67968940.0,26.3,104443800.0,123491355.0,17429650.0,0.0,31355979.0,36764240.0,7164152.0,37912.0,31326882.0,36603039.0,7150021.0,37870.0,16246109.0,16450248.0,1450684.0,14787.0,75322283,22.7,75117813.0,29.1,34161828.0,62.5,,,,
2021-04-13,AK,AKA,Alaska,731545.0,Report,717325.0,496015,98056.0,67804.0,221747.0,261337.0,12861.0,70.0,282684.0,38.6,28.7,277005.0,50.2,487142.0,88320.0,130053.0,69574.0,76.0,130225.0,142186.0,783208.0,210315.0,207135.0,37.6,308700.0,357825.0,50800.0,0.0,94422.0,115880.0,12092.0,13.0,94284.0,112838.0,12033.0,13.0,36599.0,25621.0,1384.0,6.0,222407,30.4,219168.0,39.7,63610.0,69.5,,,,
2021-04-13,AL,ALA,Alabama,4903185.0,Report,3358930.0,2127317,68505.0,43386.0,1022501.0,1035302.0,69514.0,0.0,1407463.0,28.7,15.8,1401530.0,36.7,2120952.0,55597.0,88048.0,585752.0,68.9,970442.0,114192.0,395244.0,773303.0,772753.0,20.3,1467400.0,1648530.0,243000.0,0.0,381521.0,391739.0,71050.0,43.0,381478.0,391232.0,71017.0,43.0,221256.0,182859.0,22185.0,31.0,844353,17.2,843770.0,22.1,426331.0,50.2,,,,
2021-04-13,AR,ARA,Arkansas,3017804.0,Report,2228060.0,1484206,73831.0,49182.0,702115.0,733305.0,48453.0,333.0,952900.0,31.6,17.5,945184.0,40.8,1475680.0,63671.0,96134.0,366578.0,70.0,629221.0,120107.0,425298.0,529134.0,528218.0,22.8,984800.0,1085760.0,157500.0,0.0,260374.0,268684.0,47375.0,76.0,260321.0,267822.0,47147.0,75.0,155494.0,107872.0,7680.0,55.0,576509,19.1,575365.0,24.8,271101.0,51.7,,,,
2021-04-13,AS,ASA,American Samoa,55689.0,Report,43810.0,34165,78669.0,61350.0,7041.0,27124.0,0.0,0.0,19408.0,34.9,26.6,18779.0,43.2,33082.0,76161.0,100859.0,2312.0,24.4,4195.0,44312.0,462765.0,14840.0,14389.0,33.1,12400.0,30810.0,600.0,0.0,2951.0,11889.0,6.0,0.0,2949.0,11440.0,6.0,0.0,733.0,1213.0,1.0,0.0,14846,26.7,14395.0,33.1,1947.0,20.6,,,,
2021-04-13,AZ,AZA,Arizona,7278717.0,Report,5292185.0,4203995,72708.0,57757.0,1839706.0,2247048.0,115141.0,2100.0,2579710.0,35.4,20.7,2551106.0,45.2,4168346.0,73927.0,93858.0,987884.0,75.5,1789995.0,136784.0,404406.0,1507692.0,1502722.0,26.7,2258500.0,2664285.0,369400.0,0.0,662506.0,844498.0,111286.0,688.0,662415.0,839619.0,111217.0,688.0,355336.0,377810.0,21885.0,462.0,1618978,22.2,1613939.0,28.6,755493.0,57.7,,,,
2021-04-13,BP2,BP2,Bureau of Prisons,0.0,Report,136790.0,127070,0.0,0.0,49324.0,76169.0,1577.0,0.0,74597.0,0.0,0.0,74596.0,0.0,127069.0,0.0,0.0,2820.0,0.0,5131.0,0.0,0.0,51832.0,51832.0,0.0,51800.0,78390.0,6600.0,0.0,20211.0,31621.0,1566.0,0.0,20211.0,31621.0,1566.0,0.0,1101.0,1179.0,18.0,0.0,53398,0.0,53398.0,0.0,2298.0,0.0,,,,
2021-04-13,CA,CAA,California,39512223.0,Report,29738690.0,23227199,75265.0,58785.0,10508305.0,11814105.0,902511.0,2278.0,15451699.0,39.1,19.4,15319695.0,50.0,23070842.0,75352.0,97129.0,4829739.0,82.7,8254217.0,141385.0,509389.0,7654085.0,7629815.0,24.9,12613100.0,14886690.0,2238900.0,0.0,3540870.0,4112776.0,899089.0,439.0,3538926.0,4090451.0,896257.0,438.0,1796060.0,1565633.0,96829.0,272.0,8553174,21.6,8526072.0,27.8,3458794.0,59.2,,,,
2021-04-13,CO,COA,Colorado,5758736.0,Report,4181590.0,3464019,72613.0,60152.0,1611283.0,1722461.0,129317.0,958.0,2231953.0,38.8,20.9,2208012.0,49.1,3437230.0,76396.0,92940.0,675829.0,80.2,1250192.0,148406.0,496383.0,1205303.0,1202445.0,26.7,1832600.0,2063490.0,285500.0,0.0,583283.0,621756.0,127731.0,264.0,583062.0,619119.0,127285.0,264.0,288185.0,274860.0,11689.0,114.0,1333034,23.1,1329730.0,29.6,574848.0,68.2,,,,
2021-04-13,CT,CTA,Connecticut,3565287.0,Report,3097585.0,2531669,86882.0,71009.0,1066920.0,1358188.0,106381.0,180.0,1603712.0,45.0,25.6,1588836.0,56.0,2515576.0,88644.0,109153.0,547851.0,86.9,1020829.0,161974.0,491490.0,913490.0,912480.0,32.2,1271100.0,1607385.0,219100.0,0.0,411811.0,501650.0,106683.0,29.0,411597.0,500854.0,106606.0,29.0,181040.0,279901.0,10116.0,16.0,1020173,28.6,1019086.0,35.9,471073.0,74.7,,,,
2021-04-13,DC,DCA,District of Columbia,705749.0,Report,617115.0,466580,87441.0,66111.0,177695.0,271951.0,16934.0,0.0,260750.0,36.9,17.5,259672.0,45.0,465362.0,80571.0,106845.0,64096.0,73.4,137046.0,156906.0,706542.0,123245.0,122880.0,21.3,246400.0,327015.0,43700.0,0.0,52835.0,70387.0,20945.0,23.0,52833.0,70025.0,20935.0,22.0,25497.0,19451.0,1379.0,9.0,144190,20.4,143815.0,24.9,46336.0,53.1,,,,
