Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-04-03,US,USA,United States,331996199.0,Report,207866645.0,161688422,62611.0,48702.0,74713387.0,82986550.0,3840647.0,147838.0,104213478.0,31.4,16.9,103517359.0,40.1,160800219.0,62294.0,80528.0,41007245.0,75.0,70473714.0,128844.0,380034.0,56043631.0,55855034.0,21.6,94112600.0,105060345.0,8693700.0,0.0,26153607.0,29855663.0,3815015.0,33861.0,26099888.0,29720849.0,3795957.0,33799.0,14210170.0,14715029.0,966897.0,12439.0,59858146,18.0,59650494.0,23.1,29904535.0,54.7,,,,
2021-04-03,AK,AKA,Alaska,731545.0,Report,636665.0,420238,87030.0,57445.0,190835.0,222723.0,6623.0,57.0,254263.0,34.8,22.5,249850.0,45.3,413954.0,75051.0,115429.0,66734.0,72.9,120045.0,131071.0,695140.0,164321.0,162449.0,29.5,284900.0,325065.0,26700.0,0.0,74102.0,90209.0,6426.0,10.0,74020.0,88419.0,6392.0,10.0,32539.0,22417.0,722.0,4.0,170747,23.3,168841.0,30.6,55682.0,60.8,,,,
2021-04-03,AL,ALA,Alabama,4903185.0,Report,2891780.0,1847243,58978.0,37674.0,907926.0,894062.0,45255.0,0.0,1234131.0,25.2,13.4,1231689.0,32.3,1844583.0,48352.0,75803.0,554113.0,65.2,896486.0,105489.0,340275.0,658897.0,658595.0,17.3,1372700.0,1396980.0,122100.0,0.0,327688.0,331171.0,46300.0,38.0,327651.0,330906.0,46286.0,38.0,196032.0,164510.0,16608.0,27.0,705197,14.4,704881.0,18.5,377177.0,44.4,,,,
2021-04-03,AR,ARA,Arkansas,3017804.0,Report,1908100.0,1305535,63228.0,43261.0,632579.0,638255.0,34413.0,288.0,855314.0,28.3,14.8,818875.0,35.3,1241660.0,53574.0,82329.0,345743.0,66.0,571354.0,109062.0,364223.0,447667.0,421997.0,18.2,910200.0,924300.0,73600.0,0.0,223933.0,223674.0,33389.0,60.0,212357.0,209580.0,29247.0,60.0,130855.0,95774.0,5083.0,47.0,481056,15.9,451244.0,19.5,231759.0,44.2,,,,
2021-04-03,AS,ASA,American Samoa,55689.0,Report,43810.0,31761,78669.0,57033.0,6737.0,25024.0,0.0,0.0,18097.0,32.5,24.7,17528.0,40.4,30782.0,70866.0,100859.0,2234.0,23.6,4067.0,42960.0,462765.0,13751.0,13344.0,30.7,12400.0,30810.0,600.0,0.0,2838.0,10913.0,4.0,0.0,2836.0,10508.0,4.0,0.0,715.0,1179.0,1.0,0.0,13755,24.7,13348.0,30.7,1895.0,20.0,,,,
2021-04-03,AZ,AZA,Arizona,7278717.0,Report,4538885.0,3653578,62358.0,50195.0,1644423.0,1947463.0,60062.0,1630.0,2276832.0,31.3,17.5,2259127.0,40.1,3630041.0,64380.0,80498.0,950883.0,72.7,1676330.0,128098.0,346842.0,1273878.0,1269871.0,22.5,2066400.0,2289885.0,182600.0,0.0,569773.0,703548.0,58134.0,557.0,569690.0,699624.0,58078.0,557.0,314135.0,347637.0,14370.0,379.0,1332012,18.3,1327949.0,23.6,676521.0,51.7,,,,
2021-04-03,BP2,BP2,Bureau of Prisons,0.0,Report,108010.0,111766,0.0,0.0,44725.0,66603.0,438.0,0.0,64749.0,0.0,0.0,64748.0,0.0,111765.0,0.0,0.0,2686.0,0.0,4829.0,0.0,0.0,46413.0,46413.0,0.0,44300.0,62010.0,1700.0,0.0,18077.0,28336.0,437.0,0.0,18077.0,28336.0,437.0,0.0,965.0,1148.0,5.0,0.0,46850,0.0,46850.0,0.0,2118.0,0.0,,,,
2021-04-03,CA,CAA,California,39512223.0,Report,25338590.0,19449615,64128.0,49224.0,9086512.0,9944228.0,417099.0,1776.0,12935569.0,32.7,16.2,12858916.0,42.0,19360155.0,63232.0,82758.0,4634254.0,79.4,7825014.0,134033.0,434020.0,6402522.0,6389824.0,20.9,11341500.0,12792390.0,1204700.0,0.0,2953079.0,3449134.0,414564.0,309.0,2951950.0,3437566.0,413623.0,308.0,1641416.0,1490997.0,55692.0,201.0,6817086,17.3,6803447.0,22.2,3188306.0,54.6,,,,
2021-04-03,CO,COA,Colorado,5758736.0,Report,3527450.0,2878136,61254.0,49979.0,1387173.0,1426039.0,64065.0,859.0,1837148.0,31.9,17.7,1827922.0,40.6,2867397.0,63731.0,78401.0,659308.0,78.3,1205895.0,143148.0,418732.0,1018461.0,1016936.0,22.6,1635800.0,1756950.0,134700.0,0.0,488073.0,530163.0,63154.0,225.0,487945.0,528766.0,63034.0,225.0,270052.0,266103.0,8627.0,103.0,1081615,18.8,1079970.0,24.0,544885.0,64.7,,,,
2021-04-03,CT,CTA,Connecticut,3565287.0,Report,2577515.0,2092230,72295.0,58683.0,916846.0,1119705.0,55533.0,146.0,1338982.0,37.6,20.7,1336440.0,47.1,2088814.0,73606.0,90826.0,534494.0,84.8,971986.0,154224.0,408971.0,739569.0,738772.0,26.0,1115600.0,1360515.0,101400.0,0.0,327048.0,412499.0,55465.0,22.0,326867.0,411883.0,55424.0,22.0,166146.0,259374.0,6858.0,13.0,795034,22.3,794196.0,28.0,432391.0,68.6,,,,
2021-04-03,DC,DCA,District of Columbia,705749.0,Report,542795.0,396885,76910.0,56236.0,154251.0,233671.0,8963.0,0.0,208953.0,29.6,13.8,207306.0,35.9,396114.0,68582.0,93977.0,61464.0,70.4,131056.0,150048.0,621452.0,97137.0,96666.0,16.7,224200.0,296595.0,22000.0,0.0,44107.0,53014.0,9985.0,16.0,44001.0,52649.0,9866.0,16.0,24054.0,17750.0,861.0,7.0,107122,15.2,106532.0,18.4,42672.0,48.9,,,,
