Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-04,AK,AKA,Alaska,731545.0,240325.0,129936,32852.0,17762.0,99596.0,13614.0,30172.0,4124.0,13.6,4.1,,,
2021-02-04,AL,ALA,Alabama,4903185.0,799675.0,408428,16309.0,8330.0,338845.0,6911.0,69155.0,1410.0,6.9,1.4,,,
2021-02-04,AR,ARA,Arkansas,3017804.0,516925.0,338227,17129.0,11208.0,266563.0,8833.0,68778.0,2279.0,8.8,2.3,,,
2021-02-04,AS,ASA,American Samoa,55689.0,29450.0,11257,52883.0,20214.0,9761.0,17528.0,1494.0,2683.0,17.5,2.7,,,
2021-02-04,AZ,AZA,Arizona,7278717.0,1185700.0,686116,16290.0,9426.0,573845.0,7884.0,111645.0,1534.0,7.9,1.5,,,
2021-02-04,BP2,BP2,Bureau of Prisons,0.0,36650.0,36195,0.0,0.0,24858.0,0.0,11259.0,0.0,0.0,0.0,,,
2021-02-04,CA,CAA,California,39512223.0,6438225.0,3723803,16294.0,9424.0,3085932.0,7810.0,625189.0,1582.0,7.8,1.6,,,
2021-02-04,CO,COA,Colorado,5758736.0,983225.0,638923,17074.0,11095.0,485332.0,8428.0,149829.0,2602.0,8.4,2.6,,,
2021-02-04,CT,CTA,Connecticut,3565287.0,666175.0,481826,18685.0,13514.0,375795.0,10540.0,97568.0,2737.0,10.5,2.7,,,
2021-02-04,DC,DCA,District of Columbia,705749.0,164900.0,94095,23365.0,13333.0,66645.0,9443.0,21313.0,3020.0,9.4,3.0,,,
2021-02-04,DD2,DD2,Dept of Defense,0.0,921400.0,530849,0.0,0.0,436270.0,0.0,85122.0,0.0,0.0,0.0,,,
2021-02-04,DE,DEA,Delaware,973764.0,161525.0,110784,16588.0,11377.0,89727.0,9214.0,20394.0,2094.0,9.2,2.1,,,
2021-02-04,FL,FLA,Florida,21477737.0,3658975.0,2223754,17036.0,10354.0,1793625.0,8351.0,422482.0,1967.0,8.4,2.0,,,
2021-02-04,FM,FMA,Federated States of Micronesia,103643.0,21900.0,6699,21130.0,6464.0,6646.0,6412.0,26.0,25.0,6.4,0.0,,,
2021-02-04,GA,GAA,Georgia,10617423.0,1686125.0,1008040,15881.0,9494.0,834091.0,7856.0,152626.0,1438.0,7.9,1.4,,,
2021-02-04,GU,GUA,Guam,165768.0,51300.0,26068,30947.0,15726.0,20785.0,12539.0,5108.0,3081.0,12.5,3.1,,,
2021-02-04,HI,HIA,Hawaii,1415872.0,262900.0,151107,18568.0,10672.0,120533.0,8513.0,30573.0,2159.0,8.5,2.2,,,
2021-02-04,IA,IAA,Iowa,3155070.0,471200.0,279252,14935.0,8851.0,206516.0,6546.0,69401.0,2200.0,6.5,2.2,,,
2021-02-04,ID,IDA,Idaho,1787065.0,262275.0,141897,14676.0,7940.0,113110.0,6329.0,26345.0,1474.0,6.3,1.5,,,
2021-02-04,IH2,IH2,Indian Health Svc,0.0,477275.0,238594,0.0,0.0,182111.0,0.0,52748.0,0.0,0.0,0.0,,,
2021-02-04,IL,ILA,Illinois,12671821.0,2053325.0,1178369,16204.0,9299.0,905981.0,7150.0,247763.0,1955.0,7.1,2.0,,,
2021-02-04,IN,INA,Indiana,6732219.0,1116375.0,671191,16583.0,9970.0,541269.0,8040.0,129626.0,1925.0,8.0,1.9,,,
2021-02-04,KS,KSA,Kansas,2913314.0,471775.0,251425,16194.0,8630.0,198352.0,6808.0,51322.0,1762.0,6.8,1.8,,,
2021-02-04,KY,KYA,Kentucky,4467673.0,746500.0,455783,16709.0,10202.0,372114.0,8329.0,81502.0,1824.0,8.3,1.8,,,
2021-02-04,LA,LAA,Louisiana,4648794.0,746550.0,509982,16059.0,10970.0,393389.0,8462.0,115629.0,2487.0,8.5,2.5,,,
2021-02-04,MA,MAA,Massachusetts,6892503.0,1229075.0,652929,17832.0,9473.0,517135.0,7503.0,134311.0,1949.0,7.5,1.9,,,
2021-02-04,MD,MDA,Maryland,6045680.0,972225.0,565821,16081.0,9359.0,463885.0,7673.0,101425.0,1678.0,7.7,1.7,,,
2021-02-04,ME,MEA,Maine,1344212.0,254550.0,153439,18937.0,11415.0,114962.0,8552.0,36870.0,2743.0,8.6,2.7,,,
2021-02-04,MH,MHA,Marshall Islands,58413.0,21000.0,4424,35951.0,7574.0,3955.0,6771.0,431.0,738.0,6.8,0.7,,,
2021-02-04,MI,MIA,Michigan,9986857.0,1634000.0,1078808,16362.0,10802.0,835524.0,8366.0,229373.0,2297.0,8.4,2.3,,,
2021-02-04,MN,MNA,Minnesota,5639632.0,931500.0,634453,16517.0,11250.0,459716.0,8152.0,131728.0,2336.0,8.2,2.3,,,
2021-02-04,MO,MOA,Missouri,6137428.0,945850.0,505207,15411.0,8232.0,388692.0,6333.0,112106.0,1827.0,6.3,1.8,,,
