Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-10,AK,AKA,Alaska,731545.0,260300.0,156255,35582.0,21360.0,112448.0,15371.0,43552.0,5953.0,15.4,6.0,,,
2021-02-10,AL,ALA,Alabama,4903185.0,861175.0,515802,17564.0,10520.0,412462.0,8412.0,102520.0,2091.0,8.4,2.1,,,
2021-02-10,AR,ARA,Arkansas,3017804.0,581875.0,418054,19281.0,13853.0,311339.0,10317.0,103669.0,3435.0,10.3,3.4,,,
2021-02-10,AS,ASA,American Samoa,55689.0,29450.0,13318,52883.0,23915.0,9818.0,17630.0,3494.0,6274.0,17.6,6.3,,,
2021-02-10,AZ,AZA,Arizona,7278717.0,1370175.0,897757,18824.0,12334.0,719051.0,9879.0,177565.0,2440.0,9.9,2.4,,,
2021-02-10,BP2,BP2,Bureau of Prisons,0.0,42475.0,42751,0.0,0.0,27564.0,0.0,15085.0,0.0,0.0,0.0,,,
2021-02-10,CA,CAA,California,39512223.0,7607100.0,4957297,19253.0,12546.0,3994969.0,10111.0,928615.0,2350.0,10.1,2.4,,,
2021-02-10,CO,COA,Colorado,5758736.0,1110575.0,787041,19285.0,13667.0,557204.0,9676.0,225626.0,3918.0,9.7,3.9,,,
2021-02-10,CT,CTA,Connecticut,3565287.0,801325.0,574750,22476.0,16121.0,423296.0,11873.0,142918.0,4009.0,11.9,4.0,,,
2021-02-10,DC,DCA,District of Columbia,705749.0,179725.0,108475,25466.0,15370.0,75351.0,10677.0,26957.0,3820.0,10.7,3.8,,,
2021-02-10,DD2,DD2,Dept of Defense,0.0,1012225.0,657414,0.0,0.0,511923.0,0.0,135576.0,0.0,0.0,0.0,,,
2021-02-10,DE,DEA,Delaware,973764.0,183250.0,130116,18819.0,13362.0,103319.0,10610.0,26054.0,2676.0,10.6,2.7,,,
2021-02-10,FL,FLA,Florida,21477737.0,4258875.0,2835535,19829.0,13202.0,2064585.0,9613.0,756678.0,3523.0,9.6,3.5,,,
2021-02-10,FM,FMA,Federated States of Micronesia,103643.0,30000.0,8017,28946.0,7735.0,7744.0,7472.0,246.0,237.0,7.5,0.2,,,
2021-02-10,GA,GAA,Georgia,10617423.0,1914800.0,1223850,18035.0,11527.0,946505.0,8915.0,251946.0,2373.0,8.9,2.4,,,
2021-02-10,GU,GUA,Guam,165768.0,51300.0,32443,30947.0,19571.0,25308.0,15267.0,6873.0,4146.0,15.3,4.1,,,
2021-02-10,HI,HIA,Hawaii,1415872.0,296250.0,194035,20924.0,13704.0,142259.0,10047.0,42472.0,3000.0,10.0,3.0,,,
2021-02-10,IA,IAA,Iowa,3155070.0,540375.0,368759,17127.0,11688.0,268974.0,8525.0,95650.0,3032.0,8.5,3.0,,,
2021-02-10,ID,IDA,Idaho,1787065.0,310025.0,205379,17348.0,11493.0,155238.0,8687.0,39608.0,2216.0,8.7,2.2,,,
2021-02-10,IH2,IH2,Indian Health Svc,0.0,662850.0,306717,0.0,0.0,224869.0,0.0,77250.0,0.0,0.0,0.0,,,
2021-02-10,IL,ILA,Illinois,12671821.0,2327100.0,1539781,18364.0,12151.0,1198096.0,9455.0,314687.0,2483.0,9.5,2.5,,,
2021-02-10,IN,INA,Indiana,6732219.0,1291675.0,795702,19186.0,11819.0,617918.0,9179.0,177231.0,2633.0,9.2,2.6,,,
2021-02-10,KS,KSA,Kansas,2913314.0,553750.0,319662,19008.0,10972.0,241127.0,8277.0,76561.0,2628.0,8.3,2.6,,,
2021-02-10,KY,KYA,Kentucky,4467673.0,840400.0,584947,18811.0,13093.0,442691.0,9909.0,139605.0,3125.0,9.9,3.1,,,
2021-02-10,LA,LAA,Louisiana,4648794.0,882350.0,639019,18980.0,13746.0,448139.0,9640.0,189574.0,4078.0,9.6,4.1,,,
2021-02-10,MA,MAA,Massachusetts,6892503.0,1393725.0,883945,20221.0,12825.0,687093.0,9969.0,194968.0,2829.0,10.0,2.8,,,
2021-02-10,MD,MDA,Maryland,6045680.0,1101200.0,721159,18215.0,11929.0,551581.0,9124.0,168844.0,2793.0,9.1,2.8,,,
2021-02-10,ME,MEA,Maine,1344212.0,285800.0,193246,21262.0,14376.0,141778.0,10547.0,49721.0,3699.0,10.5,3.7,,,
2021-02-10,MH,MHA,Marshall Islands,58413.0,21000.0,5260,35951.0,9005.0,4729.0,8096.0,493.0,844.0,8.1,0.8,,,
2021-02-10,MI,MIA,Michigan,9986857.0,1865325.0,1358924,18678.0,13607.0,971480.0,9728.0,371358.0,3718.0,9.7,3.7,,,
2021-02-10,MN,MNA,Minnesota,5639632.0,1058225.0,745290,18764.0,13215.0,541133.0,9595.0,160794.0,2851.0,9.6,2.9,,,
2021-02-10,MO,MOA,Missouri,6137428.0,1021500.0,669658,16644.0,10911.0,507801.0,8274.0,154987.0,2525.0,8.3,2.5,,,
2021-02-10,MP,MPA,Northern Mariana Islands,56882.0,29650.0,12530,52125.0,22028.0,8174.0,14370.0,4348.0,7644.0,14.4,7.6,,,
2021-02-10,MS,MSA,Mississippi,2976149.0,570075.0,345507,19155.0,11609.0,277287.0,9317.0,67829.0,2279.0,9.3,2.3,,,
2021-02-10,MT,MTA,Montana,1068778.0,192125.0,144343,17976.0,13505.0,106038.0,9921.0,37966.0,3552.0,9.9,3.6,,,
2021-02-10,NC,NCA,North Carolina,10488084.0,1831875.0,1336079,17466.0,12739.0,1033527.0,9854.0,300991.0,2870.0,9.9,2.9,,,
