Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-04-08,US,USA,United States,331996199.0,Report,229398685.0,174879716,69097.0,52675.0,79551820.0,90256586.0,4917225.0,154085.0,112046611.0,33.7,18.5,111412711.0,43.2,174105465.0,67449.0,88869.0,42047956.0,76.9,73140525.0,133720.0,419400.0,61317491.0,61179743.0,23.7,100866200.0,114083385.0,14449100.0,0.0,28472059.0,32808648.0,4886336.0,36080.0,28450130.0,32692871.0,4878297.0,36042.0,15233618.0,15546134.0,1130727.0,13624.0,66203123,19.9,66057341.0,25.6,31924104.0,58.4,,,,
2021-04-08,AK,AKA,Alaska,731545.0,Report,692995.0,443287,94730.0,60596.0,199885.0,233985.0,9360.0,57.0,263119.0,36.0,24.3,258305.0,46.8,436205.0,79085.0,125642.0,67431.0,73.6,121509.0,132669.0,756644.0,177905.0,175643.0,31.8,306300.0,347295.0,39400.0,0.0,79871.0,98023.0,8692.0,11.0,79775.0,95857.0,8652.0,11.0,32994.0,22764.0,988.0,4.0,186597,25.5,184295.0,33.4,56750.0,62.0,,,,
2021-04-08,AL,ALA,Alabama,4903185.0,Report,3170520.0,1976344,64662.0,40307.0,959353.0,961746.0,55245.0,0.0,1317995.0,26.9,14.4,1314344.0,34.5,1972389.0,51703.0,83109.0,570502.0,67.1,932505.0,109728.0,373074.0,708009.0,707617.0,18.5,1449300.0,1504620.0,216600.0,0.0,349151.0,358817.0,56441.0,41.0,349114.0,358462.0,56420.0,41.0,206892.0,174001.0,19070.0,28.0,764450,15.6,764037.0,20.0,399991.0,47.1,,,,
2021-04-08,AR,ARA,Arkansas,3017804.0,Report,2035230.0,1379591,67441.0,45715.0,660282.0,678574.0,40429.0,306.0,897978.0,29.8,15.9,892455.0,38.5,1373663.0,59270.0,87814.0,358552.0,68.4,607915.0,116040.0,388490.0,479449.0,478951.0,20.7,917400.0,981630.0,136200.0,0.0,237779.0,241603.0,39375.0,67.0,237737.0,241148.0,39189.0,66.0,146212.0,103960.0,6508.0,49.0,518824,17.2,518140.0,22.4,256729.0,49.0,,,,
2021-04-08,AS,ASA,American Samoa,55689.0,Report,43810.0,32904,78669.0,59085.0,6903.0,26001.0,0.0,0.0,18650.0,33.5,25.7,18062.0,41.6,31879.0,73391.0,100859.0,2282.0,24.1,4133.0,43657.0,462765.0,14332.0,13898.0,32.0,12400.0,30810.0,600.0,0.0,2890.0,11442.0,6.0,0.0,2888.0,11010.0,6.0,0.0,718.0,1192.0,1.0,0.0,14338,25.7,13904.0,32.0,1911.0,20.2,,,,
2021-04-08,AZ,AZA,Arizona,7278717.0,Report,4958025.0,3901177,68117.0,53597.0,1728209.0,2094358.0,76691.0,1919.0,2412162.0,33.1,19.0,2388938.0,42.4,3871541.0,68663.0,87932.0,966492.0,73.9,1728284.0,132068.0,378871.0,1379443.0,1375010.0,24.4,2240000.0,2397525.0,320500.0,0.0,609839.0,768972.0,73989.0,632.0,609755.0,764623.0,73928.0,632.0,333442.0,361935.0,16519.0,432.0,1453432,20.0,1448938.0,25.7,712328.0,54.4,,,,
2021-04-08,BP2,BP2,Bureau of Prisons,0.0,Report,123170.0,119665,0.0,0.0,46995.0,71738.0,932.0,0.0,69297.0,0.0,0.0,69296.0,0.0,119664.0,0.0,0.0,2751.0,0.0,4992.0,0.0,0.0,49743.0,49743.0,0.0,48500.0,71370.0,3300.0,0.0,19324.0,30419.0,924.0,0.0,19324.0,30419.0,924.0,0.0,1051.0,1160.0,13.0,0.0,50667,0.0,50667.0,0.0,2224.0,0.0,,,,
2021-04-08,CA,CAA,California,39512223.0,Report,27861050.0,21243518,70512.0,53764.0,9807334.0,10832869.0,601302.0,2013.0,14123008.0,35.7,17.7,14023844.0,45.8,21126593.0,69002.0,90997.0,4731794.0,81.1,8040918.0,137731.0,477227.0,7001137.0,6983519.0,22.8,12218100.0,13761150.0,1881800.0,0.0,3233223.0,3767530.0,598422.0,384.0,3231747.0,3751389.0,596840.0,383.0,1719564.0,1528678.0,70832.0,243.0,7599559,19.2,7580359.0,24.8,3319317.0,56.9,,,,
2021-04-08,CO,COA,Colorado,5758736.0,Report,3963630.0,3129702,68828.0,54347.0,1496460.0,1544961.0,87369.0,912.0,2010121.0,34.9,19.0,1995276.0,44.3,3112993.0,69190.0,88096.0,666822.0,79.2,1229619.0,145964.0,470510.0,1095033.0,1093187.0,24.3,1785300.0,1925430.0,252900.0,0.0,538725.0,556056.0,86297.0,252.0,538560.0,554375.0,86102.0,252.0,282639.0,269193.0,9924.0,109.0,1181330,20.5,1179289.0,26.2,561865.0,66.7,,,,
2021-04-08,CT,CTA,Connecticut,3565287.0,Report,2873725.0,2279517,80603.0,63936.0,982807.0,1226276.0,70273.0,161.0,1447944.0,40.6,22.9,1441513.0,50.8,2272048.0,80062.0,101264.0,540577.0,85.8,995205.0,157908.0,455970.0,817385.0,816498.0,28.8,1220300.0,1469325.0,184100.0,0.0,364774.0,452585.0,70427.0,26.0,364576.0,451896.0,70378.0,26.0,172075.0,270527.0,7896.0,14.0,887812,24.9,886876.0,31.3,450512.0,71.5,,,,
