Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-01-29,AK,AKA,Alaska,731545.0,192350.0,110396,26294.0,15091.0,88654.0,12119.0,21593.0,2952.0,12.12,2.95,,,
2021-01-29,AL,ALA,Alabama,4903185.0,659400.0,300915,13448.0,6137.0,256601.0,5233.0,44073.0,899.0,5.23,0.9,,,
2021-01-29,AR,ARA,Arkansas,3017804.0,453500.0,269993,15027.0,8947.0,221552.0,7341.0,45918.0,1522.0,7.34,1.52,,,
2021-01-29,AS,ASA,American Samoa,55689.0,18450.0,9925,33130.0,17822.0,8926.0,16028.0,997.0,1790.0,16.03,1.79,,,
2021-01-29,AZ,AZA,Arizona,7278717.0,1012275.0,521097,13907.0,7159.0,439897.0,6044.0,80773.0,1110.0,6.04,1.11,,,
2021-01-29,BP2,BP2,Bureau of Prisons,0.0,30050.0,29754,0.0,0.0,21674.0,0.0,8011.0,0.0,0.0,0.0,,,
2021-01-29,CA,CAA,California,39512223.0,5640225.0,2910562,14275.0,7366.0,2415659.0,6114.0,487552.0,1234.0,6.11,1.23,,,
2021-01-29,CO,COA,Colorado,5758736.0,813400.0,521879,14125.0,9062.0,409939.0,7119.0,108507.0,1884.0,7.12,1.88,,,
2021-01-29,CT,CTA,Connecticut,3565287.0,577625.0,403370,16201.0,11314.0,329149.0,9232.0,67624.0,1897.0,9.23,1.9,,,
2021-01-29,DC,DCA,District of Columbia,705749.0,148325.0,73328,21017.0,10390.0,57152.0,8098.0,16112.0,2283.0,8.1,2.28,,,
2021-01-29,DD2,DD2,Dept of Defense,0.0,808800.0,415720,0.0,0.0,353482.0,0.0,53084.0,0.0,0.0,0.0,,,
2021-01-29,DE,DEA,Delaware,973764.0,143775.0,87300,14765.0,8965.0,72684.0,7464.0,14210.0,1459.0,7.46,1.46,,,
2021-01-29,FL,FLA,Florida,21477737.0,3220350.0,1796246,14994.0,8363.0,1554179.0,7236.0,236834.0,1103.0,7.24,1.1,,,
2021-01-29,FM,FMA,Federated States of Micronesia,103643.0,19400.0,3965,18718.0,3826.0,3933.0,3795.0,5.0,5.0,3.79,0.0,,,
2021-01-29,GA,GAA,Georgia,10617423.0,1448825.0,810291,13646.0,7632.0,693085.0,6528.0,99941.0,941.0,6.53,0.94,,,
2021-01-29,GU,GUA,Guam,165768.0,34300.0,21254,20692.0,12822.0,16747.0,10103.0,4358.0,2629.0,10.1,2.63,,,
2021-01-29,HI,HIA,Hawaii,1415872.0,226800.0,111165,16018.0,7851.0,89428.0,6316.0,21736.0,1535.0,6.32,1.54,,,
2021-01-29,IA,IAA,Iowa,3155070.0,398600.0,224347,12634.0,7111.0,174655.0,5536.0,46785.0,1483.0,5.54,1.48,,,
2021-01-29,ID,IDA,Idaho,1787065.0,221550.0,108873,12397.0,6092.0,88975.0,4979.0,18970.0,1062.0,4.98,1.06,,,
2021-01-29,IH2,IH2,Indian Health Svc,0.0,423400.0,191109,0.0,0.0,152563.0,0.0,36548.0,0.0,0.0,0.0,,,
2021-01-29,IL,ILA,Illinois,12671821.0,1658725.0,884502,13090.0,6980.0,685529.0,5410.0,181063.0,1429.0,5.41,1.43,,,
2021-01-29,IN,INA,Indiana,6732219.0,929900.0,581322,13813.0,8635.0,475928.0,7069.0,105208.0,1563.0,7.07,1.56,,,
2021-01-29,KS,KSA,Kansas,2913314.0,412375.0,190540,14155.0,6540.0,157720.0,5414.0,31482.0,1081.0,5.41,1.08,,,
2021-01-29,KY,KYA,Kentucky,4467673.0,650050.0,366643,14550.0,8207.0,312373.0,6992.0,52251.0,1170.0,6.99,1.17,,,
2021-01-29,LA,LAA,Louisiana,4648794.0,620425.0,398312,13346.0,8568.0,339450.0,7302.0,58132.0,1250.0,7.3,1.25,,,
