Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,date_type,Recip_Administered,Administered_Dose1_Recip,Administered_Dose2_Recip,Administered_Dose1_Recip_18Plus,Administered_Dose2_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose2_Recip_18PlusPop_Pct,Census2019_18PlusPop,Distributed_Per_100k_18Plus,Administered_18Plus,Admin_Per_100k_18Plus,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-03-04,AK,AKA,Alaska,731545.0,409125.0,276891,55926.0,37850.0,172050.0,23519.0,104193.0,14243.0,23.6,14.2,Report,277222.0,172414.0,104129.0,171492.0,103631.0,31.1,18.8,551562.0,74176.0,275468.0,49943.0,,,
2021-03-04,AL,ALA,Alabama,4903185.0,1530470.0,1032171,31214.0,21051.0,672546.0,13717.0,357384.0,7289.0,14.0,7.5,Report,1056612.0,688791.0,365456.0,688542.0,365430.0,18.0,9.6,3814879.0,40118.0,1031902.0,27049.0,,,
2021-03-04,AR,ARA,Arkansas,3017804.0,990640.0,704368,32827.0,23340.0,451127.0,14949.0,249244.0,8259.0,15.0,8.3,Report,706599.0,452615.0,249956.0,452414.0,249915.0,19.5,10.8,2317649.0,42743.0,704137.0,30382.0,,,
2021-03-04,AS,ASA,American Samoa,55689.0,38810.0,21625,69691.0,38832.0,13386.0,24037.0,8208.0,14739.0,24.2,14.8,Report,21750.0,13467.0,8252.0,13257.0,8165.0,30.5,18.8,43437.0,89348.0,21328.0,49101.0,,,
2021-03-04,AZ,AZA,Arizona,7278717.0,2453985.0,1979929,33715.0,27202.0,1329996.0,18272.0,640078.0,8794.0,17.8,8.6,Report,1936293.0,1298827.0,627446.0,1296891.0,626939.0,23.0,11.1,5638481.0,43522.0,1977081.0,35064.0,,,
2021-03-04,BP2,BP2,Bureau of Prisons,0.0,65335.0,66375,0.0,0.0,40290.0,0.0,25853.0,0.0,0.0,0.0,Report,66375.0,40290.0,25853.0,40288.0,25852.0,0.0,0.0,0.0,0.0,66372.0,0.0,,,
2021-03-04,CA,CAA,California,39512223.0,13233190.0,9860209,33491.0,24955.0,6751368.0,17087.0,3047327.0,7712.0,17.1,7.7,Report,9843595.0,6739681.0,3042381.0,6735351.0,3041289.0,22.0,9.9,30617582.0,43221.0,9854715.0,32186.0,,,
2021-03-04,CO,COA,Colorado,5758736.0,1933440.0,1494910,33574.0,25959.0,972301.0,16884.0,513187.0,8911.0,16.9,8.9,Report,1494890.0,972060.0,513386.0,971625.0,513259.0,21.6,11.4,4499217.0,42973.0,1494346.0,33213.0,,,
2021-03-04,CT,CTA,Connecticut,3565287.0,1345595.0,1087313,37742.0,30497.0,763026.0,21402.0,313603.0,8796.0,21.3,8.8,Report,1085230.0,759702.0,314508.0,758885.0,314248.0,26.7,11.1,2837847.0,47416.0,1086154.0,38274.0,,,
2021-03-04,DC,DCA,District of Columbia,705749.0,324505.0,207421,45980.0,29390.0,135292.0,19170.0,71591.0,10144.0,12.8,6.2,Report,134692.0,90190.0,44086.0,90183.0,44084.0,15.6,7.6,577581.0,56183.0,207406.0,35909.0,,,
