Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-04-25,US,USA,United States,331996199.0,Report,290692005.0,228661408,87559.0,68875.0,100031926.0,120373717.0,8079863.0,175902.0,139978480.0,42.2,26.1,138251781.0,53.6,226493642.0,87744.0,112614.0,44595141.0,81.5,80890062.0,147888.0,531460.0,86759346.0,86324659.0,33.4,123421700.0,149629155.0,17641150.0,0.0,39424106.0,47290617.0,8014498.0,43108.0,39372773.0,46907350.0,7995578.0,43038.0,17767757.0,17637146.0,1489197.0,17718.0,94772329,28.5,94318741.0,36.5,36911819.0,67.5,,,,
2021-04-25,AK,AKA,Alaska,731545.0,Report,759125.0,539630,103770.0,73766.0,241907.0,283892.0,13754.0,77.0,300351.0,41.1,32.2,293410.0,53.2,528220.0,95768.0,137632.0,70894.0,77.4,133306.0,145550.0,828848.0,235584.0,231134.0,41.9,326300.0,381225.0,51600.0,0.0,108165.0,127403.0,12844.0,16.0,107943.0,123175.0,12784.0,16.0,37727.0,26363.0,1452.0,8.0,248428,34.0,243918.0,44.2,65550.0,71.6,,,,
2021-04-25,AL,ALA,Alabama,4903185.0,Report,3960530.0,2471409,80775.0,50404.0,1176579.0,1222279.0,72551.0,0.0,1546659.0,31.5,20.2,1537654.0,40.3,2460766.0,64504.0,103818.0,609812.0,71.8,1044726.0,122933.0,466034.0,988284.0,986436.0,25.9,1740400.0,1976130.0,244000.0,0.0,471089.0,517143.0,74240.0,52.0,471025.0,515359.0,74206.0,52.0,251680.0,204043.0,22876.0,34.0,1062524,21.7,1060642.0,27.8,478633.0,56.3,,,,
2021-04-25,AR,ARA,Arkansas,3017804.0,Report,2586420.0,1724751,85705.0,57153.0,812465.0,857279.0,54575.0,432.0,1051126.0,34.8,22.2,1038627.0,44.8,1709414.0,73756.0,111597.0,380741.0,72.7,671809.0,128237.0,493703.0,670845.0,667895.0,28.8,1146200.0,1282320.0,157900.0,0.0,329772.0,340970.0,53242.0,103.0,329615.0,338179.0,52992.0,101.0,172567.0,118662.0,8617.0,70.0,724087,24.0,720887.0,31.1,299916.0,57.2,,,,
2021-04-25,AS,ASA,American Samoa,55689.0,Report,47010.0,37590,84415.0,67500.0,8581.0,28987.0,22.0,0.0,21165.0,38.0,29.7,20453.0,47.1,36362.0,83712.0,108226.0,2428.0,25.6,4489.0,47417.0,496567.0,16525.0,16012.0,36.9,15600.0,30810.0,600.0,0.0,3772.0,12753.0,28.0,0.0,3762.0,12250.0,28.0,0.0,867.0,1260.0,6.0,0.0,16553,29.7,16040.0,36.9,2133.0,22.5,,,,
2021-04-25,AZ,AZA,Arizona,7278717.0,Report,6285415.0,4872521,86353.0,66942.0,2136842.0,2599816.0,133114.0,2749.0,2884396.0,39.6,25.5,2845193.0,50.5,4815633.0,85407.0,111474.0,1025286.0,78.3,1897124.0,144970.0,480304.0,1858531.0,1843202.0,32.7,2734700.0,3177915.0,372800.0,0.0,816678.0,1040944.0,128586.0,909.0,816539.0,1025754.0,128502.0,909.0,400904.0,396470.0,24488.0,605.0,1987117,27.3,1971704.0,35.0,822467.0,62.8,,,,
2021-04-25,BP2,BP2,Bureau of Prisons,0.0,Report,147940.0,142526,0.0,0.0,56066.0,84721.0,1739.0,0.0,83085.0,0.0,0.0,83084.0,0.0,142525.0,0.0,0.0,2988.0,0.0,5518.0,0.0,0.0,58743.0,58743.0,0.0,57100.0,84240.0,6600.0,0.0,23240.0,35503.0,1727.0,0.0,23240.0,35503.0,1727.0,0.0,1236.0,1262.0,30.0,0.0,60470,0.0,60470.0,0.0,2528.0,0.0,,,,
2021-04-25,CA,CAA,California,39512223.0,Report,36101260.0,28798648,91367.0,72885.0,12757667.0,14958136.0,1079661.0,3184.0,18487071.0,46.8,25.6,18191702.0,59.4,28438087.0,92882.0,117910.0,5053028.0,86.6,8827074.0,151197.0,618372.0,10131122.0,10067010.0,32.9,15315400.0,18526560.0,2259300.0,0.0,4711590.0,5418843.0,1070747.0,689.0,4707098.0,5359224.0,1067083.0,688.0,1986959.0,1713714.0,111338.0,361.0,11201869,28.4,11134093.0,36.4,3812372.0,65.3,,,,
2021-04-25,CO,COA,Colorado,5758736.0,Report,4968480.0,4210710,86277.0,73119.0,1919477.0,2146841.0,143286.0,1106.0,2592016.0,45.0,27.5,2547696.0,56.6,4157461.0,92404.0,110430.0,693712.0,82.3,1294872.0,153710.0,589792.0,1585967.0,1577069.0,35.1,2162000.0,2516280.0,290200.0,0.0,753486.0,832167.0,141510.0,314.0,752895.0,823860.0,140965.0,314.0,302855.0,286121.0,12556.0,134.0,1727477,30.0,1718034.0,38.2,601666.0,71.4,,,,
2021-04-25,CT,CTA,Connecticut,3565287.0,Report,3716115.0,3056088,104230.0,85718.0,1270157.0,1666372.0,119312.0,247.0,1878986.0,52.7,32.5,1847361.0,65.1,3021729.0,106480.0,130948.0,563508.0,89.4,1066990.0,169298.0,589631.0,1159463.0,1157179.0,40.8,1527400.0,1968915.0,219800.0,0.0,512027.0,647382.0,119438.0,54.0,511774.0,645351.0,119341.0,54.0,196824.0,294396.0,11179.0,18.0,1278901,35.9,1276520.0,45.0,502417.0,79.7,,,,
