Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-12,AK,AKA,Alaska,731545.0,271350.0,167436,37093.0,22888.0,118189.0,16156.0,48969.0,6694.0,16.2,6.7,,,
2021-02-12,AL,ALA,Alabama,4903185.0,936200.0,571115,19094.0,11648.0,448071.0,9138.0,122019.0,2489.0,9.3,2.6,,,
2021-02-12,AR,ARA,Arkansas,3017804.0,629900.0,447146,20873.0,14817.0,325562.0,10788.0,118465.0,3926.0,10.8,3.9,,,
2021-02-12,AS,ASA,American Samoa,55689.0,29450.0,15032,52883.0,26993.0,10057.0,18059.0,4968.0,8921.0,18.1,8.9,,,
2021-02-12,AZ,AZA,Arizona,7278717.0,1393475.0,990296,19145.0,13605.0,780057.0,10717.0,207912.0,2856.0,10.4,2.8,,,
2021-02-12,BP2,BP2,Bureau of Prisons,0.0,43775.0,45617,0.0,0.0,29060.0,0.0,16449.0,0.0,0.0,0.0,,,
2021-02-12,CA,CAA,California,39512223.0,7963575.0,5341104,20155.0,13518.0,4222810.0,10687.0,1081040.0,2736.0,10.7,2.7,,,
2021-02-12,CO,COA,Colorado,5758736.0,1204800.0,844620,20921.0,14667.0,586187.0,10179.0,254037.0,4411.0,10.2,4.4,,,
2021-02-12,CT,CTA,Connecticut,3565287.0,814525.0,626678,22846.0,17577.0,450204.0,12627.0,167894.0,4709.0,12.5,4.7,,,
2021-02-12,DC,DCA,District of Columbia,705749.0,193800.0,114110,27460.0,16169.0,80772.0,11445.0,33167.0,4700.0,7.8,2.4,,,
2021-02-12,DD2,DD2,Dept of Defense,0.0,1062500.0,701736,0.0,0.0,536578.0,0.0,154958.0,0.0,0.0,0.0,,,
2021-02-12,DE,DEA,Delaware,973764.0,188075.0,136591,19314.0,14027.0,108096.0,11101.0,27742.0,2849.0,10.8,2.7,,,
2021-02-12,FL,FLA,Florida,21477737.0,4332100.0,3216044,20170.0,14974.0,2235645.0,10409.0,962465.0,4481.0,10.2,4.4,,,
2021-02-12,FM,FMA,Federated States of Micronesia,103643.0,30000.0,8751,28946.0,8443.0,8270.0,7979.0,453.0,437.0,8.1,0.5,,,
2021-02-12,GA,GAA,Georgia,10617423.0,2017525.0,1273015,19002.0,11990.0,967179.0,9109.0,279546.0,2633.0,9.0,2.7,,,
2021-02-12,GU,GUA,Guam,165768.0,51300.0,35917,30947.0,21667.0,26699.0,16106.0,8955.0,5402.0,16.1,5.4,,,
2021-02-12,HI,HIA,Hawaii,1415872.0,310200.0,208807,21909.0,14748.0,154828.0,10935.0,53976.0,3812.0,11.0,3.8,,,
2021-02-12,IA,IAA,Iowa,3155070.0,590900.0,408578,18729.0,12950.0,299032.0,9478.0,104622.0,3316.0,9.5,3.3,,,
2021-02-12,ID,IDA,Idaho,1787065.0,320800.0,214063,17951.0,11978.0,159796.0,8942.0,43231.0,2419.0,9.1,2.5,,,
2021-02-12,IH2,IH2,Indian Health Svc,0.0,679950.0,346969,0.0,0.0,251445.0,0.0,90005.0,0.0,0.0,0.0,,,
2021-02-12,IL,ILA,Illinois,12671821.0,2481075.0,1674988,19579.0,13218.0,1294565.0,10216.0,348826.0,2753.0,10.3,2.8,,,
2021-02-12,IN,INA,Indiana,6732219.0,1360125.0,873568,20203.0,12976.0,659495.0,9796.0,213259.0,3168.0,9.8,3.2,,,
2021-02-12,KS,KSA,Kansas,2913314.0,581975.0,350741,19976.0,12039.0,261332.0,8970.0,86597.0,2972.0,9.4,3.2,,,
2021-02-12,KY,KYA,Kentucky,4467673.0,882400.0,636518,19751.0,14247.0,468357.0,10483.0,165324.0,3700.0,10.9,3.8,,,
2021-02-12,LA,LAA,Louisiana,4648794.0,894850.0,701110,19249.0,15082.0,482025.0,10369.0,217681.0,4683.0,10.2,4.6,,,
2021-02-12,MA,MAA,Massachusetts,6892503.0,1499450.0,962711,21755.0,13968.0,741746.0,10762.0,218795.0,3174.0,10.7,3.2,,,
2021-02-12,MD,MDA,Maryland,6045680.0,1188700.0,778790,19662.0,12882.0,580112.0,9595.0,197848.0,3273.0,9.9,3.4,,,
2021-02-12,ME,MEA,Maine,1344212.0,299375.0,193246,22271.0,14376.0,141778.0,10547.0,49721.0,3699.0,10.7,3.8,,,
2021-02-12,MH,MHA,Marshall Islands,58413.0,21000.0,5609,35951.0,9602.0,4980.0,8525.0,590.0,1010.0,8.5,1.0,,,
2021-02-12,MI,MIA,Michigan,9986857.0,1896800.0,1465627,18993.0,14676.0,1023114.0,10245.0,425663.0,4262.0,10.4,4.3,,,
2021-02-12,MN,MNA,Minnesota,5639632.0,1129850.0,787006,20034.0,13955.0,595334.0,10556.0,188872.0,3349.0,10.6,3.3,,,
2021-02-12,MO,MOA,Missouri,6137428.0,1116475.0,717483,18191.0,11690.0,537256.0,8754.0,172953.0,2818.0,8.5,2.7,,,
2021-02-12,MP,MPA,Northern Mariana Islands,56882.0,29650.0,12971,52125.0,22803.0,8497.0,14938.0,4465.0,7850.0,14.9,7.8,,,
2021-02-12,MS,MSA,Mississippi,2976149.0,609025.0,386333,20464.0,12981.0,296066.0,9948.0,89697.0,3014.0,10.0,3.1,,,
2021-02-12,MT,MTA,Montana,1068778.0,194325.0,157695,18182.0,14755.0,115415.0,10799.0,41895.0,3920.0,10.8,3.9,,,
2021-02-12,NC,NCA,North Carolina,10488084.0,1985050.0,1447413,18927.0,13801.0,1075646.0,10256.0,370032.0,3528.0,10.1,3.5,,,
2021-02-12,ND,NDA,North Dakota,762062.0,155375.0,139392,20389.0,18291.0,94160.0,12356.0,43276.0,5679.0,12.3,5.5,,,
2021-02-12,NE,NEA,Nebraska,1934408.0,407500.0,259906,21066.0,13436.0,179502.0,9279.0,78835.0,4075.0,9.3,4.1,,,
2021-02-12,NH,NHA,New Hampshire,1359711.0,298175.0,191114,21929.0,14055.0,135257.0,9947.0,55696.0,4096.0,10.2,4.1,,,
2021-02-12,NJ,NJA,New Jersey,8882190.0,1773525.0,1252742,19967.0,14104.0,941794.0,10603.0,305518.0,3440.0,11.0,3.7,,,
2021-02-12,NM,NMA,New Mexico,2096829.0,429950.0,388806,20505.0,18543.0,272325.0,12987.0,111954.0,5339.0,13.3,5.4,,,
2021-02-12,NV,NVA,Nevada,3080156.0,533800.0,394172,17330.0,12797.0,308611.0,10019.0,83485.0,2710.0,9.9,2.7,,,
2021-02-12,NY,NYA,New York State,19453561.0,3870175.0,2712546,19894.0,13944.0,1907783.0,9807.0,721554.0,3709.0,9.8,3.6,,,
2021-02-12,OH,OHA,Ohio,11689100.0,2293650.0,1540491,19622.0,13179.0,1162381.0,9944.0,375675.0,3214.0,9.9,3.2,,,
2021-02-12,OK,OKA,Oklahoma,3956971.0,815675.0,640353,20614.0,16183.0,458056.0,11576.0,178566.0,4513.0,11.6,4.5,,,
2021-02-12,OR,ORA,Oregon,4217737.0,840575.0,589035,19930.0,13966.0,434561.0,10303.0,152361.0,3612.0,10.2,3.6,,,
2021-02-12,PA,PAA,Pennsylvania,12801989.0,2592850.0,1668862,20253.0,13036.0,1264215.0,9875.0,399610.0,3121.0,9.9,3.2,,,
2021-02-12,PR,PRA,Puerto Rico,3193694.0,706600.0,336959,22125.0,10551.0,248934.0,7795.0,86660.0,2713.0,7.8,2.7,,,
2021-02-12,RI,RIA,Rhode Island,1059361.0,211850.0,131913,19998.0,12452.0,91809.0,8666.0,40051.0,3781.0,8.8,3.7,,,
2021-02-12,RP,RPA,Republic of Palau,17907.0,9200.0,3871,51377.0,21617.0,3109.0,17362.0,762.0,4255.0,0.0,0.0,,,
2021-02-12,SC,SCA,South Carolina,5148714.0,826950.0,649375,16061.0,12612.0,500005.0,9711.0,140806.0,2735.0,9.9,2.7,,,
2021-02-12,SD,SDA,South Dakota,884659.0,182025.0,148670,20576.0,16805.0,103076.0,11651.0,45505.0,5144.0,11.8,5.2,,,
2021-02-12,TN,TNA,Tennessee,6829174.0,1331775.0,901616,19501.0,13202.0,618010.0,9050.0,279980.0,4100.0,9.0,4.0,,,
2021-02-12,TX,TXA,Texas,28995881.0,5095175.0,3873581,17572.0,13359.0,2834361.0,9775.0,1036384.0,3574.0,0.0,0.0,,,
2021-02-12,UT,UTA,Utah,3205958.0,579700.0,510267,18082.0,15916.0,307059.0,9578.0,105704.0,3297.0,9.6,3.3,,,
2021-02-12,VA,VAA,Virginia,8535519.0,1590575.0,1274838,18635.0,14936.0,971199.0,11378.0,273106.0,3200.0,11.4,3.2,,,
2021-02-12,VA2,VA2,Veterans Health,0.0,2042525.0,1439337,0.0,0.0,1056801.0,0.0,381365.0,0.0,0.0,0.0,,,
2021-02-12,VI,VIA,Virgin Islands,104680.0,26425.0,11691,25244.0,11168.0,8404.0,8028.0,3287.0,3140.0,7.9,3.1,,,
2021-02-12,VT,VTA,Vermont,623989.0,138025.0,100036,22120.0,16032.0,68654.0,11002.0,31208.0,5001.0,11.0,5.0,,,
2021-02-12,WA,WAA,Washington,7614893.0,1437825.0,1080510,18882.0,14189.0,819728.0,10765.0,247481.0,3250.0,10.8,3.3,,,
2021-02-12,WI,WIA,Wisconsin,5822434.0,1080800.0,864476,18563.0,14847.0,664353.0,11410.0,190059.0,3264.0,11.4,3.3,,,
2021-02-12,WV,WVA,West Virginia,1792147.0,387700.0,351427,21633.0,19609.0,230596.0,12867.0,120819.0,6742.0,12.9,6.6,,,
2021-02-12,WY,WYA,Wyoming,578759.0,122000.0,89138,21080.0,15402.0,65857.0,11379.0,23032.0,3980.0,11.4,3.9,,,
2021-02-12,US,USA,United States,331996199.0,69014725.0,48410558,,,35834855.0,,12085830.0,,9.4,3.1,23111715.0,25192628.0,106215.0
2021-02-12,LTC,LTC,Long Term Care,,,5507785,,,,,,,0.0,0.0,,,
