Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-20,AK,AKA,Alaska,731545.0,299935.0,227403,41000.0,31085.0,148299.0,20272.0,78623.0,10748.0,20.3,10.7,,,
2021-02-20,AL,ALA,Alabama,4903185.0,1078800.0,776936,22002.0,15846.0,560968.0,11441.0,214512.0,4375.0,11.7,4.5,,,
2021-02-20,AR,ARA,Arkansas,3017804.0,691525.0,520904,22915.0,17261.0,364735.0,12086.0,152675.0,5059.0,12.1,5.1,,,
2021-02-20,AS,ASA,American Samoa,55689.0,29450.0,17740,52883.0,31855.0,10831.0,19449.0,6893.0,12378.0,19.6,12.4,,,
2021-02-20,AZ,AZA,Arizona,7278717.0,1688255.0,1425295,23194.0,19582.0,1064109.0,14619.0,356055.0,4892.0,14.3,4.8,,,
2021-02-20,BP2,BP2,Bureau of Prisons,0.0,49175.0,51072,0.0,0.0,32074.0,0.0,18879.0,0.0,0.0,0.0,,,
2021-02-20,CA,CAA,California,39512223.0,9178020.0,7201713,23228.0,18227.0,5285256.0,13376.0,1864867.0,4720.0,13.4,4.7,,,
2021-02-20,CO,COA,Colorado,5758736.0,1348800.0,1167895,23422.0,20280.0,800799.0,13906.0,360392.0,6258.0,13.9,6.2,,,
2021-02-20,CT,CTA,Connecticut,3565287.0,984275.0,847820,27607.0,23780.0,572145.0,16048.0,265343.0,7442.0,16.0,7.5,,,
2021-02-20,DC,DCA,District of Columbia,705749.0,225125.0,159640,31899.0,22620.0,107751.0,15268.0,51565.0,7306.0,9.9,4.2,,,
2021-02-20,DD2,DD2,Dept of Defense,0.0,1181300.0,830843,0.0,0.0,601135.0,0.0,219173.0,0.0,0.0,0.0,,,
2021-02-20,DE,DEA,Delaware,973764.0,204200.0,180600,20970.0,18547.0,133187.0,13678.0,46527.0,4778.0,13.4,4.6,,,
2021-02-20,FL,FLA,Florida,21477737.0,5120975.0,4205898,23843.0,19583.0,2796210.0,13019.0,1382923.0,6439.0,12.8,6.3,,,
2021-02-20,FM,FMA,Federated States of Micronesia,103643.0,30000.0,11590,28946.0,11183.0,9468.0,9135.0,2070.0,1997.0,9.2,2.0,,,
2021-02-20,GA,GAA,Georgia,10617423.0,2292085.0,1786755,21588.0,16829.0,1181826.0,11131.0,568299.0,5353.0,10.9,5.3,,,
2021-02-20,GU,GUA,Guam,165768.0,51300.0,48387,30947.0,29190.0,31950.0,19274.0,16104.0,9715.0,19.3,9.7,,,
2021-02-20,HI,HIA,Hawaii,1415872.0,397750.0,312730,28092.0,22087.0,215488.0,15219.0,96971.0,6849.0,15.3,6.9,,,
2021-02-20,IA,IAA,Iowa,3155070.0,707865.0,577374,22436.0,18300.0,430429.0,13642.0,141104.0,4472.0,13.8,4.5,,,
2021-02-20,ID,IDA,Idaho,1787065.0,358200.0,313466,20044.0,17541.0,216285.0,12103.0,85566.0,4788.0,12.3,4.9,,,
2021-02-20,IH2,IH2,Indian Health Svc,2082813.0,732905.0,412073,35188.0,19784.0,295515.0,14188.0,110670.0,5313.0,14.2,5.3,,,
2021-02-20,IL,ILA,Illinois,12671821.0,2924725.0,2261482,23081.0,17847.0,1697843.0,13399.0,527382.0,4162.0,13.5,4.2,,,
2021-02-20,IN,INA,Indiana,6732219.0,1487400.0,1234416,22094.0,18336.0,859278.0,12764.0,372868.0,5539.0,12.8,5.5,,,
2021-02-20,KS,KSA,Kansas,2913314.0,645800.0,488738,22167.0,16776.0,345965.0,11875.0,138765.0,4763.0,12.5,5.1,,,
2021-02-20,KY,KYA,Kentucky,4467673.0,998250.0,796952,22344.0,17838.0,556588.0,12458.0,236951.0,5304.0,12.9,5.4,,,
2021-02-20,LA,LAA,Louisiana,4648794.0,1012000.0,877683,21769.0,18880.0,582482.0,12530.0,293295.0,6309.0,12.3,6.2,,,
2021-02-20,MA,MAA,Massachusetts,6892503.0,1737170.0,1375439,25204.0,19956.0,1028490.0,14922.0,343624.0,4985.0,14.8,5.0,,,
2021-02-20,MD,MDA,Maryland,6045680.0,1450000.0,1054467,23984.0,17442.0,732236.0,12112.0,320657.0,5304.0,12.6,5.5,,,
2021-02-20,ME,MEA,Maine,1344212.0,335375.0,268322,24950.0,19961.0,190336.0,14160.0,75889.0,5646.0,14.4,5.8,,,
2021-02-20,MH,MHA,Marshall Islands,58413.0,21000.0,7733,35951.0,13238.0,6462.0,11063.0,1218.0,2085.0,11.1,2.1,,,
2021-02-20,MI,MIA,Michigan,9986857.0,2279240.0,1884038,22822.0,18865.0,1247602.0,12492.0,617751.0,6186.0,12.7,6.3,,,
2021-02-20,MN,MNA,Minnesota,5639632.0,1284150.0,1097316,22770.0,19457.0,772141.0,13691.0,321228.0,5696.0,13.8,5.7,,,
2021-02-20,MO,MOA,Missouri,6137428.0,1275555.0,1042872,20783.0,16992.0,723937.0,11795.0,308971.0,5034.0,11.4,4.7,,,
2021-02-20,MP,MPA,Northern Mariana Islands,56882.0,29650.0,15525,52125.0,27293.0,9310.0,16367.0,6205.0,10909.0,16.4,10.9,,,
2021-02-20,MS,MSA,Mississippi,2976149.0,650750.0,481424,21866.0,16176.0,345108.0,11596.0,135591.0,4556.0,11.7,4.7,,,
2021-02-20,MT,MTA,Montana,1068778.0,259215.0,228890,24253.0,21416.0,161546.0,15115.0,66619.0,6233.0,15.2,6.2,,,
2021-02-20,NC,NCA,North Carolina,10488084.0,2363200.0,2008811,22532.0,19153.0,1353909.0,12909.0,651958.0,6216.0,12.7,6.1,,,
2021-02-20,ND,NDA,North Dakota,762062.0,198650.0,188496,26067.0,24735.0,124671.0,16360.0,61624.0,8086.0,15.9,7.8,,,
2021-02-20,NE,NEA,Nebraska,1934408.0,482975.0,360582,24968.0,18640.0,244045.0,12616.0,114580.0,5923.0,12.6,5.9,,,
2021-02-20,NH,NHA,New Hampshire,1359711.0,328525.0,250296,24161.0,18408.0,171758.0,12632.0,78361.0,5763.0,13.2,5.9,,,
2021-02-20,NJ,NJA,New Jersey,8882190.0,1809900.0,1648599,20377.0,18561.0,1157271.0,13029.0,484965.0,5460.0,13.6,5.8,,,
