Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,date_type,Recip_Administered,Administered_Dose1_Recip,Administered_Dose2_Recip,Administered_Dose1_Recip_18Plus,Administered_Dose2_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose2_Recip_18PlusPop_Pct,Census2019_18PlusPop,Distributed_Per_100k_18Plus,Administered_18Plus,Admin_Per_100k_18Plus,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-26,AK,AKA,Alaska,731545.0,332415.0,254334,45440.0,34767.0,161333.0,22054.0,92407.0,12632.0,22.1,12.6,Report,254448.0,161595.0,92233.0,160732.0,91892.0,29.1,16.7,551562.0,60268.0,253128.0,45893.0,,,
2021-02-26,AL,ALA,Alabama,4903185.0,1380380.0,893859,28153.0,18230.0,613097.0,12504.0,278985.0,5690.0,12.8,5.8,Report,915046.0,627063.0,286095.0,626848.0,286074.0,16.4,7.5,3814879.0,36184.0,893628.0,23425.0,,,
2021-02-26,AR,ARA,Arkansas,3017804.0,861230.0,597990,28538.0,19815.0,394007.0,13056.0,200253.0,6636.0,13.1,6.6,Report,599130.0,394906.0,200532.0,394736.0,200501.0,17.0,8.7,2317649.0,37160.0,597791.0,25793.0,,,
2021-02-26,AS,ASA,American Samoa,55689.0,29450.0,20336,52883.0,36517.0,12275.0,22042.0,8037.0,14432.0,22.2,14.5,Report,20454.0,12351.0,8079.0,12169.0,7994.0,28.0,18.4,43437.0,67799.0,20069.0,46203.0,,,
2021-02-26,AZ,AZA,Arizona,7278717.0,2143135.0,1671294,29444.0,22961.0,1196045.0,16432.0,468913.0,6442.0,16.0,6.3,Report,1636643.0,1168054.0,462074.0,1166549.0,461782.0,20.7,8.2,5638481.0,38009.0,1669244.0,29604.0,,,
2021-02-26,BP2,BP2,Bureau of Prisons,0.0,57155.0,57396,0.0,0.0,34841.0,0.0,22339.0,0.0,0.0,0.0,Report,57396.0,34841.0,22339.0,34839.0,22338.0,0.0,0.0,0.0,0.0,57393.0,0.0,,,
2021-02-26,CA,CAA,California,39512223.0,11297300.0,8310945,28592.0,21034.0,5871818.0,14861.0,2384283.0,6034.0,14.8,6.0,Report,8297491.0,5862161.0,2380502.0,5858948.0,2379687.0,19.1,7.8,30617582.0,36898.0,8306847.0,27131.0,,,
2021-02-26,CO,COA,Colorado,5758736.0,1658660.0,1323183,28803.0,22977.0,876277.0,15216.0,439634.0,7634.0,15.2,7.6,Report,1322603.0,876097.0,439201.0,875741.0,439093.0,19.5,9.8,4499217.0,36866.0,1322719.0,29399.0,,,
2021-02-26,CT,CTA,Connecticut,3565287.0,1190995.0,954153,33405.0,26762.0,652910.0,18313.0,290698.0,8154.0,18.2,8.2,Report,952348.0,650134.0,291338.0,649401.0,291089.0,22.9,10.3,2837847.0,41968.0,953085.0,33585.0,,,
2021-02-26,DC,DCA,District of Columbia,705749.0,280955.0,176044,39809.0,24944.0,116035.0,16441.0,59551.0,8438.0,10.8,4.9,Report,111453.0,76194.0,34923.0,76188.0,34922.0,13.2,6.0,577581.0,48643.0,176032.0,30477.0,,,
2021-02-26,DD2,DD2,Dept of Defense,0.0,1414485.0,928797,0.0,0.0,645656.0,0.0,272456.0,0.0,0.0,0.0,Report,928797.0,645656.0,272456.0,645437.0,272429.0,0.0,0.0,0.0,0.0,928551.0,0.0,,,
2021-02-26,DE,DEA,Delaware,973764.0,291715.0,203745,29957.0,20923.0,140833.0,14463.0,61985.0,6366.0,14.2,6.2,Report,199084.0,138321.0,59922.0,138270.0,59908.0,18.0,7.8,770192.0,37876.0,203679.0,26445.0,,,
2021-02-26,FL,FLA,Florida,21477737.0,6083555.0,4704530,28325.0,21904.0,3032041.0,14117.0,1640330.0,7637.0,13.9,7.5,Report,4624607.0,2976245.0,1616247.0,2973207.0,1615917.0,17.2,9.4,17247808.0,35271.0,4701100.0,27256.0,,,
2021-02-26,FM,FMA,Federated States of Micronesia,103643.0,30000.0,13819,28946.0,13333.0,10306.0,9944.0,3411.0,3291.0,10.0,3.3,Report,13959.0,10414.0,3441.0,10410.0,3441.0,12.9,4.3,80842.0,37109.0,13815.0,17089.0,,,
2021-02-26,GA,GAA,Georgia,10617423.0,2840015.0,2013769,26749.0,18967.0,1261421.0,11881.0,710086.0,6688.0,11.7,6.6,Report,1987090.0,1239379.0,705985.0,1238972.0,705853.0,15.3,8.7,8113542.0,35003.0,2013236.0,24813.0,,,
2021-02-26,GU,GUA,Guam,165768.0,51300.0,52701,30947.0,31792.0,33706.0,20333.0,18635.0,11242.0,20.3,11.2,Report,52688.0,33696.0,18631.0,33686.0,18625.0,26.1,14.4,129299.0,39675.0,52684.0,40746.0,,,
2021-02-26,HI,HIA,Hawaii,1415872.0,494020.0,359108,34892.0,25363.0,236307.0,16690.0,122521.0,8653.0,16.8,8.7,Report,361440.0,237956.0,123174.0,237816.0,123117.0,21.3,11.0,1116004.0,44267.0,358912.0,32160.0,,,
2021-02-26,IA,IAA,Iowa,3155070.0,872345.0,654074,27649.0,20731.0,487097.0,15439.0,160663.0,5092.0,15.6,5.2,Report,660848.0,491323.0,163243.0,490937.0,163098.0,20.2,6.7,2428229.0,35925.0,653549.0,26915.0,,,
2021-02-26,ID,IDA,Idaho,1787065.0,459355.0,367113,25704.0,20543.0,240499.0,13458.0,114807.0,6424.0,13.6,6.5,Report,371416.0,243714.0,116397.0,243709.0,116394.0,18.2,8.7,1338864.0,34309.0,367110.0,27420.0,,,
2021-02-26,IH2,IH2,Indian Health Svc,2082813.0,848190.0,516471,40723.0,24797.0,358249.0,17200.0,152234.0,7309.0,17.2,7.3,Report,516471.0,358249.0,152234.0,356542.0,151913.0,0.0,0.0,0.0,0.0,514410.0,0.0,,,
2021-02-26,IL,ILA,Illinois,12671821.0,3557335.0,2639826,28073.0,20832.0,1907053.0,15050.0,691102.0,5454.0,15.2,5.6,Report,2668633.0,1923246.0,703902.0,1921843.0,703598.0,19.5,7.1,9853946.0,36101.0,2638086.0,26772.0,,,
2021-02-26,IN,INA,Indiana,6732219.0,1832150.0,1505040,27215.0,22356.0,966033.0,14349.0,523070.0,7770.0,14.3,7.8,Report,1504934.0,965809.0,523102.0,965591.0,523023.0,18.7,10.1,5164245.0,35478.0,1504742.0,29138.0,,,
2021-02-26,KS,KSA,Kansas,2913314.0,861645.0,560776,29576.0,19249.0,383658.0,13169.0,172744.0,5929.0,13.9,6.4,Report,595523.0,405241.0,185731.0,404913.0,185578.0,18.3,8.4,2213064.0,38934.0,560307.0,25318.0,,,
2021-02-26,KY,KYA,Kentucky,4467673.0,1305725.0,945168,29226.0,21156.0,632114.0,14149.0,309250.0,6922.0,14.6,7.1,Report,974092.0,654232.0,316028.0,653998.0,315951.0,18.9,9.1,3464802.0,37685.0,944880.0,27271.0,,,
2021-02-26,LA,LAA,Louisiana,4648794.0,1281480.0,978234,27566.0,21043.0,627019.0,13488.0,348969.0,7507.0,13.3,7.4,Report,963997.0,617832.0,343923.0,617701.0,343895.0,17.3,9.7,3561164.0,35985.0,978069.0,27465.0,,,
2021-02-26,MA,MAA,Massachusetts,6892503.0,2068660.0,1625459,30013.0,23583.0,1172562.0,17012.0,448622.0,6509.0,16.9,6.5,Report,1611434.0,1162144.0,445006.0,1161394.0,444720.0,21.0,8.0,5539703.0,37342.0,1624455.0,29324.0,,,
2021-02-26,MD,MDA,Maryland,6045680.0,1817795.0,1239644,30068.0,20505.0,814954.0,13480.0,422523.0,6989.0,13.9,7.3,Report,1283849.0,842829.0,438535.0,842515.0,438428.0,17.9,9.3,4710993.0,38586.0,1239241.0,26305.0,,,
2021-02-26,ME,MEA,Maine,1344212.0,411790.0,305477,30634.0,22725.0,208767.0,15531.0,94495.0,7030.0,15.8,7.2,Report,311005.0,212039.0,96724.0,211931.0,96676.0,19.3,8.8,1095370.0,37594.0,305326.0,27874.0,,,
2021-02-26,MH,MHA,Marshall Islands,58413.0,21000.0,10745,35951.0,18395.0,8421.0,14416.0,2267.0,3881.0,14.4,3.9,Report,10754.0,8427.0,2270.0,8418.0,2269.0,18.5,5.0,45562.0,46091.0,10737.0,23566.0,,,
2021-02-26,MI,MIA,Michigan,9986857.0,2679290.0,2165950,26828.0,21688.0,1375347.0,13772.0,768464.0,7695.0,14.0,7.8,Report,2201767.0,1399281.0,780148.0,1398945.0,780004.0,17.8,9.9,7842924.0,34162.0,2165470.0,27610.0,,,
2021-02-26,MN,MNA,Minnesota,5639632.0,1590390.0,1261762,28200.0,22373.0,847014.0,15019.0,409927.0,7269.0,15.1,7.3,Report,1269224.0,852799.0,411197.0,852311.0,410978.0,19.7,9.5,4336475.0,36675.0,1261064.0,29080.0,,,
2021-02-26,MO,MOA,Missouri,6137428.0,1670085.0,1213449,27211.0,19771.0,802802.0,13080.0,399851.0,6515.0,12.6,6.2,Report,1164431.0,774707.0,379109.0,774399.0,379008.0,16.2,8.0,4766843.0,35035.0,1213016.0,25447.0,,,
2021-02-26,MP,MPA,Northern Mariana Islands,56882.0,29650.0,17819,52125.0,31326.0,10394.0,18273.0,7415.0,13036.0,18.3,13.0,Report,17814.0,10389.0,7415.0,10385.0,7414.0,23.4,16.7,44368.0,66827.0,17814.0,40151.0,,,
2021-02-26,MS,MSA,Mississippi,2976149.0,842935.0,567276,28323.0,19061.0,384467.0,12918.0,181808.0,6109.0,13.0,6.2,Report,573879.0,387299.0,185527.0,387219.0,185501.0,17.0,8.1,2277566.0,37010.0,567172.0,24903.0,,,
2021-02-26,MT,MTA,Montana,1068778.0,319315.0,260990,29877.0,24419.0,178355.0,16688.0,81762.0,7650.0,16.8,7.7,Report,261918.0,179212.0,81811.0,179007.0,81770.0,21.3,9.7,840190.0,38005.0,260739.0,31033.0,,,
2021-02-26,NC,NCA,North Carolina,10488084.0,2906485.0,2284698,27712.0,21784.0,1469070.0,14007.0,812003.0,7742.0,13.8,7.6,Report,2257045.0,1451906.0,801324.0,1450905.0,800752.0,17.7,9.8,8187369.0,35500.0,2283124.0,27886.0,,,
2021-02-26,ND,NDA,North Dakota,762062.0,245200.0,212625,32176.0,27901.0,138240.0,18140.0,72168.0,9470.0,17.7,9.1,Report,206240.0,134672.0,69636.0,134507.0,69590.0,23.1,12.0,581891.0,42138.0,212404.0,36502.0,,,
2021-02-26,NE,NEA,Nebraska,1934408.0,582930.0,442310,30135.0,22865.0,293945.0,15196.0,145699.0,7532.0,15.2,7.4,Report,439647.0,293300.0,143678.0,292995.0,143547.0,20.1,9.8,1458334.0,39972.0,441877.0,30300.0,,,
2021-02-26,NH,NHA,New Hampshire,1359711.0,398575.0,299874,29313.0,22054.0,207668.0,15273.0,91988.0,6765.0,15.9,7.0,Report,310836.0,215730.0,94796.0,215346.0,94665.0,19.5,8.6,1104458.0,36088.0,299334.0,27102.0,,,
2021-02-26,NJ,NJA,New Jersey,8882190.0,2479720.0,1943116,27918.0,21877.0,1296818.0,14600.0,639428.0,7199.0,15.2,7.6,Report,2031254.0,1348635.0,670703.0,1347199.0,670285.0,19.4,9.7,6943612.0,35712.0,1941262.0,27958.0,,,
2021-02-26,NM,NMA,New Mexico,2096829.0,736165.0,657118,35108.0,31339.0,428030.0,20413.0,222306.0,10602.0,20.9,10.7,Report,670077.0,438670.0,224643.0,437152.0,224441.0,27.0,13.8,1620991.0,45415.0,655621.0,40446.0,,,
2021-02-26,NV,NVA,Nevada,3080156.0,858340.0,642562,27867.0,20861.0,432134.0,14030.0,205500.0,6672.0,13.9,6.6,Report,636170.0,427656.0,203549.0,427519.0,203506.0,17.9,8.5,2387517.0,35951.0,642378.0,26906.0,,,
2021-02-26,NY,NYA,New York State,19453561.0,5627205.0,3955191,28926.0,20331.0,2532497.0,13018.0,1337747.0,6877.0,13.0,6.8,Report,3930343.0,2525442.0,1325906.0,2524285.0,1325594.0,16.4,8.6,15425262.0,36480.0,3953742.0,25632.0,,,
2021-02-26,OH,OHA,Ohio,11689100.0,3282255.0,2413164,28080.0,20645.0,1598364.0,13674.0,808069.0,6913.0,13.6,6.9,Report,2405436.0,1593638.0,804998.0,1592930.0,804624.0,17.5,8.8,9111081.0,36025.0,2412086.0,26474.0,,,
2021-02-26,OK,OKA,Oklahoma,3956971.0,1385540.0,1006064,35015.0,25425.0,651825.0,16473.0,346826.0,8765.0,16.4,8.7,Report,1000441.0,647372.0,345705.0,647018.0,345621.0,21.5,11.5,3004733.0,46112.0,1005607.0,33467.0,,,
2021-02-26,OR,ORA,Oregon,4217737.0,1177945.0,927860,27928.0,21999.0,597818.0,14174.0,325641.0,7721.0,14.1,7.7,Report,923786.0,595929.0,322835.0,595146.0,322402.0,17.8,9.6,3351175.0,35150.0,926629.0,27651.0,,,
2021-02-26,PA,PAA,Pennsylvania,12801989.0,3806965.0,2562627,29737.0,20017.0,1804835.0,14098.0,749659.0,5856.0,14.1,5.9,Report,2566082.0,1804661.0,752848.0,1803390.0,752409.0,17.7,7.4,10167376.0,37443.0,2560918.0,25188.0,,,
2021-02-26,PR,PRA,Puerto Rico,3193694.0,995210.0,536377,31162.0,16795.0,348306.0,10906.0,186526.0,5840.0,11.0,5.8,Report,537970.0,350005.0,186418.0,349873.0,186392.0,13.3,7.1,2620963.0,37971.0,536219.0,20459.0,,,
2021-02-26,RI,RIA,Rhode Island,1059361.0,304145.0,234889,28710.0,22173.0,166299.0,15698.0,68469.0,6463.0,15.8,6.4,Report,235585.0,167665.0,67700.0,167589.0,67666.0,19.6,7.9,854866.0,35578.0,234777.0,27464.0,,,
2021-02-26,RP,RPA,Republic of Palau,17907.0,9200.0,8143,51377.0,45474.0,5083.0,28386.0,3060.0,17088.0,28.7,17.2,Report,8224.0,5141.0,3083.0,5141.0,3083.0,36.8,22.1,13967.0,65870.0,8143.0,58302.0,,,
2021-02-26,SC,SCA,South Carolina,5148714.0,1294405.0,1025316,25140.0,19914.0,699792.0,13592.0,305686.0,5937.0,13.8,6.1,Report,1043475.0,710435.0,313285.0,709753.0,313042.0,17.6,7.8,4037531.0,32059.0,1024382.0,25371.0,,,
2021-02-26,SD,SDA,South Dakota,884659.0,319230.0,259553,36085.0,29339.0,172181.0,19463.0,87148.0,9851.0,19.5,9.8,Report,259380.0,172279.0,86836.0,172042.0,86776.0,25.8,13.0,667558.0,47821.0,259250.0,38836.0,,,
2021-02-26,TN,TNA,Tennessee,6829174.0,1877820.0,1257333,27497.0,18411.0,829456.0,12146.0,422273.0,6183.0,12.0,6.1,Report,1243439.0,821513.0,416149.0,821359.0,416105.0,15.4,7.8,5319123.0,35303.0,1257146.0,23634.0,,,
2021-02-26,TX,TXA,Texas,28995881.0,7419305.0,5273077,25587.0,18186.0,3511724.0,12111.0,1754655.0,6051.0,11.7,5.8,Report,5068129.0,3381100.0,1682309.0,3369831.0,1676702.0,15.6,7.8,21596071.0,34355.0,5256095.0,24338.0,,,
2021-02-26,UT,UTA,Utah,3205958.0,816550.0,662575,25470.0,20667.0,378573.0,11808.0,168763.0,5264.0,11.8,5.3,Report,661546.0,378359.0,168912.0,377993.0,168810.0,16.6,7.4,2274774.0,35896.0,662026.0,29103.0,,,
2021-02-26,VA,VAA,Virginia,8535519.0,2428885.0,1922788,28456.0,22527.0,1257635.0,14734.0,632836.0,7414.0,14.9,7.5,Report,1936062.0,1267905.0,636415.0,1266915.0,636148.0,19.0,9.5,6674671.0,36390.0,1921481.0,28788.0,,,
2021-02-26,VA2,VA2,Veterans Health,0.0,2595905.0,2118065,0.0,0.0,1397648.0,0.0,719102.0,0.0,0.0,0.0,Report,2118065.0,1397648.0,719102.0,1397635.0,719098.0,0.0,0.0,0.0,0.0,2118048.0,0.0,,,
2021-02-26,VI,VIA,Virgin Islands,104680.0,36080.0,18684,34467.0,17849.0,12613.0,12049.0,6066.0,5795.0,11.8,5.7,Report,18347.0,12363.0,5978.0,12353.0,5975.0,15.1,7.3,81650.0,44189.0,18672.0,22868.0,,,
2021-02-26,VT,VTA,Vermont,623989.0,206910.0,151538,33159.0,24285.0,101037.0,16192.0,50280.0,8058.0,15.8,7.9,Report,148373.0,98746.0,49372.0,98662.0,49338.0,19.3,9.7,509984.0,40572.0,151426.0,29692.0,,,
2021-02-26,WA,WAA,Washington,7614893.0,2166300.0,1609190,28448.0,21132.0,1077904.0,14155.0,513570.0,6744.0,14.2,6.8,Report,1615098.0,1081544.0,515850.0,1080959.0,515596.0,18.2,8.7,5951832.0,36397.0,1608348.0,27023.0,,,
2021-02-26,WI,WIA,Wisconsin,5822434.0,1588265.0,1359943,27278.0,23357.0,907620.0,15588.0,437472.0,7514.0,15.6,7.5,Report,1363943.0,909389.0,439535.0,909015.0,439355.0,20.0,9.6,4555837.0,34862.0,1359395.0,29839.0,,,
2021-02-26,WV,WVA,West Virginia,1792147.0,571155.0,501913,31870.0,28006.0,308262.0,17201.0,193594.0,10802.0,16.9,10.6,Report,492494.0,302863.0,189352.0,302589.0,189209.0,21.1,13.2,1432580.0,39869.0,501465.0,35004.0,,,
2021-02-26,WY,WYA,Wyoming,578759.0,194055.0,145577,33530.0,25153.0,96079.0,16601.0,49043.0,8474.0,16.4,8.4,Report,143966.0,95024.0,48449.0,94989.0,48440.0,21.3,10.9,445025.0,43605.0,145532.0,32702.0,,,
2021-02-26,US,USA,United States,331996199.0,94300910.0,70454064,,,47184199.0,,22613359.0,,14.2,6.8,Report,70454064.0,47184199.0,22613359.0,47143403.0,22598904.0,18.5,8.9,255200373.0,36952.0,70398417.0,27586.0,34181226.0,36159403.0,113435.0
2021-02-26,LTC,LTC,Long Term Care,,,6933071,,,,,,,0.0,0.0,,,,,,,,,,,,,,,
