Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-08,AK,AKA,Alaska,731545.0,248500.0,150934,33969.0,20632.0,109890.0,15022.0,40812.0,5579.0,15.0,5.6,,,
2021-02-08,AL,ALA,Alabama,4903185.0,804100.0,467636,16400.0,9537.0,378514.0,7720.0,88453.0,1804.0,7.7,1.8,,,
2021-02-08,AR,ARA,Arkansas,3017804.0,540050.0,401664,17895.0,13310.0,304604.0,10094.0,94058.0,3117.0,10.1,3.1,,,
2021-02-08,AS,ASA,American Samoa,55689.0,29450.0,12259,52883.0,22013.0,9779.0,17560.0,2478.0,4450.0,17.6,4.4,,,
2021-02-08,AZ,AZA,Arizona,7278717.0,1186000.0,841018,16294.0,11554.0,678697.0,9324.0,161324.0,2216.0,9.3,2.2,,,
2021-02-08,BP2,BP2,Bureau of Prisons,0.0,37050.0,40333,0.0,0.0,26410.0,0.0,13826.0,0.0,0.0,0.0,,,
2021-02-08,CA,CAA,California,39512223.0,6963500.0,4682862,17624.0,11852.0,3811715.0,9647.0,847993.0,2146.0,9.6,2.1,,,
2021-02-08,CO,COA,Colorado,5758736.0,991075.0,751960,17210.0,13058.0,539961.0,9376.0,207951.0,3611.0,9.4,3.6,,,
2021-02-08,CT,CTA,Connecticut,3565287.0,740300.0,542414,20764.0,15214.0,406697.0,11407.0,127194.0,3568.0,11.4,3.6,,,
2021-02-08,DC,DCA,District of Columbia,705749.0,166950.0,108475,23656.0,15370.0,75351.0,10677.0,26957.0,3820.0,10.7,3.8,,,
2021-02-08,DD2,DD2,Dept of Defense,0.0,978500.0,632927,0.0,0.0,495849.0,0.0,127265.0,0.0,0.0,0.0,,,
2021-02-08,DE,DEA,Delaware,973764.0,161525.0,126650,16588.0,13006.0,100736.0,10345.0,25179.0,2586.0,10.3,2.6,,,
2021-02-08,FL,FLA,Florida,21477737.0,3791925.0,2607527,17655.0,12141.0,1965590.0,9152.0,629556.0,2931.0,9.2,2.9,,,
2021-02-08,FM,FMA,Federated States of Micronesia,103643.0,21900.0,7449,21130.0,7187.0,7310.0,7053.0,112.0,108.0,7.1,0.1,,,
2021-02-08,GA,GAA,Georgia,10617423.0,1688075.0,1167738,15899.0,10998.0,923282.0,8696.0,219840.0,2071.0,8.7,2.1,,,
2021-02-08,GU,GUA,Guam,165768.0,51300.0,29719,30947.0,17928.0,23693.0,14293.0,5838.0,3522.0,14.3,3.5,,,
2021-02-08,HI,HIA,Hawaii,1415872.0,263000.0,194035,18575.0,13704.0,142259.0,10047.0,42472.0,3000.0,10.0,3.0,,,
2021-02-08,IA,IAA,Iowa,3155070.0,510550.0,345350,16182.0,10946.0,252349.0,7998.0,89506.0,2837.0,8.0,2.8,,,
2021-02-08,ID,IDA,Idaho,1787065.0,266475.0,195591,14911.0,10945.0,149231.0,8351.0,35910.0,2009.0,8.4,2.0,,,
2021-02-08,IH2,IH2,Indian Health Svc,0.0,492875.0,291338,0.0,0.0,214822.0,0.0,72334.0,0.0,0.0,0.0,,,
2021-02-08,IL,ILA,Illinois,12671821.0,2089050.0,1457693,16486.0,11503.0,1131846.0,8932.0,299201.0,2361.0,8.9,2.4,,,
2021-02-08,IN,INA,Indiana,6732219.0,1118350.0,749771,16612.0,11137.0,593266.0,8812.0,156083.0,2318.0,8.8,2.3,,,
2021-02-08,KS,KSA,Kansas,2913314.0,492250.0,303094,16897.0,10404.0,232575.0,7983.0,68565.0,2354.0,8.0,2.4,,,
2021-02-08,KY,KYA,Kentucky,4467673.0,747000.0,564682,16720.0,12639.0,434294.0,9721.0,127793.0,2860.0,9.7,2.9,,,
2021-02-08,LA,LAA,Louisiana,4648794.0,769750.0,614041,16558.0,13209.0,436190.0,9383.0,176580.0,3798.0,9.4,3.8,,,
2021-02-08,MA,MAA,Massachusetts,6892503.0,1247600.0,806376,18101.0,11699.0,630154.0,9143.0,174437.0,2531.0,9.1,2.5,,,
2021-02-08,MD,MDA,Maryland,6045680.0,1029725.0,683305,17032.0,11302.0,531771.0,8796.0,150844.0,2495.0,8.8,2.5,,,
2021-02-08,ME,MEA,Maine,1344212.0,254550.0,178449,18937.0,13275.0,132273.0,9840.0,44447.0,3307.0,9.8,3.3,,,
2021-02-08,MH,MHA,Marshall Islands,58413.0,21000.0,4907,35951.0,8401.0,4412.0,7553.0,457.0,782.0,7.6,0.8,,,
2021-02-08,MI,MIA,Michigan,9986857.0,1639575.0,1282375,16417.0,12841.0,938279.0,9395.0,328801.0,3292.0,9.4,3.3,,,
2021-02-08,MN,MNA,Minnesota,5639632.0,950250.0,745290,16850.0,13215.0,541133.0,9595.0,160794.0,2851.0,9.6,2.9,,,
2021-02-08,MO,MOA,Missouri,6137428.0,961525.0,643439,15667.0,10484.0,490686.0,7995.0,146137.0,2381.0,8.0,2.4,,,
2021-02-08,MP,MPA,Northern Mariana Islands,56882.0,29650.0,11915,52125.0,20947.0,7860.0,13818.0,4048.0,7116.0,13.8,7.1,,,
2021-02-08,MS,MSA,Mississippi,2976149.0,515450.0,327429,17319.0,11002.0,267797.0,8998.0,59325.0,1993.0,9.0,2.0,,,
2021-02-08,MT,MTA,Montana,1068778.0,163675.0,139273,15314.0,13031.0,102365.0,9578.0,36596.0,3424.0,9.6,3.4,,,
2021-02-08,NC,NCA,North Carolina,10488084.0,1718275.0,1274361,16383.0,12151.0,999151.0,9527.0,273763.0,2610.0,9.5,2.6,,,
2021-02-08,ND,NDA,North Dakota,762062.0,131625.0,129780,17272.0,17030.0,87633.0,11499.0,38417.0,5041.0,11.5,5.0,,,
2021-02-08,NE,NEA,Nebraska,1934408.0,346375.0,234061,17906.0,12100.0,165037.0,8532.0,67636.0,3496.0,8.5,3.5,,,
2021-02-08,NH,NHA,New Hampshire,1359711.0,257700.0,166603,18953.0,12253.0,119763.0,8808.0,46071.0,3388.0,8.8,3.4,,,
2021-02-08,NJ,NJA,New Jersey,8882190.0,1480825.0,1094886,16672.0,12327.0,822080.0,9255.0,221465.0,2493.0,9.3,2.5,,,
2021-02-08,NM,NMA,New Mexico,2096829.0,364875.0,342786,17401.0,16348.0,251082.0,11974.0,87916.0,4193.0,12.0,4.2,,,
2021-02-08,NV,NVA,Nevada,3080156.0,427800.0,346685,13889.0,11255.0,278091.0,9028.0,66755.0,2167.0,9.0,2.2,,,
2021-02-08,NY,NYA,New York State,19453561.0,3378300.0,2418074,17366.0,12430.0,1767666.0,9087.0,554262.0,2849.0,9.1,2.8,,,
2021-02-08,OH,OHA,Ohio,11689100.0,1901750.0,1346320,16269.0,11518.0,1038595.0,8885.0,306072.0,2618.0,8.9,2.6,,,
2021-02-08,OK,OKA,Oklahoma,3956971.0,734625.0,586054,18565.0,14811.0,431499.0,10905.0,151019.0,3817.0,10.9,3.8,,,
2021-02-08,OR,ORA,Oregon,4217737.0,734950.0,554440,17425.0,13145.0,412660.0,9784.0,139700.0,3312.0,9.8,3.3,,,
2021-02-08,PA,PAA,Pennsylvania,12801989.0,2292500.0,1441358,17907.0,11259.0,1108626.0,8660.0,328907.0,2569.0,8.7,2.6,,,
2021-02-08,PR,PRA,Puerto Rico,3193694.0,624025.0,299694,19539.0,9384.0,229133.0,7175.0,69224.0,2168.0,7.2,2.2,,,
