Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,date_type,Recip_Administered,Administered_Dose1_Recip,Administered_Dose2_Recip,Administered_Dose1_Recip_18Plus,Administered_Dose2_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose2_Recip_18PlusPop_Pct,Census2019_18PlusPop,Distributed_Per_100k_18Plus,Administered_18Plus,Admin_Per_100k_18Plus,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-03-02,AK,AKA,Alaska,731545.0,372725.0,269941,50950.0,36900.0,168315.0,23008.0,101000.0,13806.0,23.1,13.8,Report,270203.0,168646.0,100902.0,167751.0,100459.0,30.4,18.2,551562.0,67576.0,268601.0,48698.0,,,
2021-03-02,AL,ALA,Alabama,4903185.0,1461320.0,972161,29803.0,19827.0,647752.0,13211.0,322346.0,6574.0,13.5,6.7,Report,995412.0,663187.0,330046.0,662950.0,330024.0,17.4,8.7,3814879.0,38306.0,971908.0,25477.0,,,
2021-03-02,AR,ARA,Arkansas,3017804.0,963040.0,670815,31912.0,22229.0,430748.0,14274.0,236154.0,7825.0,14.3,7.8,Report,672509.0,431866.0,236706.0,431681.0,236668.0,18.6,10.2,2317649.0,41552.0,670598.0,28934.0,,,
2021-03-02,AS,ASA,American Samoa,55689.0,29450.0,21079,52883.0,37851.0,12949.0,23252.0,8099.0,14543.0,23.4,14.6,Report,21201.0,13028.0,8142.0,12831.0,8057.0,29.5,18.5,43437.0,67799.0,20797.0,47879.0,,,
2021-03-02,AZ,AZA,Arizona,7278717.0,2244885.0,1889742,30842.0,25963.0,1293835.0,17776.0,587451.0,8071.0,17.4,7.9,Report,1847058.0,1262868.0,575562.0,1261046.0,575105.0,22.4,10.2,5638481.0,39814.0,1887076.0,33468.0,,,
2021-03-02,BP2,BP2,Bureau of Prisons,0.0,65335.0,61002,0.0,0.0,37239.0,0.0,23532.0,0.0,0.0,0.0,Report,61002.0,37239.0,23532.0,37237.0,23531.0,0.0,0.0,0.0,0.0,60999.0,0.0,,,
2021-03-02,CA,CAA,California,39512223.0,12528070.0,9497125,31707.0,24036.0,6531816.0,16531.0,2905711.0,7354.0,16.5,7.3,Report,9481124.0,6520515.0,2900991.0,6516417.0,2899954.0,21.3,9.5,30617582.0,40918.0,9491922.0,31002.0,,,
2021-03-02,CO,COA,Colorado,5758736.0,1747350.0,1428854,30343.0,24812.0,935733.0,16249.0,484907.0,8420.0,16.2,8.4,Report,1428759.0,935576.0,484943.0,935163.0,484821.0,20.8,10.8,4499217.0,38837.0,1428318.0,31746.0,,,
2021-03-02,CT,CTA,Connecticut,3565287.0,1281935.0,1040154,35956.0,29174.0,722628.0,20268.0,306894.0,8608.0,20.2,8.6,Report,1038222.0,719571.0,307686.0,718789.0,307428.0,25.3,10.8,2837847.0,45173.0,1039032.0,36613.0,,,
2021-03-02,DC,DCA,District of Columbia,705749.0,296805.0,199212,42055.0,28227.0,129734.0,18382.0,68955.0,9770.0,12.1,5.9,Report,127627.0,85368.0,41860.0,85361.0,41859.0,14.8,7.2,577581.0,51388.0,199199.0,34488.0,,,
2021-03-02,DD2,DD2,Dept of Defense,0.0,1456635.0,996120,0.0,0.0,680682.0,0.0,304656.0,0.0,0.0,0.0,Report,996120.0,680682.0,304656.0,680441.0,304625.0,0.0,0.0,0.0,0.0,995848.0,0.0,,,
2021-03-02,DE,DEA,Delaware,973764.0,323935.0,225417,33266.0,23149.0,148497.0,15250.0,75946.0,7799.0,15.0,7.6,Report,220554.0,145892.0,73766.0,145839.0,73751.0,18.9,9.6,770192.0,42059.0,225347.0,29259.0,,,
2021-03-02,FL,FLA,Florida,21477737.0,6744275.0,5077891,31401.0,23643.0,3243667.0,15102.0,1799607.0,8379.0,14.8,8.3,Report,4992090.0,3184067.0,1773464.0,3180964.0,1773127.0,18.4,10.3,17247808.0,39102.0,5074389.0,29420.0,,,
2021-03-02,FM,FMA,Federated States of Micronesia,103643.0,30000.0,15705,28946.0,15153.0,10679.0,10304.0,4921.0,4748.0,10.4,4.8,Report,15850.0,10791.0,4952.0,10787.0,4952.0,13.3,6.1,80842.0,37109.0,15701.0,19422.0,,,
2021-03-02,GA,GAA,Georgia,10617423.0,3067745.0,2085047,28893.0,19638.0,1290937.0,12159.0,750985.0,7073.0,12.0,7.0,Report,2058192.0,1268982.0,746611.0,1268564.0,746472.0,15.6,9.2,8113542.0,37810.0,2084497.0,25692.0,,,
2021-03-02,GU,GUA,Guam,165768.0,65500.0,55402,39513.0,33421.0,34540.0,20836.0,20371.0,12289.0,20.8,12.3,Report,55391.0,34532.0,20367.0,34522.0,20361.0,26.7,15.7,129299.0,50658.0,55385.0,42835.0,,,
2021-03-02,HI,HIA,Hawaii,1415872.0,536520.0,392771,37893.0,27741.0,249631.0,17631.0,142855.0,10090.0,17.8,10.1,Report,395417.0,251442.0,143658.0,251290.0,143596.0,22.5,12.9,1116004.0,48075.0,392558.0,35175.0,,,
2021-03-02,IA,IAA,Iowa,3155070.0,940045.0,740713,29795.0,23477.0,546916.0,17335.0,187234.0,5934.0,17.5,6.0,Report,747554.0,550827.0,190215.0,550415.0,190057.0,22.7,7.8,2428229.0,38713.0,740150.0,30481.0,,,
2021-03-02,ID,IDA,Idaho,1787065.0,517115.0,409641,28937.0,22923.0,263060.0,14720.0,133917.0,7494.0,14.9,7.6,Report,414331.0,266252.0,135920.0,266243.0,135917.0,19.9,10.2,1338864.0,38623.0,409635.0,30596.0,,,
