Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-21,AK,AKA,Alaska,731545.0,299935.0,235141,41000.0,32143.0,152349.0,20826.0,82272.0,11246.0,20.9,11.2,,,
2021-02-21,AL,ALA,Alabama,4903185.0,1082100.0,788613,22069.0,16084.0,567505.0,11574.0,219639.0,4480.0,11.8,4.6,,,
2021-02-21,AR,ARA,Arkansas,3017804.0,691525.0,528467,22915.0,17512.0,367436.0,12176.0,157511.0,5219.0,12.2,5.2,,,
2021-02-21,AS,ASA,American Samoa,55689.0,29450.0,18778,52883.0,33719.0,10948.0,19659.0,7811.0,14026.0,19.8,14.1,,,
2021-02-21,AZ,AZA,Arizona,7278717.0,1688255.0,1469676,23194.0,20191.0,1087921.0,14947.0,376371.0,5171.0,14.6,5.1,,,
2021-02-21,BP2,BP2,Bureau of Prisons,0.0,49175.0,52266,0.0,0.0,32591.0,0.0,19556.0,0.0,0.0,0.0,,,
2021-02-21,CA,CAA,California,39512223.0,9178020.0,7453468,23228.0,18864.0,5426591.0,13734.0,1974488.0,4997.0,13.7,5.0,,,
2021-02-21,CO,COA,Colorado,5758736.0,1348800.0,1202161,23422.0,20875.0,817009.0,14187.0,378242.0,6568.0,14.2,6.6,,,
2021-02-21,CT,CTA,Connecticut,3565287.0,984275.0,860534,27607.0,24136.0,579380.0,16251.0,270792.0,7595.0,16.2,7.6,,,
2021-02-21,DC,DCA,District of Columbia,705749.0,225125.0,162674,31899.0,23050.0,109045.0,15451.0,53244.0,7544.0,10.1,4.3,,,
2021-02-21,DD2,DD2,Dept of Defense,0.0,1181300.0,854728,0.0,0.0,610523.0,0.0,233595.0,0.0,0.0,0.0,,,
2021-02-21,DE,DEA,Delaware,973764.0,204200.0,180940,20970.0,18582.0,133251.0,13684.0,46803.0,4806.0,13.4,4.6,,,
2021-02-21,FL,FLA,Florida,21477737.0,5120975.0,4387051,23843.0,20426.0,2877011.0,13395.0,1481148.0,6896.0,13.1,6.8,,,
2021-02-21,FM,FMA,Federated States of Micronesia,103643.0,30000.0,12196,28946.0,11767.0,9715.0,9374.0,2425.0,2340.0,9.5,2.4,,,
2021-02-21,GA,GAA,Georgia,10617423.0,2292085.0,1850856,21588.0,17432.0,1202374.0,11325.0,609520.0,5741.0,11.1,5.7,,,
2021-02-21,GU,GUA,Guam,165768.0,51300.0,48479,30947.0,29245.0,32024.0,19319.0,16121.0,9725.0,19.3,9.7,,,
2021-02-21,HI,HIA,Hawaii,1415872.0,397750.0,322966,28092.0,22810.0,219881.0,15530.0,102818.0,7262.0,15.6,7.3,,,
2021-02-21,IA,IAA,Iowa,3155070.0,707865.0,599489,22436.0,19001.0,445872.0,14132.0,147615.0,4679.0,14.3,4.7,,,
2021-02-21,ID,IDA,Idaho,1787065.0,358200.0,326336,20044.0,18261.0,222381.0,12444.0,92265.0,5163.0,12.6,5.2,,,
2021-02-21,IH2,IH2,Indian Health Svc,2082813.0,732905.0,426034,35188.0,20455.0,304986.0,14643.0,115147.0,5528.0,14.6,5.5,,,
2021-02-21,IL,ILA,Illinois,12671821.0,2924925.0,2339546,23082.0,18463.0,1742360.0,13750.0,560403.0,4422.0,13.9,4.5,,,
2021-02-21,IN,INA,Indiana,6732219.0,1487400.0,1269839,22094.0,18862.0,874152.0,12985.0,393133.0,5840.0,13.0,5.8,,,
2021-02-21,KS,KSA,Kansas,2913314.0,645800.0,509332,22167.0,17483.0,356901.0,12251.0,148378.0,5093.0,12.9,5.5,,,
2021-02-21,KY,KYA,Kentucky,4467673.0,1006050.0,824007,22518.0,18444.0,566677.0,12684.0,253857.0,5682.0,13.2,5.8,,,
2021-02-21,LA,LAA,Louisiana,4648794.0,1042225.0,894519,22419.0,19242.0,590652.0,12705.0,301923.0,6495.0,12.5,6.4,,,
2021-02-21,MA,MAA,Massachusetts,6892503.0,1737170.0,1426512,25204.0,20697.0,1054948.0,15306.0,367709.0,5335.0,15.2,5.3,,,
2021-02-21,MD,MDA,Maryland,6045680.0,1450000.0,1087762,23984.0,17992.0,743806.0,12303.0,342271.0,5661.0,12.7,5.9,,,
2021-02-21,ME,MEA,Maine,1344212.0,335375.0,268693,24950.0,19989.0,190495.0,14171.0,76101.0,5661.0,14.4,5.8,,,
2021-02-21,MH,MHA,Marshall Islands,58413.0,21000.0,8716,35951.0,14921.0,7170.0,12275.0,1491.0,2553.0,12.3,2.6,,,
2021-02-21,MI,MIA,Michigan,9986857.0,2279240.0,1933648,22822.0,19362.0,1267083.0,12688.0,647617.0,6485.0,12.9,6.6,,,
2021-02-21,MN,MNA,Minnesota,5639632.0,1284150.0,1136840,22770.0,20158.0,788468.0,13981.0,344300.0,6105.0,14.1,6.1,,,
