Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-22,AK,AKA,Alaska,731545.0,299935.0,238279,41000.0,32572.0,153349.0,20962.0,84385.0,11535.0,21.0,11.5,,,
2021-02-22,AL,ALA,Alabama,4903185.0,1082100.0,793614,22069.0,16186.0,570355.0,11632.0,221785.0,4523.0,11.9,4.7,,,
2021-02-22,AR,ARA,Arkansas,3017804.0,691525.0,535413,22915.0,17742.0,370403.0,12274.0,161470.0,5351.0,12.3,5.4,,,
2021-02-22,AS,ASA,American Samoa,55689.0,29450.0,18816,52883.0,33788.0,10978.0,19713.0,7818.0,14039.0,19.8,14.1,,,
2021-02-22,AZ,AZA,Arizona,7278717.0,1688255.0,1506572,23194.0,20698.0,1108935.0,15235.0,392139.0,5387.0,14.9,5.3,,,
2021-02-22,BP2,BP2,Bureau of Prisons,0.0,49175.0,52347,0.0,0.0,32591.0,0.0,19637.0,0.0,0.0,0.0,,,
2021-02-22,CA,CAA,California,39512223.0,9178020.0,7604725,23228.0,19247.0,5503523.0,13929.0,2048326.0,5184.0,13.9,5.2,,,
2021-02-22,CO,COA,Colorado,5758736.0,1348800.0,1231699,23422.0,21388.0,831826.0,14445.0,392925.0,6823.0,14.4,6.8,,,
2021-02-22,CT,CTA,Connecticut,3565287.0,984275.0,882777,27607.0,24760.0,595390.0,16700.0,277009.0,7770.0,16.6,7.8,,,
2021-02-22,DC,DCA,District of Columbia,705749.0,225125.0,164207,31899.0,23267.0,109636.0,15535.0,54187.0,7678.0,10.1,4.4,,,
2021-02-22,DD2,DD2,Dept of Defense,0.0,1181300.0,865896,0.0,0.0,617656.0,0.0,237626.0,0.0,0.0,0.0,,,
2021-02-22,DE,DEA,Delaware,973764.0,204200.0,183901,20970.0,18886.0,134698.0,13833.0,48311.0,4961.0,13.6,4.8,,,
2021-02-22,FL,FLA,Florida,21477737.0,5120975.0,4390626,23843.0,20443.0,2879026.0,13405.0,1482708.0,6903.0,13.1,6.8,,,
2021-02-22,FM,FMA,Federated States of Micronesia,103643.0,30000.0,12196,28946.0,11767.0,9715.0,9374.0,2425.0,2340.0,9.5,2.4,,,
2021-02-22,GA,GAA,Georgia,10617423.0,2292085.0,1873683,21588.0,17647.0,1210708.0,11403.0,623795.0,5875.0,11.2,5.8,,,
