Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-16,AK,AKA,Alaska,731545.0,271550.0,191008,37120.0,26110.0,129658.0,17724.0,60964.0,8334.0,17.7,8.3,,,
2021-02-16,AL,ALA,Alabama,4903185.0,1015775.0,636682,20717.0,12985.0,486206.0,9916.0,149288.0,3045.0,10.1,3.1,,,
2021-02-16,AR,ARA,Arkansas,3017804.0,631675.0,483438,20932.0,16020.0,343637.0,11387.0,136415.0,4520.0,11.4,4.5,,,
2021-02-16,AS,ASA,American Samoa,55689.0,29450.0,16109,52883.0,28927.0,10236.0,18381.0,5860.0,10523.0,18.4,10.5,,,
2021-02-16,AZ,AZA,Arizona,7278717.0,1396475.0,1154583,19186.0,15862.0,886107.0,12174.0,264416.0,3633.0,11.8,3.6,,,
2021-02-16,BP2,BP2,Bureau of Prisons,0.0,44750.0,48090,0.0,0.0,30719.0,0.0,17256.0,0.0,0.0,0.0,,,
2021-02-16,CA,CAA,California,39512223.0,8250650.0,6210992,20881.0,15719.0,4708607.0,11917.0,1456222.0,3685.0,11.9,3.7,,,
2021-02-16,CO,COA,Colorado,5758736.0,1224575.0,1000597,21265.0,17375.0,686889.0,11928.0,308992.0,5366.0,11.9,5.4,,,
2021-02-16,CT,CTA,Connecticut,3565287.0,914075.0,711142,25638.0,19946.0,494373.0,13866.0,206920.0,5804.0,13.8,5.8,,,
2021-02-16,DC,DCA,District of Columbia,705749.0,193900.0,126500,27474.0,17924.0,87243.0,12362.0,39060.0,5535.0,8.6,3.1,,,
2021-02-16,DD2,DD2,Dept of Defense,0.0,1096375.0,754935,0.0,0.0,563839.0,0.0,180770.0,0.0,0.0,0.0,,,
2021-02-16,DE,DEA,Delaware,973764.0,189050.0,152387,19414.0,15649.0,117600.0,12077.0,34002.0,3492.0,11.8,3.3,,,
2021-02-16,FL,FLA,Florida,21477737.0,4597575.0,3598996,21406.0,16757.0,2441429.0,11367.0,1134793.0,5284.0,11.2,5.2,,,
2021-02-16,FM,FMA,Federated States of Micronesia,103643.0,30000.0,9980,28946.0,9629.0,8825.0,8515.0,1121.0,1082.0,8.6,1.1,,,
2021-02-16,GA,GAA,Georgia,10617423.0,2130100.0,1473440,20062.0,13878.0,1040075.0,9796.0,402578.0,3792.0,9.6,3.8,,,
2021-02-16,GU,GUA,Guam,165768.0,51300.0,39504,30947.0,23831.0,27946.0,16859.0,11266.0,6796.0,16.8,6.8,,,
2021-02-16,HI,HIA,Hawaii,1415872.0,311200.0,237172,21979.0,16751.0,168479.0,11899.0,68688.0,4851.0,12.0,4.9,,,
2021-02-16,IA,IAA,Iowa,3155070.0,615100.0,485710,19496.0,15395.0,360301.0,11420.0,119865.0,3799.0,11.5,3.8,,,
2021-02-16,ID,IDA,Idaho,1787065.0,333575.0,263625,18666.0,14752.0,187653.0,10501.0,64687.0,3620.0,10.7,3.7,,,
2021-02-16,IH2,IH2,Indian Health Svc,0.0,697025.0,385284,0.0,0.0,278647.0,0.0,100756.0,0.0,0.0,0.0,,,
2021-02-16,IL,ILA,Illinois,12671821.0,2661550.0,1954382,21004.0,15423.0,1498639.0,11827.0,422981.0,3338.0,11.9,3.4,,,
2021-02-16,IN,INA,Indiana,6732219.0,1445100.0,1091762,21465.0,16217.0,787050.0,11691.0,303183.0,4503.0,11.7,4.5,,,
2021-02-16,KS,KSA,Kansas,2913314.0,581975.0,397247,19976.0,13636.0,291726.0,10014.0,102601.0,3522.0,10.6,3.8,,,
2021-02-16,KY,KYA,Kentucky,4467673.0,903775.0,711588,20229.0,15927.0,510373.0,11424.0,198180.0,4436.0,11.8,4.5,,,
2021-02-16,LA,LAA,Louisiana,4648794.0,895350.0,784976,19260.0,16886.0,528052.0,11359.0,255269.0,5491.0,11.2,5.4,,,
2021-02-16,MA,MAA,Massachusetts,6892503.0,1517375.0,1146860,22015.0,16639.0,863806.0,12533.0,280622.0,4071.0,12.4,4.0,,,
2021-02-16,MD,MDA,Maryland,6045680.0,1231825.0,887943,20375.0,14687.0,642662.0,10630.0,244272.0,4040.0,10.9,4.2,,,
2021-02-16,ME,MEA,Maine,1344212.0,317850.0,238137,23646.0,17716.0,171975.0,12794.0,64236.0,4779.0,13.0,4.9,,,
2021-02-16,MH,MHA,Marshall Islands,58413.0,21000.0,6455,35951.0,11051.0,5684.0,9731.0,726.0,1243.0,9.7,1.2,,,
2021-02-16,MI,MIA,Michigan,9986857.0,2134425.0,1657007,21372.0,16592.0,1124024.0,11255.0,515237.0,5159.0,11.5,5.2,,,
2021-02-16,MN,MNA,Minnesota,5639632.0,1165050.0,908875,20658.0,16116.0,669293.0,11868.0,236228.0,4189.0,11.9,4.2,,,
2021-02-16,MO,MOA,Missouri,6137428.0,1138575.0,878941,18551.0,14321.0,630838.0,10279.0,238767.0,3890.0,9.9,3.7,,,
2021-02-16,MP,MPA,Northern Mariana Islands,56882.0,29650.0,14419,52125.0,25349.0,8945.0,15726.0,5465.0,9608.0,15.7,9.6,,,
2021-02-16,MS,MSA,Mississippi,2976149.0,614100.0,438364,20634.0,14729.0,318006.0,10685.0,119684.0,4021.0,10.8,4.1,,,
2021-02-16,MT,MTA,Montana,1068778.0,207250.0,181665,19391.0,16997.0,130926.0,12250.0,50311.0,4707.0,12.3,4.7,,,
2021-02-16,NC,NCA,North Carolina,10488084.0,2074400.0,1684845,19779.0,16064.0,1198710.0,11429.0,483989.0,4615.0,11.3,4.6,,,
2021-02-16,ND,NDA,North Dakota,762062.0,162175.0,153427,21281.0,20133.0,102151.0,13405.0,49263.0,6464.0,13.3,6.3,,,
2021-02-16,NE,NEA,Nebraska,1934408.0,407500.0,290626,21066.0,15024.0,198660.0,10270.0,90231.0,4665.0,10.3,4.7,,,
2021-02-16,NH,NHA,New Hampshire,1359711.0,321625.0,216649,23654.0,15933.0,151248.0,11124.0,65235.0,4798.0,11.4,4.8,,,
2021-02-16,NJ,NJA,New Jersey,8882190.0,1790200.0,1427336,20155.0,16070.0,1037920.0,11685.0,383659.0,4319.0,12.1,4.6,,,
2021-02-16,NM,NMA,New Mexico,2096829.0,448500.0,443359,21389.0,21144.0,300709.0,14341.0,137520.0,6558.0,14.7,6.6,,,
2021-02-16,NV,NVA,Nevada,3080156.0,550375.0,446800,17868.0,14506.0,336432.0,10923.0,107905.0,3503.0,10.8,3.5,,,
2021-02-16,NY,NYA,New York State,19453561.0,3993825.0,3110432,20530.0,15989.0,2102037.0,10805.0,924475.0,4752.0,10.8,4.7,,,
2021-02-16,OH,OHA,Ohio,11689100.0,2350375.0,1794982,20107.0,15356.0,1308980.0,11198.0,482839.0,4131.0,11.2,4.1,,,
2021-02-16,OK,OKA,Oklahoma,3956971.0,816650.0,694616,20638.0,17554.0,484478.0,12244.0,206173.0,5210.0,12.2,5.2,,,
2021-02-16,OR,ORA,Oregon,4217737.0,862025.0,685214,20438.0,16246.0,483103.0,11454.0,199679.0,4734.0,11.4,4.7,,,
2021-02-16,PA,PAA,Pennsylvania,12801989.0,2711550.0,1832629,21181.0,14315.0,1369992.0,10701.0,457037.0,3570.0,10.7,3.6,,,
2021-02-16,PR,PRA,Puerto Rico,3193694.0,716800.0,387180,22444.0,12123.0,274733.0,8602.0,111002.0,3476.0,8.6,3.5,,,
2021-02-16,RI,RIA,Rhode Island,1059361.0,234500.0,147019,22136.0,13878.0,100448.0,9482.0,46511.0,4390.0,9.6,4.3,,,
2021-02-16,RP,RPA,Republic of Palau,17907.0,9200.0,4677,51377.0,26118.0,3111.0,17373.0,1566.0,8745.0,0.0,0.0,,,
2021-02-16,SC,SCA,South Carolina,5148714.0,926750.0,738476,18000.0,14343.0,542707.0,10541.0,183497.0,3564.0,10.7,3.6,,,
2021-02-16,SD,SDA,South Dakota,884659.0,189250.0,162885,21392.0,18412.0,111151.0,12564.0,51631.0,5836.0,12.7,5.9,,,
2021-02-16,TN,TNA,Tennessee,6829174.0,1385925.0,992988,20294.0,14540.0,675421.0,9890.0,313510.0,4591.0,9.9,4.5,,,
2021-02-16,TX,TXA,Texas,28995881.0,5112975.0,4256383,17633.0,14679.0,3037786.0,10477.0,1215236.0,4191.0,0.0,0.0,,,
2021-02-16,UT,UTA,Utah,3205958.0,604675.0,532635,18861.0,16614.0,314844.0,9821.0,118086.0,3683.0,9.8,3.7,,,
2021-02-16,VA,VAA,Virginia,8535519.0,1648500.0,1431501,19313.0,16771.0,1046408.0,12259.0,354097.0,4149.0,12.3,4.2,,,
2021-02-16,VA2,VA2,Veterans Health,0.0,2048375.0,1692702,0.0,0.0,1211927.0,0.0,479556.0,0.0,0.0,0.0,,,
2021-02-16,VI,VIA,Virgin Islands,104680.0,26425.0,12418,25244.0,11863.0,8806.0,8412.0,3612.0,3451.0,8.2,3.4,,,
2021-02-16,VT,VTA,Vermont,623989.0,147425.0,114986,23626.0,18428.0,78022.0,12504.0,36773.0,5893.0,12.5,5.8,,,
2021-02-16,WA,WAA,Washington,7614893.0,1453425.0,1201284,19087.0,15775.0,890282.0,11691.0,296840.0,3898.0,11.7,3.9,,,
2021-02-16,WI,WIA,Wisconsin,5822434.0,1223525.0,991691,21014.0,17032.0,736864.0,12656.0,243483.0,4182.0,12.7,4.2,,,
