Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-03-29,US,USA,United States,331996199.0,Report,180646565.0,145812835,54412.0,43920.0,68177850.0,74338025.0,3155418.0,141542.0,95015762.0,28.6,14.9,94686188.0,36.7,145400967.0,56328.0,69983.0,39799162.0,72.8,66457122.0,121501.0,330268.0,49480294.0,49399809.0,19.1,85398300.0,90301965.0,4946300.0,0.0,23149108.0,26299019.0,3134304.0,31800.0,23136027.0,26231645.0,3130505.0,31771.0,12625417.0,13429039.0,839456.0,11110.0,52614231,15.8,52529949.0,20.4,26905023.0,49.2,,,,
2021-03-29,AK,AKA,Alaska,731545.0,Report,570465.0,403284,77981.0,55128.0,184195.0,213826.0,5207.0,56.0,246515.0,33.7,21.3,242453.0,44.0,397513.0,72070.0,103427.0,66080.0,72.1,118775.0,129684.0,622860.0,155843.0,154139.0,27.9,263900.0,289965.0,16600.0,0.0,70237.0,85597.0,5089.0,9.0,70159.0,83971.0,5064.0,9.0,32077.0,22183.0,554.0,3.0,160932,22.0,159203.0,28.9,54817.0,59.9,,,,
2021-03-29,AL,ALA,Alabama,4903185.0,Report,2537050.0,1666585,51743.0,33990.0,836716.0,792924.0,36945.0,0.0,1113924.0,22.7,12.1,1112419.0,29.2,1664902.0,43642.0,66504.0,528699.0,62.2,840346.0,98883.0,298534.0,593437.0,593211.0,15.5,1255200.0,1210950.0,70900.0,0.0,299819.0,293589.0,37951.0,29.0,299791.0,293391.0,37945.0,29.0,180712.0,148073.0,14386.0,20.0,631388,12.9,631156.0,16.5,343191.0,40.4,,,,
2021-03-29,AR,ARA,Arkansas,3017804.0,Report,1662850.0,1153739,55101.0,38231.0,565346.0,562723.0,25426.0,244.0,769106.0,25.5,12.7,766732.0,33.1,1151251.0,49673.0,71747.0,334880.0,63.9,538858.0,102859.0,317409.0,383151.0,382970.0,16.5,802400.0,801450.0,59000.0,0.0,192254.0,190847.0,24677.0,50.0,192228.0,190692.0,24643.0,50.0,117181.0,87869.0,4412.0,39.0,407828,13.5,407613.0,17.6,209501.0,40.0,,,,
2021-03-29,AS,ASA,American Samoa,55689.0,Report,43810.0,28527,78669.0,51226.0,6143.0,22384.0,0.0,0.0,17575.0,31.6,19.8,17046.0,39.2,27691.0,63750.0,100859.0,2204.0,23.3,3708.0,39168.0,462765.0,11045.0,10741.0,24.7,12400.0,30810.0,600.0,0.0,2285.0,8760.0,4.0,0.0,2284.0,8457.0,4.0,0.0,609.0,955.0,1.0,0.0,11049,19.8,10745.0,24.7,1565.0,16.5,,,,
2021-03-29,AZ,AZA,Arizona,7278717.0,Report,3970345.0,3363062,54547.0,46204.0,1534427.0,1782491.0,44723.0,1421.0,2105116.0,28.9,16.0,2094426.0,37.1,3346987.0,59360.0,70415.0,932017.0,71.2,1606150.0,122735.0,303396.0,1162369.0,1158670.0,20.5,1868900.0,1995045.0,106400.0,0.0,522913.0,638970.0,43152.0,486.0,522837.0,635347.0,43106.0,486.0,287112.0,327066.0,11739.0,331.0,1205521,16.6,1201776.0,21.3,626248.0,47.9,,,,
2021-03-29,BP2,BP2,Bureau of Prisons,0.0,Report,97960.0,101786,0.0,0.0,40161.0,61264.0,361.0,0.0,60990.0,0.0,0.0,60990.0,0.0,101786.0,0.0,0.0,2595.0,0.0,4447.0,0.0,0.0,40213.0,40213.0,0.0,40100.0,56160.0,1700.0,0.0,15262.0,24951.0,360.0,0.0,15262.0,24951.0,360.0,0.0,790.0,1034.0,2.0,0.0,40573,0.0,40573.0,0.0,1826.0,0.0,,,,
2021-03-29,CA,CAA,California,39512223.0,Report,21865730.0,17703550,55339.0,44805.0,8346037.0,9015933.0,340130.0,1450.0,11802833.0,29.9,14.7,11748137.0,38.4,17639894.0,57614.0,71416.0,4516009.0,77.4,7526330.0,128917.0,374534.0,5793632.0,5784852.0,18.9,10261100.0,10981230.0,623400.0,0.0,2679016.0,3114389.0,337704.0,227.0,2678095.0,3106531.0,336998.0,226.0,1521220.0,1433764.0,47411.0,146.0,6131336,15.5,6121850.0,20.0,3002541.0,51.4,,,,
2021-03-29,CO,COA,Colorado,5758736.0,Report,3060410.0,2602792,53144.0,45197.0,1258019.0,1285511.0,58600.0,662.0,1664752.0,28.9,15.9,1658310.0,36.9,2595367.0,57685.0,68021.0,649585.0,77.1,1158915.0,137571.0,363291.0,918505.0,917519.0,20.4,1476400.0,1508910.0,75100.0,0.0,432184.0,486174.0,57632.0,147.0,432095.0,485277.0,57536.0,147.0,242139.0,257784.0,8134.0,89.0,976137,17.0,975055.0,21.7,508146.0,60.3,,,,
2021-03-29,CT,CTA,Connecticut,3565287.0,Report,2211275.0,1891603,62022.0,53056.0,832374.0,1014001.0,45092.0,136.0,1225480.0,34.4,18.3,1223595.0,43.1,1888859.0,66560.0,77921.0,522756.0,82.9,927803.0,147213.0,350860.0,652633.0,651895.0,23.0,995900.0,1159275.0,56100.0,0.0,281592.0,371022.0,45151.0,19.0,281424.0,370452.0,45119.0,19.0,148642.0,244545.0,5459.0,12.0,697784,19.6,697014.0,24.6,398658.0,63.3,,,,
2021-03-29,DC,DCA,District of Columbia,705749.0,Report,491635.0,353718,69661.0,50120.0,140966.0,205495.0,7257.0,0.0,181374.0,25.7,11.8,180795.0,31.3,353149.0,61143.0,85120.0,59062.0,67.6,122464.0,140210.0,562879.0,83416.0,83394.0,14.4,214600.0,263835.0,13200.0,0.0,39668.0,43733.0,7901.0,15.0,39667.0,43712.0,7900.0,15.0,22630.0,16112.0,657.0,7.0,91317,12.9,91294.0,15.8,39406.0,45.1,,,,
2021-03-29,DD2,DD2,Dept of Defense,0.0,Report,2405690.0,1886141,0.0,0.0,868249.0,996161.0,21332.0,399.0,1191364.0,0.0,0.0,1186474.0,0.0,1880365.0,0.0,0.0,133637.0,0.0,221232.0,0.0,0.0,646331.0,645618.0,0.0,1062500.0,1291290.0,51900.0,0.0,284953.0,361378.0,18417.0,0.0,284919.0,360699.0,18408.0,0.0,26484.0,55994.0,1028.0,0.0,664748,0.0,664026.0,0.0,83506.0,0.0,,,,
2021-03-29,DE,DEA,Delaware,973764.0,Report,555005.0,447568,56996.0,45963.0,189524.0,250816.0,7171.0,57.0,290527.0,29.8,14.9,289695.0,37.6,446501.0,57973.0,72061.0,148255.0,78.5,244459.0,129408.0,293800.0,145260.0,145180.0,18.8,256700.0,284505.0,13800.0,0.0,65241.0,79998.0,7641.0,21.0,65228.0,79931.0,7640.0,21.0,42526.0,47434.0,4820.0,13.0,152901,15.7,152820.0,19.8,94793.0,50.2,,,,
2021-03-29,FL,FLA,Florida,21477737.0,Report,12219465.0,9276711,56894.0,43192.0,4451063.0,4594805.0,218165.0,12678.0,5840928.0,27.2,14.1,5830070.0,33.8,9264325.0,53713.0,70846.0,3380979.0,75.2,5986283.0,133107.0,271704.0,3035343.0,3033971.0,17.6,5602900.0,6241365.0,375200.0,0.0,1462504.0,1568645.0,216565.0,4194.0,1461919.0,1567858.0,216465.0,4194.0,1107818.0,1136121.0,73453.0,3597.0,3251908,15.1,3250436.0,18.8,2320989.0,51.6,,,,
2021-03-29,FM,FMA,Federated States of Micronesia,103643.0,Report,47400.0,24114,45734.0,23266.0,24114.0,0.0,0.0,0.0,14736.0,14.2,9.1,14726.0,18.2,24104.0,29816.0,58633.0,1388.0,7.9,2364.0,13417.0,269028.0,9435.0,9435.0,11.7,46600.0,0.0,800.0,0.0,9416.0,19.0,1.0,0.0,9416.0,19.0,1.0,0.0,999.0,4.0,0.0,0.0,9436,9.1,9436.0,11.7,1003.0,5.7,,,,
2021-03-29,GA,GAA,Georgia,10617423.0,Report,5385975.0,3764344,50728.0,35454.0,1918194.0,1778404.0,67486.0,260.0,2447419.0,23.1,11.4,2438588.0,30.1,3754884.0,46279.0,66383.0,1033914.0,68.2,1834217.0,120914.0,355052.0,1210013.0,1209436.0,14.9,2609000.0,2633475.0,143500.0,0.0,653752.0,556092.0,65055.0,169.0,653677.0,555590.0,64938.0,169.0,428069.0,305238.0,8379.0,105.0,1275068,12.0,1274374.0,15.7,741791.0,48.9,,,,
