Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-01-20,AK,AKA,Alaska,731545.0,150350.0,68293,20552.0,9335.0,56911.0,7780.0,11283.0,1542.0,,,
2021-01-20,AL,ALA,Alabama,4903185.0,483275.0,139200,9856.0,2839.0,121113.0,2470.0,17956.0,366.0,,,
2021-01-20,AR,ARA,Arkansas,3017804.0,334825.0,173312,11095.0,5743.0,144792.0,4798.0,26541.0,879.0,,,
2021-01-20,AS,ASA,American Samoa,55689.0,18450.0,5313,33130.0,9540.0,4476.0,8037.0,836.0,1501.0,,,
2021-01-20,AZ,AZA,Arizona,7278717.0,752250.0,281887,10335.0,3873.0,246960.0,3393.0,34788.0,478.0,,,
2021-01-20,BP2,BP2,Bureau of Prisons,0.0,24750.0,19076,0.0,0.0,15949.0,0.0,3092.0,0.0,,,
2021-01-20,CA,CAA,California,39512223.0,4169450.0,1532329,10552.0,3878.0,1255311.0,3177.0,273276.0,692.0,,,
2021-01-20,CO,COA,Colorado,5758736.0,631400.0,340438,10964.0,5912.0,287174.0,4987.0,51460.0,894.0,,,
2021-01-20,CT,CTA,Connecticut,3565287.0,430375.0,243140,12071.0,6820.0,213145.0,5978.0,25018.0,702.0,,,
2021-01-20,DC,DCA,District of Columbia,705749.0,75175.0,51733,10652.0,7330.0,41135.0,5829.0,10553.0,1495.0,,,
2021-01-20,DD2,DD2,Dept of Defense,0.0,499400.0,256867,0.0,0.0,229553.0,0.0,22157.0,0.0,,,
2021-01-20,DE,DEA,Delaware,973764.0,100375.0,45640,10308.0,4687.0,38610.0,3965.0,6919.0,711.0,,,
2021-01-20,FL,FLA,Florida,21477737.0,2545050.0,1239975,11850.0,5773.0,1125338.0,5240.0,111763.0,520.0,,,
2021-01-20,FM,FMA,Federated States of Micronesia,103643.0,9800.0,1756,9456.0,1694.0,1753.0,1691.0,3.0,3.0,,,
2021-01-20,GA,GAA,Georgia,10617423.0,1077375.0,397048,10147.0,3740.0,356010.0,3353.0,35029.0,330.0,,,
2021-01-20,GU,GUA,Guam,165768.0,34300.0,3791,20692.0,2287.0,3785.0,2283.0,0.0,0.0,,,
