Date,Location,ShortName,LongName,Census2019,date_type,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Moderna,Administered_Pfizer,Administered_Janssen,Administered_Unk_Manuf,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_18Plus,Admin_Per_100k_18Plus,Distributed_Per_100k_18Plus,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Administered_65Plus,Admin_Per_100k_65Plus,Distributed_Per_100k_65Plus,Administered_Dose2_Recip,Administered_Dose2_Recip_18Plus,Administered_Dose2_Recip_18PlusPop_Pct,Distributed_Moderna,Distributed_Pfizer,Distributed_Janssen,Distributed_Unk_Manuf,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Janssen,Series_Complete_Unk_Manuf,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Janssen_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Janssen_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Administered_Fed_LTC,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose2,Series_Complete_FedLTC
2021-04-19,US,USA,United States,331996199.0,Report,264505725.0,211581309,79671.0,63730.0,93002433.0,110461905.0,7949021.0,167950.0,132321628.0,39.9,23.3,130995636.0,50.7,209963193.0,81340.0,102470.0,43826574.0,80.1,78781961.0,144034.0,483585.0,77470417.0,77183367.0,29.9,112801100.0,134063475.0,17641150.0,0.0,35439161.0,41989404.0,7896144.0,40471.0,35399893.0,41741689.0,7878670.0,40418.0,17001945.0,16982845.0,1477786.0,16248.0,85365180,25.7,85060671.0,33.0,35478824.0,64.9,,,,
2021-04-19,AK,AKA,Alaska,731545.0,Report,746705.0,517521,102072.0,70744.0,231777.0,272075.0,13597.0,72.0,291456.0,39.8,30.5,285164.0,51.7,507398.0,91993.0,135380.0,70199.0,76.6,131690.0,143785.0,815287.0,222876.0,219061.0,39.7,320900.0,374205.0,51600.0,0.0,101224.0,121638.0,12790.0,14.0,101043.0,118004.0,12730.0,14.0,37184.0,25958.0,1443.0,6.0,235666,32.2,231791.0,42.0,64591.0,70.5,,,,
2021-04-19,AL,ALA,Alabama,4903185.0,Report,3664740.0,2297563,74742.0,46859.0,1099762.0,1125770.0,72031.0,0.0,1483779.0,30.3,17.8,1476278.0,38.7,2289209.0,60007.0,96064.0,598999.0,70.5,1008886.0,118715.0,431229.0,872661.0,871633.0,22.8,1616600.0,1804140.0,244000.0,0.0,422561.0,450055.0,73672.0,45.0,422512.0,449076.0,73639.0,45.0,237252.0,192839.0,22738.0,32.0,946333,19.3,945272.0,24.8,452861.0,53.3,,,,
2021-04-19,AR,ARA,Arkansas,3017804.0,Report,2370830.0,1618371,78561.0,53627.0,764134.0,800064.0,53790.0,383.0,1013104.0,33.6,20.0,1003001.0,43.3,1606760.0,69327.0,102295.0,375493.0,71.7,654215.0,124878.0,452550.0,602531.0,600902.0,25.9,1044100.0,1168830.0,157900.0,0.0,298413.0,304028.0,52599.0,90.0,298327.0,302487.0,52351.0,88.0,165843.0,113259.0,8521.0,62.0,655130,21.7,653253.0,28.2,287685.0,54.9,,,,
2021-04-19,AS,ASA,American Samoa,55689.0,Report,43810.0,35972,78669.0,64594.0,8019.0,27953.0,0.0,0.0,20253.0,36.4,28.4,19599.0,45.1,34845.0,80220.0,100859.0,2357.0,24.9,4344.0,45886.0,462765.0,15803.0,15333.0,35.3,12400.0,30810.0,600.0,0.0,3534.0,12269.0,6.0,0.0,3525.0,11808.0,6.0,0.0,814.0,1234.0,1.0,0.0,15809,28.4,15339.0,35.3,2049.0,21.6,,,,
2021-04-19,AZ,AZA,Arizona,7278717.0,Report,5738495.0,4550226,78839.0,62514.0,1996024.0,2423732.0,128054.0,2416.0,2744596.0,37.7,23.1,2710478.0,48.1,4505752.0,79911.0,101774.0,1008682.0,77.1,1853382.0,141627.0,438511.0,1680836.0,1672671.0,29.7,2475600.0,2890095.0,372800.0,0.0,741570.0,938469.0,123690.0,797.0,741465.0,930409.0,123616.0,797.0,382039.0,390176.0,23785.0,531.0,1804526,24.8,1796287.0,31.9,796531.0,60.9,,,,
2021-04-19,BP2,BP2,Bureau of Prisons,0.0,Report,137790.0,133323,0.0,0.0,51712.0,79874.0,1737.0,0.0,78272.0,0.0,0.0,78271.0,0.0,133322.0,0.0,0.0,2912.0,0.0,5286.0,0.0,0.0,54385.0,54385.0,0.0,52800.0,78390.0,6600.0,0.0,21183.0,33202.0,1725.0,0.0,21183.0,33202.0,1725.0,0.0,1129.0,1213.0,30.0,0.0,56110,0.0,56110.0,0.0,2372.0,0.0,,,,
2021-04-19,CA,CAA,California,39512223.0,Report,32618010.0,26435308,82552.0,66904.0,11738558.0,13629803.0,1064206.0,2741.0,17276173.0,43.7,22.7,17065179.0,55.7,26181459.0,85511.0,106534.0,4992562.0,85.5,8652667.0,148210.0,558708.0,8986164.0,8944179.0,29.2,13780200.0,16578510.0,2259300.0,0.0,4157398.0,4828212.0,1055470.0,554.0,4154384.0,4789242.0,1051894.0,553.0,1924280.0,1664548.0,109917.0,314.0,10041634,25.4,9996073.0,32.6,3699059.0,63.4,,,,
2021-04-19,CO,COA,Colorado,5758736.0,Report,4515250.0,3846376,78407.0,66792.0,1762458.0,1940281.0,142601.0,1036.0,2447138.0,42.5,23.8,2411147.0,53.6,3804949.0,84569.0,100356.0,685366.0,81.4,1274650.0,151310.0,535991.0,1369516.0,1364086.0,30.3,1965000.0,2260050.0,290200.0,0.0,656343.0,712884.0,140847.0,289.0,655970.0,707827.0,140306.0,289.0,296648.0,280904.0,12507.0,124.0,1510363,26.2,1504392.0,33.4,590183.0,70.1,,,,
2021-04-19,CT,CTA,Connecticut,3565287.0,Report,3395165.0,2808703,95228.0,78779.0,1175068.0,1516706.0,116713.0,216.0,1762218.0,49.4,28.9,1737761.0,61.2,2782804.0,98060.0,119639.0,556408.0,88.3,1046362.0,166025.0,538706.0,1030794.0,1029618.0,36.3,1376100.0,1799265.0,219800.0,0.0,463739.0,567010.0,116909.0,45.0,463504.0,566069.0,116823.0,45.0,190302.0,287451.0,10967.0,17.0,1147703,32.2,1146441.0,40.4,488737.0,77.5,,,,
2021-04-19,DC,DCA,District of Columbia,705749.0,Report,683975.0,521527,96915.0,73897.0,198995.0,302679.0,19851.0,2.0,294659.0,41.8,20.6,293207.0,50.8,520073.0,90043.0,118421.0,65595.0,75.1,141324.0,161803.0,783091.0,145548.0,145167.0,25.1,279700.0,359775.0,44500.0,0.0,60643.0,84879.0,23808.0,26.0,60639.0,84503.0,23793.0,25.0,26738.0,20713.0,1571.0,9.0,169356,24.0,168960.0,29.3,49031.0,56.1,,,,
2021-04-19,DD2,DD2,Dept of Defense,0.0,Report,3255200.0,2575228,0.0,0.0,1152857.0,1360238.0,61734.0,399.0,1621218.0,0.0,0.0,1609851.0,0.0,2561442.0,0.0,0.0,155679.0,0.0,265042.0,0.0,0.0,879186.0,877103.0,0.0,1351400.0,1739400.0,164400.0,0.0,388243.0,490943.0,58819.0,0.0,388205.0,488898.0,58803.0,0.0,35706.0,65155.0,2838.0,0.0,938005,0.0,935906.0,0.0,103699.0,0.0,,,,
2021-04-19,DE,DEA,Delaware,973764.0,Report,818475.0,657111,84053.0,67482.0,263269.0,368655.0,25005.0,182.0,408113.0,41.9,23.6,404529.0,52.5,652129.0,84671.0,106269.0,161424.0,85.5,293782.0,155518.0,433271.0,229702.0,229071.0,29.7,341800.0,426075.0,50600.0,0.0,91582.0,138040.0,24549.0,80.0,91566.0,137425.0,24530.0,80.0,53386.0,70938.0,6366.0,50.0,254251,26.1,253601.0,32.9,130740.0,69.2,,,,
