Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-07,AK,AKA,Alaska,731545.0,248500.0,146082,33969.0,19969.0,106311.0,14532.0,39541.0,5405.0,14.5,5.4,,,
2021-02-07,AL,ALA,Alabama,4903185.0,804100.0,462332,16400.0,9429.0,375567.0,7660.0,86141.0,1757.0,7.7,1.8,,,
2021-02-07,AR,ARA,Arkansas,3017804.0,540050.0,393445,17895.0,13037.0,300139.0,9946.0,90308.0,2993.0,9.9,3.0,,,
2021-02-07,AS,ASA,American Samoa,55689.0,29450.0,12259,52883.0,22013.0,9779.0,17560.0,2478.0,4450.0,17.6,4.4,,,
2021-02-07,AZ,AZA,Arizona,7278717.0,1186000.0,809230,16294.0,11118.0,656909.0,9025.0,151392.0,2080.0,9.0,2.1,,,
2021-02-07,BP2,BP2,Bureau of Prisons,0.0,37050.0,40333,0.0,0.0,26410.0,0.0,13826.0,0.0,0.0,0.0,,,
2021-02-07,CA,CAA,California,39512223.0,6963500.0,4485166,17624.0,11351.0,3653538.0,9247.0,808832.0,2047.0,9.2,2.0,,,
2021-02-07,CO,COA,Colorado,5758736.0,991075.0,729895,17210.0,12675.0,528379.0,9175.0,197523.0,3430.0,9.2,3.4,,,
2021-02-07,CT,CTA,Connecticut,3565287.0,740300.0,533941,20764.0,14976.0,402227.0,11282.0,123198.0,3455.0,11.3,3.5,,,
2021-02-07,DC,DCA,District of Columbia,705749.0,166950.0,105819,23656.0,14994.0,73505.0,10415.0,26151.0,3705.0,10.4,3.7,,,
2021-02-07,DD2,DD2,Dept of Defense,0.0,978500.0,621487,0.0,0.0,486222.0,0.0,125455.0,0.0,0.0,0.0,,,
2021-02-07,DE,DEA,Delaware,973764.0,161525.0,123428,16588.0,12675.0,98450.0,10110.0,24245.0,2490.0,10.1,2.5,,,
2021-02-07,FL,FLA,Florida,21477737.0,3791925.0,2607527,17655.0,12141.0,1965590.0,9152.0,629556.0,2931.0,9.2,2.9,,,
2021-02-07,FM,FMA,Federated States of Micronesia,103643.0,21900.0,7415,21130.0,7154.0,7309.0,7052.0,79.0,76.0,7.1,0.1,,,
2021-02-07,GA,GAA,Georgia,10617423.0,1688075.0,1146024,15899.0,10794.0,912189.0,8591.0,210237.0,1980.0,8.6,2.0,,,
2021-02-07,GU,GUA,Guam,165768.0,51300.0,29572,30947.0,17839.0,23564.0,14215.0,5820.0,3511.0,14.2,3.5,,,
2021-02-07,HI,HIA,Hawaii,1415872.0,263000.0,187048,18575.0,13211.0,137230.0,9692.0,40514.0,2861.0,9.7,2.9,,,
2021-02-07,IA,IAA,Iowa,3155070.0,510550.0,328412,16182.0,10409.0,237554.0,7529.0,87373.0,2769.0,7.5,2.8,,,
2021-02-07,ID,IDA,Idaho,1787065.0,266475.0,185681,14911.0,10390.0,140916.0,7885.0,34322.0,1921.0,7.9,1.9,,,
2021-02-07,IH2,IH2,Indian Health Svc,0.0,492875.0,282039,0.0,0.0,208409.0,0.0,69477.0,0.0,0.0,0.0,,,
2021-02-07,IL,ILA,Illinois,12671821.0,2089050.0,1401585,16486.0,11061.0,1086599.0,8575.0,288458.0,2276.0,8.6,2.3,,,
2021-02-07,IN,INA,Indiana,6732219.0,1118350.0,749771,16612.0,11137.0,593266.0,8812.0,156083.0,2318.0,8.8,2.3,,,
2021-02-07,KS,KSA,Kansas,2913314.0,492250.0,296284,16897.0,10170.0,228774.0,7853.0,65559.0,2250.0,7.9,2.3,,,
2021-02-07,KY,KYA,Kentucky,4467673.0,747000.0,548342,16720.0,12274.0,422976.0,9467.0,122785.0,2748.0,9.5,2.7,,,
2021-02-07,LA,LAA,Louisiana,4648794.0,769750.0,599941,16558.0,12905.0,431119.0,9274.0,167576.0,3605.0,9.3,3.6,,,
2021-02-07,MA,MAA,Massachusetts,6892503.0,1247600.0,780268,18101.0,11321.0,609483.0,8843.0,169148.0,2454.0,8.8,2.5,,,
2021-02-07,MD,MDA,Maryland,6045680.0,1029725.0,665025,17032.0,11000.0,518048.0,8569.0,146335.0,2420.0,8.6,2.4,,,
2021-02-07,ME,MEA,Maine,1344212.0,254550.0,178449,18937.0,13275.0,132273.0,9840.0,44447.0,3307.0,9.8,3.3,,,
2021-02-07,MH,MHA,Marshall Islands,58413.0,21000.0,4907,35951.0,8401.0,4412.0,7553.0,457.0,782.0,7.6,0.8,,,
2021-02-07,MI,MIA,Michigan,9986857.0,1639575.0,1251940,16417.0,12536.0,924494.0,9257.0,312240.0,3127.0,9.3,3.1,,,
2021-02-07,MN,MNA,Minnesota,5639632.0,950250.0,729088,16850.0,12928.0,528537.0,9372.0,157277.0,2789.0,9.4,2.8,,,
2021-02-07,MO,MOA,Missouri,6137428.0,961525.0,625152,15667.0,10186.0,477412.0,7779.0,141134.0,2300.0,7.8,2.3,,,
2021-02-07,MP,MPA,Northern Mariana Islands,56882.0,29650.0,11889,52125.0,20901.0,7847.0,13795.0,4035.0,7094.0,13.8,7.1,,,
2021-02-07,MS,MSA,Mississippi,2976149.0,515450.0,321032,17319.0,10787.0,264586.0,8890.0,56140.0,1886.0,8.9,1.9,,,
2021-02-07,MT,MTA,Montana,1068778.0,163675.0,137765,15314.0,12890.0,101262.0,9475.0,36195.0,3387.0,9.5,3.4,,,
2021-02-07,NC,NCA,North Carolina,10488084.0,1718275.0,1242541,16383.0,11847.0,979112.0,9335.0,262031.0,2498.0,9.3,2.5,,,
2021-02-07,ND,NDA,North Dakota,762062.0,131625.0,126822,17272.0,16642.0,85482.0,11217.0,37651.0,4941.0,11.2,4.9,,,
2021-02-07,NE,NEA,Nebraska,1934408.0,346375.0,230874,17906.0,11935.0,163479.0,8451.0,66018.0,3413.0,8.5,3.4,,,
2021-02-07,NH,NHA,New Hampshire,1359711.0,257700.0,165887,18953.0,12200.0,119552.0,8792.0,45567.0,3351.0,8.8,3.4,,,
2021-02-07,NJ,NJA,New Jersey,8882190.0,1480825.0,1074805,16672.0,12101.0,812914.0,9152.0,210601.0,2371.0,9.2,2.4,,,
2021-02-07,NM,NMA,New Mexico,2096829.0,364875.0,331793,17401.0,15824.0,245330.0,11700.0,83100.0,3963.0,11.7,4.0,,,
2021-02-07,NV,NVA,Nevada,3080156.0,427800.0,334073,13889.0,10846.0,269657.0,8755.0,62654.0,2034.0,8.8,2.0,,,
2021-02-07,NY,NYA,New York State,19453561.0,3378300.0,2336867,17366.0,12013.0,1722302.0,8853.0,519101.0,2668.0,8.9,2.7,,,
2021-02-07,OH,OHA,Ohio,11689100.0,1901750.0,1293965,16269.0,11070.0,1006750.0,8613.0,285694.0,2444.0,8.6,2.4,,,
2021-02-07,OK,OKA,Oklahoma,3956971.0,734625.0,573746,18565.0,14500.0,424612.0,10731.0,145610.0,3680.0,10.7,3.7,,,
2021-02-07,OR,ORA,Oregon,4217737.0,734950.0,532746,17425.0,12631.0,400019.0,9484.0,130687.0,3099.0,9.5,3.1,,,
2021-02-07,PA,PAA,Pennsylvania,12801989.0,2292500.0,1407839,17907.0,10997.0,1082700.0,8457.0,321336.0,2510.0,8.5,2.5,,,
2021-02-07,PR,PRA,Puerto Rico,3193694.0,624025.0,299694,19539.0,9384.0,229133.0,7175.0,69224.0,2168.0,7.2,2.2,,,
2021-02-07,RI,RIA,Rhode Island,1059361.0,192300.0,117067,18152.0,11051.0,83326.0,7866.0,33699.0,3181.0,7.9,3.2,,,
2021-02-07,RP,RPA,Republic of Palau,17907.0,9200.0,3467,51377.0,19361.0,3109.0,17362.0,358.0,1999.0,17.4,2.0,,,
2021-02-07,SC,SCA,South Carolina,5148714.0,684700.0,568917,13298.0,11050.0,450531.0,8750.0,113169.0,2198.0,8.8,2.2,,,
2021-02-07,SD,SDA,South Dakota,884659.0,161150.0,131439,18216.0,14858.0,91598.0,10354.0,39756.0,4494.0,10.4,4.5,,,
