Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,date_type,Recip_Administered,Administered_Dose1_Recip,Administered_Dose2_Recip,Administered_Dose1_Recip_18Plus,Administered_Dose2_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose2_Recip_18PlusPop_Pct,Census2019_18PlusPop,Distributed_Per_100k_18Plus,Administered_18Plus,Admin_Per_100k_18Plus,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-24,AK,AKA,Alaska,731545.0,315765.0,243650,43164.0,33306.0,156027.0,21328.0,87061.0,11901.0,21.4,11.9,Report,243691.0,156267.0,86836.0,155484.0,86530.0,28.2,15.7,551562.0,57249.0,242559.0,43977.0,,,
2021-02-24,AL,ALA,Alabama,4903185.0,1138650.0,839703,23223.0,17126.0,591009.0,12054.0,247024.0,5038.0,12.3,5.2,Report,859989.0,604602.0,253615.0,604396.0,253595.0,15.8,6.6,3814879.0,29848.0,839483.0,22005.0,,,
2021-02-24,AR,ARA,Arkansas,3017804.0,816730.0,554466,27064.0,18373.0,378225.0,12533.0,172653.0,5721.0,12.6,5.7,Report,555311.0,378928.0,172834.0,378763.0,172805.0,16.3,7.5,2317649.0,35240.0,554274.0,23915.0,,,
2021-02-24,AS,ASA,American Samoa,55689.0,29450.0,19739,52883.0,35445.0,11738.0,21078.0,7979.0,14328.0,21.2,14.4,Report,19856.0,11814.0,8020.0,11646.0,7936.0,26.8,18.3,43437.0,67799.0,19487.0,44863.0,,,
2021-02-24,AZ,AZA,Arizona,7278717.0,1977925.0,1555942,27174.0,21377.0,1137371.0,15626.0,412825.0,5672.0,15.3,5.6,Report,1523908.0,1110854.0,407127.0,1109718.0,406956.0,19.7,7.2,5638481.0,35079.0,1554412.0,27568.0,,,
2021-02-24,BP2,BP2,Bureau of Prisons,0.0,57155.0,53728,0.0,0.0,32980.0,0.0,20628.0,0.0,0.0,0.0,Report,53728.0,32980.0,20628.0,32978.0,20627.0,0.0,0.0,0.0,0.0,53725.0,0.0,,,
2021-02-24,CA,CAA,California,39512223.0,10702330.0,7876011,27086.0,19933.0,5649200.0,14297.0,2173394.0,5501.0,14.3,5.5,Report,7863616.0,5639811.0,2170406.0,5636825.0,2169643.0,18.4,7.1,30617582.0,34955.0,7872193.0,25711.0,,,
2021-02-24,CO,COA,Colorado,5758736.0,1512970.0,1268302,26273.0,22024.0,847375.0,14715.0,413803.0,7186.0,14.7,7.2,Report,1267532.0,847173.0,413202.0,846846.0,413109.0,18.8,9.2,4499217.0,33627.0,1267882.0,28180.0,,,
2021-02-24,CT,CTA,Connecticut,3565287.0,1099225.0,912033,30831.0,25581.0,618330.0,17343.0,283211.0,7944.0,17.3,8.0,Report,910504.0,615837.0,283844.0,615127.0,283599.0,21.7,10.0,2837847.0,38734.0,910992.0,32102.0,,,
2021-02-24,DC,DCA,District of Columbia,705749.0,269005.0,170343,38116.0,24136.0,113188.0,16038.0,56711.0,8036.0,10.5,4.6,Report,106912.0,73826.0,32760.0,73821.0,32759.0,12.8,5.7,577581.0,46574.0,170331.0,29490.0,,,
