Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-11,AK,AKA,Alaska,731545.0,270250.0,162273,36942.0,22182.0,116001.0,15857.0,46006.0,6289.0,15.9,6.3,,,
2021-02-11,AL,ALA,Alabama,4903185.0,911875.0,543237,18598.0,11079.0,431259.0,8795.0,111036.0,2265.0,9.0,2.3,,,
2021-02-11,AR,ARA,Arkansas,3017804.0,593775.0,430803,19676.0,14275.0,316972.0,10503.0,110751.0,3670.0,10.5,3.7,,,
2021-02-11,AS,ASA,American Samoa,55689.0,29450.0,13513,52883.0,24265.0,9822.0,17637.0,3685.0,6617.0,17.7,6.6,,,
2021-02-11,AZ,AZA,Arizona,7278717.0,1391475.0,941575,19117.0,12936.0,747599.0,10271.0,192542.0,2645.0,10.0,2.6,,,
2021-02-11,BP2,BP2,Bureau of Prisons,0.0,42475.0,44177,0.0,0.0,28139.0,0.0,15931.0,0.0,0.0,0.0,,,
2021-02-11,CA,CAA,California,39512223.0,7822300.0,5134864,19797.0,12996.0,4108216.0,10397.0,990128.0,2506.0,10.4,2.5,,,
2021-02-11,CO,COA,Colorado,5758736.0,1162775.0,815108,20191.0,14154.0,570979.0,9915.0,239804.0,4164.0,9.9,4.2,,,
2021-02-11,CT,CTA,Connecticut,3565287.0,812325.0,600249,22784.0,16836.0,437058.0,12259.0,154639.0,4337.0,12.2,4.4,,,
2021-02-11,DC,DCA,District of Columbia,705749.0,193600.0,111720,27432.0,15830.0,79776.0,11304.0,31786.0,4504.0,7.7,2.2,,,
2021-02-11,DD2,DD2,Dept of Defense,0.0,1037725.0,679431,0.0,0.0,525007.0,0.0,144383.0,0.0,0.0,0.0,,,
2021-02-11,DE,DEA,Delaware,973764.0,182225.0,133370,18713.0,13696.0,105760.0,10861.0,26864.0,2759.0,10.6,2.6,,,
