Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,date_type,Recip_Administered,Administered_Dose1_Recip,Administered_Dose2_Recip,Administered_Dose1_Recip_18Plus,Administered_Dose2_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose2_Recip_18PlusPop_Pct,Census2019_18PlusPop,Distributed_Per_100k_18Plus,Administered_18Plus,Admin_Per_100k_18Plus,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-02-23,AK,AKA,Alaska,731545.0,304875.0,239927,41675.0,32797.0,154392.0,21105.0,84984.0,11617.0,21.1,11.6,Report,239942.0,154618.0,84746.0,153859.0,84451.0,27.9,15.3,551562.0,55275.0,238872.0,43308.0,,,
2021-02-23,AL,ALA,Alabama,4903185.0,1084440.0,815108,22117.0,16624.0,580477.0,11839.0,233073.0,4754.0,12.1,4.9,Report,835020.0,593936.0,239425.0,593734.0,239406.0,15.6,6.3,3814879.0,28427.0,814893.0,21361.0,,,
2021-02-23,AR,ARA,Arkansas,3017804.0,794230.0,540192,26318.0,17900.0,372786.0,12353.0,163848.0,5429.0,12.4,5.4,Report,541059.0,373476.0,164064.0,373313.0,164036.0,16.1,7.1,2317649.0,34269.0,540003.0,23300.0,,,
2021-02-23,AS,ASA,American Samoa,55689.0,29450.0,18816,52883.0,33788.0,10978.0,19713.0,7818.0,14039.0,19.8,14.1,Report,18933.0,11054.0,7859.0,10916.0,7781.0,25.1,17.9,43437.0,67799.0,18600.0,42821.0,,,
2021-02-23,AZ,AZA,Arizona,7278717.0,1755635.0,1525794,24120.0,20962.0,1121773.0,15412.0,398472.0,5474.0,15.1,5.4,Report,1494243.0,1095494.0,393019.0,1094381.0,392851.0,19.4,7.0,5638481.0,31137.0,1524293.0,27034.0,,,
2021-02-23,BP2,BP2,Bureau of Prisons,0.0,49475.0,52743,0.0,0.0,32628.0,0.0,19996.0,0.0,0.0,0.0,Report,52743.0,32628.0,19996.0,32626.0,19995.0,0.0,0.0,0.0,0.0,52740.0,0.0,,,
2021-02-23,CA,CAA,California,39512223.0,10168620.0,7728120,25735.0,19559.0,5569473.0,14096.0,2105613.0,5329.0,14.1,5.3,Report,7715921.0,5560177.0,2102729.0,5557285.0,2101982.0,18.2,6.9,30617582.0,33212.0,7724412.0,25229.0,,,
2021-02-23,CO,COA,Colorado,5758736.0,1417245.0,1233466,24610.0,21419.0,832798.0,14461.0,393719.0,6837.0,14.5,6.8,Report,1232904.0,832723.0,393198.0,832401.0,393108.0,18.5,8.7,4499217.0,31500.0,1233054.0,27406.0,,,
2021-02-23,CT,CTA,Connecticut,3565287.0,1025755.0,892882,28771.0,25044.0,602697.0,16905.0,279804.0,7848.0,16.8,7.9,Report,891436.0,600303.0,280425.0,599604.0,280183.0,21.1,9.9,2837847.0,36146.0,891856.0,31427.0,,,
2021-02-23,DC,DCA,District of Columbia,705749.0,249315.0,166724,35326.0,23624.0,110923.0,15717.0,55413.0,7852.0,10.2,4.5,Report,104314.0,72181.0,31845.0,72177.0,31844.0,12.5,5.5,577581.0,43165.0,166713.0,28864.0,,,
2021-02-23,DD2,DD2,Dept of Defense,0.0,1208685.0,868322,0.0,0.0,618732.0,0.0,238976.0,0.0,0.0,0.0,Report,868322.0,618732.0,238976.0,618548.0,238960.0,0.0,0.0,0.0,0.0,868122.0,0.0,,,
2021-02-23,DE,DEA,Delaware,973764.0,247115.0,186619,25377.0,19165.0,135175.0,13882.0,50546.0,5191.0,13.6,5.0,Report,182244.0,132655.0,48778.0,132605.0,48764.0,17.2,6.3,770192.0,32085.0,186554.0,24222.0,,,
