Date,Location,ShortName,LongName,Census2019,Doses_Distributed,Doses_Administered,Dist_Per_100K,Admin_Per_100K,Administered_Dose1,Administered_Dose1_Per_100K,Administered_Dose2,Administered_Dose2_Per_100K,Administered_Dose1_Pop_Pct,Administered_Dose2_Pop_Pct,date_type,Recip_Administered,Administered_Dose1_Recip,Administered_Dose2_Recip,Administered_Dose1_Recip_18Plus,Administered_Dose2_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose2_Recip_18PlusPop_Pct,Census2019_18PlusPop,Distributed_Per_100k_18Plus,Administered_18Plus,Admin_Per_100k_18Plus,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf
2021-03-06,AK,AKA,Alaska,731545.0,426715.0,288625,58331.0,39454.0,177865.0,24314.0,110078.0,15047.0,24.4,15.0,Report,289004.0,178237.0,110053.0,177272.0,109498.0,32.1,19.9,551562.0,77365.0,287102.0,52053.0,,,
2021-03-06,AL,ALA,Alabama,4903185.0,1628350.0,1099697,33210.0,22428.0,703725.0,14352.0,393619.0,8028.0,14.7,8.2,Report,1125654.0,721109.0,402061.0,720846.0,402028.0,18.9,10.5,3814879.0,42684.0,1099407.0,28819.0,,,
2021-03-06,AR,ARA,Arkansas,3017804.0,1088150.0,744139,36058.0,24658.0,475550.0,15758.0,264478.0,8764.0,15.8,8.8,Report,746488.0,477127.0,265226.0,476916.0,265184.0,20.6,11.4,2317649.0,46951.0,743900.0,32097.0,,,
2021-03-06,AS,ASA,American Samoa,55689.0,43210.0,21625,77592.0,38832.0,13386.0,24037.0,8208.0,14739.0,24.2,14.8,Report,21751.0,13468.0,8252.0,13258.0,8165.0,30.5,18.8,43437.0,99477.0,21328.0,49101.0,,,
2021-03-06,AZ,AZA,Arizona,7278717.0,2623735.0,2043739,36047.0,28078.0,1358649.0,18666.0,674523.0,9267.0,18.3,9.1,Report,2001607.0,1328642.0,662235.0,1326561.0,661689.0,23.5,11.7,5638481.0,46533.0,2040701.0,36192.0,,,
2021-03-06,BP2,BP2,Bureau of Prisons,0.0,65335.0,71759,0.0,0.0,43896.0,0.0,27625.0,0.0,0.0,0.0,Report,71759.0,43896.0,27625.0,43894.0,27624.0,0.0,0.0,0.0,0.0,71756.0,0.0,,,
2021-03-06,CA,CAA,California,39512223.0,13885120.0,10415023,35141.0,26359.0,7087399.0,17937.0,3263993.0,8261.0,17.9,8.2,Report,10397721.0,7075139.0,3259014.0,7070328.0,3257856.0,23.1,10.6,30617582.0,45350.0,10408981.0,33997.0,,,
2021-03-06,CO,COA,Colorado,5758736.0,2019460.0,1580162,35068.0,27439.0,1019833.0,17709.0,549267.0,9538.0,17.7,9.5,Report,1579956.0,1019416.0,549441.0,1018959.0,549299.0,22.6,12.2,4499217.0,44885.0,1579562.0,35107.0,,,
2021-03-06,CT,CTA,Connecticut,3565287.0,1434565.0,1157114,40237.0,32455.0,826089.0,23170.0,320257.0,8983.0,23.1,9.0,Report,1154695.0,822106.0,321484.0,821249.0,321219.0,28.9,11.3,2837847.0,50551.0,1155911.0,40732.0,,,
2021-03-06,DC,DCA,District of Columbia,705749.0,337095.0,220634,47764.0,31262.0,140976.0,19975.0,79089.0,11206.0,13.5,7.0,Report,144892.0,95302.0,49150.0,95285.0,49148.0,16.5,8.5,577581.0,58363.0,220609.0,38195.0,,,
2021-03-06,DD2,DD2,Dept of Defense,0.0,1711265.0,1094565,0.0,0.0,738100.0,0.0,345622.0,0.0,0.0,0.0,Report,1094565.0,738100.0,345622.0,737819.0,345570.0,0.0,0.0,0.0,0.0,1094232.0,0.0,,,
2021-03-06,DE,DEA,Delaware,973764.0,361765.0,264601,37151.0,27173.0,166987.0,17149.0,96374.0,9897.0,16.8,9.6,Report,258810.0,163954.0,93706.0,163896.0,93689.0,21.3,12.2,770192.0,46971.0,264524.0,34345.0,,,
2021-03-06,FL,FLA,Florida,21477737.0,7771315.0,5688357,36183.0,26485.0,3641725.0,16956.0,2006907.0,9344.0,16.6,9.2,Report,5592204.0,3574315.0,1978276.0,3571061.0,1977915.0,20.7,11.5,17247808.0,45057.0,5684682.0,32959.0,,,
2021-03-06,FM,FMA,Federated States of Micronesia,103643.0,34000.0,17624,32805.0,17005.0,11175.0,10782.0,6343.0,6120.0,10.9,6.1,Report,17772.0,11290.0,6374.0,11286.0,6374.0,14.0,7.9,80842.0,42057.0,17620.0,21796.0,,,
2021-03-06,GA,GAA,Georgia,10617423.0,3437635.0,2308087,32377.0,21739.0,1390243.0,13094.0,872270.0,8215.0,12.9,8.2,Report,2278048.0,1365901.0,867118.0,1365434.0,866959.0,16.8,10.7,8113542.0,42369.0,2307470.0,28440.0,,,
2021-03-06,GU,GUA,Guam,165768.0,87860.0,56477,53002.0,34070.0,35126.0,21190.0,20853.0,12580.0,21.2,12.6,Report,56471.0,35123.0,20849.0,35113.0,20843.0,27.2,16.1,129299.0,67951.0,56460.0,43666.0,,,
2021-03-06,HI,HIA,Hawaii,1415872.0,598100.0,434343,42243.0,30677.0,269414.0,19028.0,164636.0,11628.0,19.2,11.7,Report,437289.0,271432.0,165543.0,271254.0,165478.0,24.3,14.8,1116004.0,53593.0,434103.0,38898.0,,,
2021-03-06,IA,IAA,Iowa,3155070.0,1106755.0,861247,35079.0,27297.0,603457.0,19127.0,250490.0,7939.0,19.2,8.0,Report,867748.0,607257.0,253261.0,606809.0,253022.0,25.0,10.4,2428229.0,45579.0,860561.0,35440.0,,,
2021-03-06,ID,IDA,Idaho,1787065.0,594115.0,457434,33245.0,25597.0,286747.0,16046.0,157533.0,8815.0,16.2,8.9,Report,462280.0,289977.0,159634.0,289968.0,159631.0,21.7,11.9,1338864.0,44375.0,457428.0,34165.0,,,
2021-03-06,IH2,IH2,Indian Health Svc,2082813.0,1123090.0,642492,53922.0,30847.0,427332.0,20517.0,209045.0,10037.0,20.5,10.0,Report,642492.0,427332.0,209045.0,424580.0,208347.0,0.0,0.0,0.0,0.0,639008.0,0.0,,,
2021-03-06,IL,ILA,Illinois,12671821.0,4378835.0,3341021,34556.0,26366.0,2256313.0,17806.0,1036845.0,8182.0,18.0,8.3,Report,3373470.0,2275017.0,1050701.0,2273203.0,1050166.0,23.1,10.7,9853946.0,44437.0,3338637.0,33881.0,,,
2021-03-06,IN,INA,Indiana,6732219.0,2206230.0,1800802,32771.0,26749.0,1106348.0,16434.0,675987.0,10041.0,16.4,10.1,Report,1801797.0,1106523.0,676716.0,1106284.0,676621.0,21.4,13.1,5164245.0,42721.0,1800469.0,34864.0,,,
2021-03-06,KS,KSA,Kansas,2913314.0,1091625.0,707897,37470.0,24299.0,469117.0,16103.0,233833.0,8026.0,16.9,8.5,Report,743879.0,491746.0,246974.0,491371.0,246790.0,22.2,11.2,2213064.0,49326.0,707352.0,31963.0,,,
